"","slack_input.X0","slack_input.X1","slack_input.X2","slack_input.X3","slack_input.X4","slack_input.X5","slack_input.X6","slack_input.X7","slack_input.X8","slack_input.X9","slack_input.X10","slack_input.X11","slack_input.X12","slack_input.X13","slack_input.X14","slack_input.X15","slack_input.X16","slack_input.X17","slack_input.X18","slack_input.X19","slack_input.X20","slack_input.X21","slack_input.X22","slack_input.X23","slack_input.X24","slack_input.X25","slack_input.X26","slack_input.X27","slack_input.X28","slack_input.X29","Y"
"10",0.221753519154162,0.168176039783881,0.156327458651477,0.104072187812282,0.10877363567943,0.0480039579296794,0,0.0444854361078004,0.168313765455347,0.105102014286659,0.080090267393979,0.178414302906974,0.0563392883030969,0.179345247039626,0.0747724727551111,0.0793822933823491,0.0837988738343256,0,0.0949387395034715,0.055409088422644,0.0883671600272321,0.143815422950854,0.0998274707309383,0.102873774502526,0.0335096272726753,0.107925888573805,0.1640655586388,0.124268752071787,0.0981766017282341,0.14184670620027,0
"11",0.136099414102879,0.113610947695337,0.165062299872676,0.127939802641258,0.149335094280146,0.124911146288481,0.017399944965803,0,0.122175614581206,0.142940974455616,0.088317962642233,0.13455504320095,0.113842526954645,0.126083641829146,0.0803801389340822,0.141983386822005,0.0640158758597773,0.0917244319406184,0.118613252973919,0.0996463193224173,0.0857227003141378,0.121589614664659,0.0600603603447761,0.071635919808293,0.0542797302821686,0.089527046799029,0.166261234394137,0.139371373553213,0.146451412850661,0.114188554412633,0
"12",0.0384129966957906,0.0277710991170635,0.0498636088174621,0.0100643923664365,0.0313203862404913,0.0362630995798372,0.00769359250196496,0,0.022043435630182,0.04371943542091,0.0151252314456741,0.0424187039733459,0.0249356230810098,0.0388299149524068,0.0267052855558299,0.0423038167714503,0.0245111589563451,0.026570677527491,0.034102955996572,0.0299229322427041,0.0267780093378334,0.033291005427669,0.0166735115088162,0.0189201163452947,0.0175234142695197,0.0240116642787146,0.0532372713800395,0.0407396704541142,0.0426536954215583,0.039035204224715,0
"13",0.733632002848805,0.435395247973077,0.438200821831265,0.479890976178183,0.354657471285871,0.158305929777932,0,0,0.656035301697241,0.337349040009033,0.267701867669623,0.368329148052543,0.212266375502534,0.465129181312028,0.171994795836,0.410264800565391,0.256303212397446,0.413707333092507,0.437081973412324,0.428910252595813,0.387943435472728,0.438574021735727,0.095850204974807,0.248959751394205,0.148258444314479,0.41356097263621,0.635231858313827,0.461280252330023,0.420050771366839,0.513891016246312,0
"14",0.96066570038472,0.630549735429852,0.62175650468242,0.149396765033444,0.424452518571783,0.437999412967622,0,0.0154328561816563,0.456980899412169,0.560275695399694,0.235150196850654,0.659225210973578,0.170754365136754,0.712086934299006,0.345684843269514,0.214663612168311,0.462719787367098,0,0.331889307926684,0.163996894389781,0.343764090803674,0.513891820246114,0.498149536847996,0.454358780634083,0.18653603692695,0.337610856155741,0.767020889129117,0.412231721785123,0.299781666353305,0.66834220953919,0
"15",0.0954633310933938,0.065674531772508,0.048423504871468,0,0.0366672964215558,0.0715330583629394,0,0.0367878342762472,0.047490792233107,0.0737521265829923,0.0280631109198654,0.102579378041825,0.0309351800516795,0.0861991669850041,0.0643727468424576,0.0263899435810596,0.0653356351175239,0.0294326269828223,0.041220591299616,0.0504576365023367,0.0493952384608006,0.0567112031955245,0.0548155487191522,0.0732348732445948,0.0551637105952571,0.033955055274899,0.116476370997198,0.0400189588231863,0.0545197234038723,0.0460472066476527,0
"16",0.456334080648172,0.329470978611878,0.290595008612397,0.338120058554966,0.318781406452796,0.446701607305626,0,0,0.394607400852265,0.45071775810938,0.258053152805677,0.429106652727539,0.195391046795443,0.394912875818574,0.239377642618211,0.244623253651242,0.339457417883294,0.258668373006371,0.219991289835381,0.350154354048333,0.272489024620115,0.340363100588962,0.252266434205881,0.338576439704755,0.274491128745307,0.207356122225544,0.583447708973503,0.265743309353626,0.307906837747897,0.243043009169666,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0.0809205915673923,0.177800921438396,0.356429526825155,0.0849050017040194,0.245503230731801,0.168525184552616,0,0,0.0603973859651351,0.11056260823259,0.00620508271219221,0.216843977572485,0.133184030011147,0.152785127616231,0.150847237562347,0.162419217557969,0.0583358687625396,0.0887125123287502,0.0903367480414073,0.0968252017151374,0.0549531278304982,0.110769222992044,0.0915434443905112,0.079640815356561,0.0890110895043654,0.0619945755162251,0.193564908109952,0.134076031219897,0.138964261963746,0.149299374399561,0
"19",0.00380238043843084,0.058187138055136,0.1180568673231,0.0346577788156155,0.0867072158134719,0.0857057464737349,0,0,0.00978489628885004,0.0579450950082219,0.0250524447486792,0.0680747976555021,0.0578427248276218,0.0475717113351296,0.0536982490280864,0.052981551241397,0.0280765700906101,0.02857162660495,0.0240394892169904,0.0339441184386596,0.0153392295580187,0.0381211531031552,0.0395902786121952,0.0346242250604235,0.039374749253248,0.0117001368972808,0.066675031393293,0.0413011731209441,0.0517020536508615,0.0357048045376994,0
"20",0.182902006472664,0.0995680881368648,0.125114437176624,0.168353683164218,0.161394106544663,0.275644808409073,0.0137077564880452,0,0.174080859401719,0.260999140419538,0.119105983611046,0.217906975769267,0.144747467497583,0.165764006692573,0.136336474792371,0.200735610668174,0.156476439121592,0.230468582593147,0.15758260766334,0.239119233747043,0.162835986968646,0.153271078466354,0.066402396603553,0.138545608211055,0.15651641185874,0.103911266435066,0.327151612730473,0.164568158872533,0.231650770994289,0.102339680545488,0
"21",0.093559649338914,0.0716388186625605,0.0943841972950333,0,0.0486045032216298,0.0593968593022637,0,0.004570608144371,0.0452561867195187,0.0716690685237175,0.0120988317561254,0.102047790628133,0.016160734235864,0.0908802204131128,0.055043332520416,0.0454847958419293,0.061036127623938,0.0104483326282932,0.0380604386451828,0.035693934478432,0.0440694810713723,0.0613271675160022,0.0602895291820303,0.052329318896739,0.0332924292148229,0.0367351177569719,0.105327442087364,0.0561582671392641,0.0509265822443512,0.0772213716230458,0
"22",0.717859711845846,0.510769603778219,0.532152705453816,0,0.269829304180303,0.431398398087474,0,0.155973309763622,0.399249339212169,0.511048900199085,0.223945867170576,0.6173075093916,0.182040158972352,0.619100829133734,0.382295518065832,0.285024185324439,0.469968936682001,0.298660302534905,0.346829882815674,0.417232580907859,0.386789708459156,0.439043486814974,0.331717150967996,0.447971930595795,0.340859522587409,0.290471170430115,0.8590030200944,0.36960598463215,0.433287529253625,0.470222333312796,0
"23",0.310612008185649,0.218095429537976,0.213452034726757,0.254519693270812,0.247576609802909,0.383261715202691,0,0,0.282194358862696,0.366133541564475,0.204091920898376,0.320388549809596,0.175538824055698,0.279841329960044,0.191328923024379,0.213601413766999,0.256679012657345,0.242372379605581,0.181092106648884,0.292878729827012,0.214257195703516,0.246536457545871,0.174251643373182,0.250819612591619,0.225144062476873,0.146194376308859,0.462321976186553,0.206392398794558,0.265413198381607,0.161733691675712,0
"24",0.63286368487195,0.573499446314304,0.519842637348482,0.472393097019134,0.518268873471328,0.465832967764818,0,0.0526646059416427,0.497973643290336,0.507790597139161,0.350908266795793,0.625514110974505,0.245146287027938,0.579476184201231,0.311349397982018,0.2132427122254,0.380001012019642,0,0.210744348064783,0.199615105609217,0.247353132858324,0.476165542093002,0.4951564704749,0.458288239843039,0.26308308561516,0.255130149821475,0.599273775884644,0.322518901148959,0.258018537973398,0.353343654073237,0
"25",0.739136296904651,0.419611963365463,0.448904085054481,0.0150446613738539,0.197281075811385,0.213090466667135,0,0,0.367263388376778,0.354070537334909,0.125016511370988,0.415401246721071,0.053900628489621,0.511387599383011,0.196604928532503,0.198241927987086,0.341581549064973,0.10611972496147,0.285568260296334,0.203137687583427,0.304251829697977,0.365639816431597,0.271570894430059,0.278821642735816,0.109593878837811,0.281391403769085,0.603765325695738,0.332008029907355,0.265787082745323,0.533702285685345,0
"26",0.660957450919467,0.364568087020146,0.367481682027216,0.314231201364978,0.349173596855743,0.313766469646205,0.041657490314995,0.0925848277558168,0.504681952361303,0.391823217340328,0.226971659467493,0.390557466524557,0.350418756489838,0.418459674607263,0.306824454752048,0.449290129327465,0.269716865962663,0.605170940044678,0.504847904255107,0.526527638835666,0.426713475499515,0.389461296311391,0,0.29079439331445,0.248324921384136,0.402178570783285,0.76355065900684,0.450274302463145,0.498198611889078,0.521210665500351,0
"27",0.0166546369840741,0.0126276352004522,0.0185703610950242,0,0.00842623917275265,0.0106533319963505,0,0.00359264116349617,0.0107111720511297,0.013325217876085,0.00547995865259568,0.0153094381965991,0.00650781466925059,0.0153472086368696,0.0100037441363649,0.0129029281825896,0.0103890853519723,0.0133495747540564,0.0127023402176106,0.0142658321481558,0.011409659577534,0.0114540233584121,0.0054075891583654,0.0089219496272001,0.00848867224512117,0.00863987169500977,0.0236993782452523,0.0130826580671403,0.0162228036861623,0.0135111910541999,0
"28",0.0476662418639051,0.00177902308435146,0.0130921343636345,0.0296378445119432,0.0465002218282438,0.133983617072536,0.00323315865731383,0,0.0310799485639517,0.106538693408241,0.0272300999136639,0.075088504869577,0.0569397206955491,0.035686285948216,0.0522622055823727,0.0702625061040005,0.0521558366707055,0.0993784243315898,0.0534077511839723,0.0902194563286281,0.0546166223025592,0.0303830766807861,0.0146430126069312,0.0443087934724091,0.0649149455062627,0.0158226473241546,0.121138002277541,0.0416812842440665,0.0934857910120881,0.000400757319003759,0
"29",0.270328354426643,0.165465675076996,0.27770335738255,0.177385515258411,0.266377580442243,0.452022904642661,0.0598002942494893,0,0.19689483318299,0.445090717109796,0.209472464854596,0.317648309974619,0.282912849052236,0.264862922933066,0.224677700769112,0.355101935140701,0.231238911692876,0.338390667393956,0.284818997706001,0.344576588673079,0.248234990451216,0.254053755869015,0.0979157164417409,0.190576015105271,0.210191248581372,0.172282262432699,0.495060204767094,0.30635530789633,0.41218755365952,0.204561288010172,0
"30",0.159510748400478,0.281871185351323,0.389293747091041,0.233321797823099,0.347545853166381,0.355114572931275,0,0,0.153611739546259,0.305428340222677,0.203805523074727,0.283035737191997,0.227911063969934,0.245968660270318,0.187984427989067,0.177975796872503,0.164682323868248,0.0664883540524286,0.115932447615003,0.124046324409694,0.09739823136015,0.214592483515967,0.231586901579761,0.199791906483309,0.151205486231751,0.0848136995667483,0.302875512975812,0.184375351323664,0.215327390148596,0.146608953800915,0
"31",0.0842386523812378,0.0142787421421587,0.0628799163459538,0.00112347806261671,0.0449227960702762,0.135717543644253,0,0.00538838306270314,0.0540531240331033,0.129704114401385,0.0244222071408177,0.107047733387301,0.0568933891346162,0.0643734636322542,0.0645258629525259,0.124901686886632,0.0611464970599086,0.150297455110014,0.100775922226835,0.134784510451484,0.0899336049745209,0.0451103688233427,0,0.0325028495532017,0.0599202511453465,0.0374130933710561,0.179138667797943,0.0901225395493581,0.163450380006356,0.0347393447877573,0
"32",0.023528293617646,0.103936445455848,0.156637493290223,0,0.0862507677998284,0.0782567092273212,0,0.0430580772159014,0.013417012809122,0.0678286128755068,0.0424158390992114,0.105235346222953,0.0642429178298058,0.0908393211410498,0.0898715833730552,0.0494635110443687,0.0538988362428596,0.0207443528363365,0.036832575310321,0.0410989301065343,0.0279854598389109,0.065354462320078,0.0652482369201211,0.0692397452413466,0.0604260011793272,0.0266448726926122,0.101658038598908,0.0575349590563537,0.063542397295886,0.0675215213069628,0
"33",0.590957752171884,0.322489280161556,0.404081969991782,0.382152248926262,0.42224519572396,0.655536244422463,0.0594493341224823,0,0.466370745201123,0.676918792448095,0.239667940961454,0.668361497251902,0.318916487338206,0.520367430676947,0.386302280679112,0.533066365981939,0.447961909681366,0.526242908972133,0.412190564037619,0.599195083157013,0.4429103612417,0.444212464788163,0.228034287303166,0.382376601593391,0.396887192462126,0.310080880367913,0.89100332406671,0.463045642641619,0.581633600503006,0.366031871885614,0
"34",0.887876759137715,0.72287348249277,0.734172622026031,0.790824343852963,0.735973082660639,0.702311789121094,0,0,0.810040686316116,0.765693694734115,0.55011049372756,0.745042655055823,0.472265608887242,0.754111368346155,0.383706474102558,0.511157543510778,0.497369795333413,0.374331052341292,0.469943207415405,0.533857228360064,0.46829163562618,0.685001451139984,0.465339823827856,0.550379368512295,0.353391379468108,0.45279938841544,0.96113092113186,0.596475251457246,0.616734005078796,0.540546947803055,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0.68803524603524,0.382152071288188,0.3086181255784,0,0.158606525815136,0.331799382859983,0,0.115835539124906,0.358517268468016,0.422037295919288,0.162521677248812,0.530032594273724,0.0893291437471594,0.514495450772108,0.267025224768504,0.17549121016832,0.384609518562761,0.158205951292662,0.259098037815726,0.291449408339266,0.319071561354364,0.346817375112051,0.292951517090149,0.356728667139513,0.223304619923383,0.233238001307662,0.681249908050043,0.277657479979316,0.334955353448496,0.34117706802804,0
"37",0.0824208556721875,0.0544676393567776,0.0902336910323166,0.0368503222648685,0.0695508634585671,0.0872620066153955,0.0193920521978497,0,0.0519121462636857,0.099153064192878,0.0375401885014299,0.0904517418756155,0.0604321407824467,0.0796308240655712,0.0573971107752858,0.0892931587571343,0.0556118919617573,0.0634138633919251,0.070979634844305,0.071634546660652,0.0597284926148459,0.071556987915156,0.0325516821321633,0.0454633920436206,0.0435358258275774,0.0521586154394421,0.116761831244919,0.0836520159403704,0.0913683090786076,0.0750920999480801,0
"38",0.519615584020135,0.339799357834731,0.355274090698751,0.360979966921311,0.301401827243386,0.185092933042275,0.0499428296853862,0,0.433951880271291,0.311920010278334,0.206066650778587,0.329345569288694,0.196237424232019,0.382921223189114,0.173026518381847,0.32446615761286,0.233691578495312,0.2756601486937,0.31159200234496,0.326981635999807,0.284460474851034,0.361957223836634,0.123590818136179,0.224664436807843,0.160218600508354,0.308069956357644,0.492832718069309,0.359582679619114,0.325798711316497,0.386685493808282,0
"39",0.0859808302540039,0.0256018039826569,0,0.0599020086282645,0.0611144614224548,0.136367113968397,0.0292793635333593,0.0308151709851407,0.0463405937157187,0.120797323731379,0.0555812921634113,0.0875745776496152,0.0943690318785003,0.0599331352049239,0.0674235777046546,0.066425600353098,0.0678806043740527,0.098679480741388,0.0727200692340508,0.0987329210789604,0.0686557995954182,0.0600395754096077,0.0234576562326863,0.0801486965564487,0.0894515495959318,0.0424035866490451,0.136804024196625,0.0524326701223015,0.0950715783902193,0.0166510078577842,0
"40",0.00674803995088205,0.0633580817806736,0.0937412472017862,0,0.0611168367558071,0.0606405293450229,0,0.0235993349948114,0.000162827717032107,0.044350305546132,0.0157777950159653,0.0786102680485833,0.0414237237748281,0.0580089030955565,0.0702001757102057,0.0272047959992401,0.0371432652958594,0.00718810879998008,0.0166461108559176,0.0185943194920675,0.0132311519287045,0.039327918307583,0.0494958058103378,0.0517087633751404,0.0483096485216521,0.0132828263454411,0.0634522003288545,0.0289146490861457,0.0249062286780676,0.0464428308072563,0
"41",0.0683192329481147,0.0209965935878843,0.0214729508027644,0.0218041217707019,0.0275849505991124,0.0703226491364158,0,0,0.046435417105922,0.068910196927183,0.0150030878454163,0.0680728167340863,0.0209043495096078,0.0484335497921829,0.0367341607155763,0.0478679443129925,0.047750972862013,0.062392244993746,0.0413393499011106,0.065502619780156,0.0487340493802148,0.035581359630396,0.0179628300021964,0.0365639796130598,0.039544211350395,0.0262949986695937,0.0987614177863689,0.0402240915639997,0.0616943535564435,0.0291225596504869,0
"42",0.370003637354118,0.337437771767612,0.379802843130943,0.212600022842543,0.25838965557103,0.267789142388754,0,0,0.283677471904867,0.307996123581975,0.196739708801257,0.354457964345434,0.131545017422958,0.372467587935525,0.155442854263788,0.173667801457665,0.238695760016093,0.017861088195296,0.131003570411605,0.164498922749281,0.168533760007502,0.301338956543776,0.261081878599125,0.227010313745695,0.10513800215375,0.171841493206431,0.377041113758668,0.242899485438218,0.23148934173383,0.245572794476938,0
"43",0.0901691622992566,0.043685742373186,0.0712418646022954,0.00120528567558239,0.0371266162547164,0.0494637710764563,0.00270285034048722,0,0.0516471048779909,0.0596771846863184,0.0145019206601806,0.0568904936810184,0.0334174309905254,0.0605970864086829,0.0427023565389437,0.0728452406021949,0.0401300116616245,0.0863573821552522,0.0722560855139842,0.0721212922985244,0.0602378253372525,0.0478554995010982,0.00178912386797312,0.0263600524832895,0.0253484711507808,0.0490931545204239,0.113736555220121,0.0689196260250155,0.0801422357301424,0.0822581728082607,0
"44",0.403109200196283,0.211069210227014,0.196523627465405,0.433096898279046,0.276164322887878,0.273747188747803,0,0.0149676013777296,0.469927351873152,0.329087444443082,0.245024904105983,0.261611450839427,0.246409767939208,0.256971694248053,0.159471618252829,0.364763263868026,0.193298188435389,0.478567799540997,0.348345051152915,0.43993549909403,0.313412045848529,0.283035346772652,0,0.192626641294504,0.200988633030108,0.266375432569809,0.523842500281019,0.327160002980458,0.394696900476058,0.254649084143058,0
"45",0.309113483739868,0.166609148887078,0.142133521975834,0.224223636449393,0.123112099716774,0.036255908243462,0,0.0243497141569903,0.314249212406699,0.123450542771509,0.120081240583379,0.129398439035836,0.0840655135747902,0.180608164580807,0.0608231317589551,0.182167092485726,0.112000560051872,0.242719175364833,0.204358242583435,0.234020730195652,0.187963708449241,0.181177613321844,0,0.109707104704232,0.089734521091456,0.185875552691619,0.289864053954782,0.192555706596003,0.186944589724699,0.205820527708574,0
"46",0.655300368185002,0.360511413819552,0.244730455100139,0.556786963879468,0.397609395016356,0.403226302683396,0.0301652962442533,0.124597244834666,0.648959439353991,0.465696207609265,0.361737211454538,0.398825580189904,0.418995399414281,0.397670328970112,0.303921681072706,0.468260257644282,0.311867648452345,0.719703909145429,0.523257821102606,0.647181537572033,0.471929056078875,0.423159601051906,0,0.37016791595717,0.355844193441877,0.41138134144748,0.824015569334126,0.441029705828792,0.53934515112637,0.405567390866159,0
"47",0.547174891730176,0.397806165573725,0.45013875449229,0.488371479043734,0.46325923305458,0.441520404769665,0.0331924147121157,0,0.50029768128822,0.488737964071944,0.322649849554348,0.462312133659266,0.321629674168367,0.456634344279095,0.256485993483951,0.40035652941046,0.298245770107761,0.334143691859217,0.358588272267636,0.389119913717287,0.32007766574444,0.42890607995842,0.245158531248717,0.325567406377177,0.256023853868166,0.304274296599937,0.627803559648533,0.408397325241145,0.422247357426233,0.354557278495619,0
"48",0.299016666694236,0.195160087930307,0.307954897443726,0.180258981801085,0.25620652105527,0.301097875145356,0.0642431859544671,0,0.215465772353543,0.343731568569671,0.162813480209953,0.291709768049866,0.23189610533165,0.272186263755446,0.188448461822368,0.326084199781315,0.181493987378902,0.257354104876209,0.272421149805592,0.269378693708614,0.219399907417524,0.257634901929002,0.0943703222206874,0.153816661457996,0.144392691808895,0.197610550406304,0.411923315531183,0.308279870396198,0.341973259438699,0.263331593296177,0
"49",0.318205762263384,0.270873422745195,0.282631599764727,0.318597743322927,0.342600471969814,0.485005127751715,0,0,0.296329754578716,0.440839013282898,0.289645625373329,0.334854957589392,0.272601764109903,0.299908213471606,0.221662554787586,0.240803604017696,0.266236940838419,0.241161329722952,0.211443769417404,0.282489048031927,0.216566436445307,0.281864776277586,0.215250802002417,0.286710439737938,0.238825792076767,0.153940886316875,0.490694235848301,0.238515375051217,0.307910050738704,0.178393735047697,0
