"","slack_input.X0","slack_input.X1","slack_input.X2","slack_input.X3","slack_input.X4","slack_input.X5","slack_input.X6","slack_input.X7","slack_input.X8","slack_input.X9","slack_input.X10","slack_input.X11","slack_input.X12","slack_input.X13","slack_input.X14","slack_input.X15","slack_input.X16","slack_input.X17","slack_input.X18","slack_input.X19","slack_input.X20","slack_input.X21","slack_input.X22","slack_input.X23","slack_input.X24","slack_input.X25","slack_input.X26","slack_input.X27","slack_input.X28","slack_input.X29","slack_input.X30","slack_input.X31","slack_input.X32","slack_input.X33","slack_input.X34","slack_input.X35","slack_input.X36","slack_input.X37","slack_input.X38","slack_input.X39","Y"
"10",0,0.0354719600806406,0.0610876324332328,0.231862967585472,0.0180124119710016,0.111122457603593,0.0265185740352625,0.113964129679399,0.0765222257305341,0.11851007101166,0.0914348596729405,0.0826335809689924,0.128330012787059,0.121790192289315,0.122241568989408,0.173708079269175,0.0606360358658563,0.0451747587713597,0.115769620890507,0.106515365668182,0.0636361147051971,0.0859351618807557,0.0716929791738678,0.0947492558910962,0.0496887482209643,0.0856946133621705,0.142881483037342,0.1101820099958,0.0777177408549744,0.0423316206043921,0.084019459946689,0.124365577074214,0.104643842762125,0.124583281277126,0.0842256407407212,0.0577714953758361,0.131708573990564,0,0.16265067736465,0.0133538590918653,0
"11",0.023703901814739,0.0197513156022436,0,0.0855890355617381,0.0857248699537606,0.0624515151268073,0.0360687845118806,0.0639477491150038,0.0369207915027989,0.0947512213320582,0.0943948691078427,0.0817461101301449,0.0720982566767682,0.0933200050725046,0.0598468263285482,0.0541788550955804,0.052175347340211,0.0322313792910537,0.0822994471211658,0.0960741883576125,0.0477315393832318,0.0616124053209256,0.0606752892770441,0.0572108820949353,0.0285211899556174,0.032222803582249,0.103534713140639,0.0275749441330212,0.0903538653165033,0.0427909815553332,0.0581505409503242,0.0761387677658233,0.0403368081125891,0.111231349541351,0.0496768738508101,0.0973906455948487,0.0722766412404982,0.0157541663418276,0.0843618620153382,0.111717377476311,0
"12",0.0203965748977206,0.0108832995051222,0.00425796800864284,0.0381171922414834,0.0360646169890699,0.0429076653769265,0.00362538137607935,0.0197952230882671,0.0145351880103236,0.0355954027578668,0.0295840262880866,0.0200744833258243,0.0162370736173854,0.0273164817418023,0.0224173615427988,0.0214772299318645,0.0194520180726398,0.0131580824215837,0.0280550926868769,0.0237087337584837,0.015100107111615,0.0238031108329337,0.0163837953595279,0.0201145161421402,0,0.0068752484654061,0.0351782890376697,0.0122594016586631,0.0351079831383899,0.0160742553528507,0.0100527072020048,0.0290406415682148,0.0209230359575246,0.0374502630999201,0.015782818850667,0.0228573560133721,0.0297248297971077,0.00288412672739541,0.0320399648340384,0.0290454382612591,0
"13",0,0.049130316299324,0.259828535881089,0.88849220734308,0.0200811177154262,0.310461285457095,0.125791893740011,0.376423587532824,0.259778253819041,0.396162475399127,0.295378749790758,0.106216544896639,0.290463537973638,0.27814111528425,0.333353606682148,0.537476644635012,0.317333656892157,0.200759805748538,0.358026957905998,0.273730403468834,0.19529519928126,0.354888419220169,0.308838107489143,0.334440129981177,0.168949772925551,0,0.49162249615462,0.176334412513194,0.541061800927197,0.242729165522173,0.233703224690919,0.329999558061391,0.221354307194023,0.520757716489014,0.233416403723697,0.291441680802348,0.412422152602973,0.0201310665098706,0.462252477117129,0.316413780853492,0
"14",0.179315112574215,0.476505224627882,0.301808921619206,0.811776916039796,0.421856915945088,0.502523968660036,0.0534178606647316,0.333061626307285,0.312591954622255,0.505399206391748,0.589300043822078,0.405638159133085,0.549537622325387,0.563809196362479,0.477917779817858,0.678611474630576,0.198846710502373,0.223338144061165,0.509532994239234,0.493735580032236,0.283878810102221,0.334356440489575,0.290743099981737,0.381751794037221,0.0891365227783998,0.420683188222397,0.723695456771848,0.561442475968141,0.364870941200257,0.132082930841719,0.328414152749783,0.585005661040152,0.498194499263813,0.587519076937701,0.344923763209865,0.151532432276556,0.58771874728281,0.00631382781708745,0.655514083308621,0,0
"15",0,0.153047571020028,0.102497846527038,0.0941111540017042,0.0834274276692687,0.0874603603301917,0.00235070716556843,0.00359703712575723,0.0250696617439909,0.0719908295121292,0.124948705425438,0.0979034952203201,0.0961140282899703,0.113015972077255,0.0656143802283019,0.0375065196571724,9.77639769835797e-05,0.0642565239477588,0.0491375212467103,0.0692262545218514,0.0352390282464679,0.0651445854382246,0.0560955614603174,0.0526637090751496,0.00896171394107641,0.103624316259216,0.111142623098772,0.069851100222514,0.0525289739964247,0,0.075177538896501,0.0674391107631628,0.0376094631421085,0.0974250212348923,0.0501392863346913,0.0727349861891961,0.0493127222728342,0.0286247601377247,0.0678792355448528,0.0607539461908949,0
"16",0.069327315558307,0.215276745797598,0.212844877816856,0.2513178648307,0.142675268908239,0.160753804479248,0.0930754989188517,0.0590936509090537,0.0503406914642367,0.208888910528547,0.215956127452702,0.25583536025097,0.188153311043895,0.220077624213732,0.147275607368,0.12631445152607,0.057998718198897,0.119415266695949,0.125730909234994,0.142020272410159,0.0785573172693348,0.155714652891868,0.118179971802075,0.117513161549491,0,0.101698714316199,0.230913529805491,0.114564632328572,0.179140597531989,0.0392952458122282,0.119981851571659,0.169662215977197,0.0986570840990014,0.205799107992758,0.0986442410889641,0.165285538893575,0.147550422614542,0.015236208859786,0.219660243347463,0.167483680135036,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0.068915047619477,0,0.0379299559710636,0.125667349227731,0.227865675642477,0.291953361905875,0.0274793164196894,0.08889627284757,0.0582497171845104,0.249651108486247,0.156086151605291,0.187135119978988,0.142599236482633,0.209970759905468,0.137829296940336,0.0607377720564314,0.0745985531366267,0.0480138609277449,0.151417356647638,0.173564591881954,0.087474501105025,0.0979975554307995,0.0691120405424616,0.0983912523035713,0.0204678377087016,0.123439711713219,0.16164080522478,0.082083516933411,0.0923409123145554,0.0651722881557374,0.0981151764978045,0.163181010137351,0.124454570339726,0.166064168483519,0.108810325370908,0.138775266910262,0.123107508308207,0.0422240488267312,0.162097936147754,0.145240615544288,0
"19",0.029909653763061,0.0285745874204139,0,0.00318232248679859,0.0987336327501853,0.0715106202964726,0.0157636306542668,0.0238121806716514,0.0160076636134421,0.0751556123253913,0.06867843435912,0.0801888759510957,0.0586742760153148,0.0844708029650792,0.041206964695486,0.00187839487882492,0.0182198217716841,0.0144181207287012,0.0520429105251815,0.0719398232712171,0.0317346576657293,0.0303359447358961,0.0283276294608277,0.0304254060674154,0.0109070039899518,0.0556903856756912,0.059269509784101,0.0260822806165264,0.026916768338362,0.0187000467414754,0.0407666574864717,0.0513488584107248,0.0341104113304046,0.060542820625943,0.036861762467331,0.0601790755010198,0.0369662043176804,0.0179038809503564,0.0498354544090715,0.0596570560665576,0
"20",0.0716927207874974,0.122829319757315,0.141669029826039,0.148169421127708,0.148498667071909,0.161303511327189,0.105121312981619,0.0325282577007216,0.0477654423596489,0.170878052344589,0.216528289404608,0.147383937898042,0.101754953080082,0.16116121984392,0.089707772467223,0.0392518239264567,0.105895034606884,0.121839613602457,0.103795644954529,0.0824172617646117,0.0668088707786506,0.160393162702153,0.130021351432166,0.11327164525774,0,0.0622024855749718,0.199508752585191,0.0535905144219906,0.197316480902925,0.0566454474970562,0.087243735302038,0.10434812695904,0.0578891893981213,0.216588973015996,0.0874761075053734,0.15496374646114,0.0966286067295674,0.0575459135511616,0.124665181669006,0.203620243807816,0
"21",0.026926280240988,0.0442711037830893,0.0372751983825797,0.103931761734595,0.0677118988453162,0.113769169598025,0,0.0426046087945446,0.0348850339165943,0.0813601456171449,0.07215539745276,0.0582151831961918,0.058206497675747,0.07680330582191,0.0650374678747919,0.0626565610656686,0.0297897302372268,0.0324851915186734,0.0635500567732261,0.055118094654588,0.0351173197267957,0.0514857008244271,0.0317436609929321,0.0489397297759254,0.00101819342526802,0.0519760787803253,0.0836995993952194,0.0580513684088788,0.0519002476892877,0.0212226963314608,0.0358423884707112,0.0740449423108108,0.0619831364856833,0.076493801948477,0.0444853132907949,0.0350686119198882,0.0713744324687391,0.0060665437304721,0.0855528074817877,0.0250268241776602,0
"22",0.270603262767413,0.689549819735647,0.515324945193831,0.781436864774037,0.434518860761786,0.671775534304089,0,0.265267409354948,0.299320323260988,0.541495288046762,0.562737454499293,0.381415257501697,0.487594913646888,0.582212777207773,0.459097779334878,0.424740497313918,0.184563994409458,0.283413413038158,0.441621535789196,0.429686384679381,0.2625922921354,0.381977102296905,0.298655365460677,0.36935945903894,0.104401808091054,0.375846908899343,0.622162248984159,0.365449735709825,0.461362564705481,0.209673641911161,0.302091222428943,0.47593536162709,0.375710906690694,0.617362509046007,0.313338751385844,0.352820018783494,0.471574022760569,0.102621672719228,0.528257710836532,0.329488739637697,0
"23",0.0950178696176021,0.192900032508062,0.183119958842656,0.185271383605282,0.142153946884711,0.150515678176202,0.0890837305257101,0.0458684734101264,0.0527611936154614,0.181609571978742,0.201377660233692,0.195373791839305,0.143541678859875,0.185849464552933,0.115866220398343,0.0812394850354513,0.0714998941254767,0.112299373749558,0.11203315364159,0.110961204804176,0.0705660876436829,0.145929376229795,0.113984953450806,0.108479150058342,0,0.0758055149948524,0.201214485576757,0.0797700751649961,0.182123009061366,0.0530520531233537,0.090081823829705,0.133866777983837,0.0828929429093933,0.198470453706323,0.086427913525048,0.147726050609555,0.121154494716472,0.0328500291691778,0.164267725828931,0.172941154975347,0
"24",0.0325771241063836,0.227832287508897,0.15006218445804,0.330525391066401,0.195879820757147,0.176590018226128,0.117958169612741,0.201411454835453,0.102830279522084,0.295410050560978,0.302786500514574,0.456333834069559,0.400831491694461,0.415741258429963,0.28140050756103,0.261727515899878,0.0483822605563737,0.0963118413789545,0.255565437615232,0.342531425485488,0.152938546767428,0.170452654870611,0.156023573844744,0.180985738504676,0.0858450717909614,0.332816267879236,0.349571097577919,0.287127136207061,0.0841095996166315,0.0259552977929032,0.258828944815847,0.307488457276626,0.221044930438864,0.261969879249467,0.201460076052025,0.213576366285734,0.27001331287759,0,0.411797510259906,0.0633935563627827,0
"25",0.196430812137122,0.331200038632988,0.275144538637692,0.725090778748422,0.26497843017749,0.404098857604669,0.0476197600640721,0.302936599819715,0.279060723278185,0.417430796670753,0.393227482240967,0.229571394289673,0.389735471737173,0.386433148445554,0.373282353715271,0.579888256320629,0.198849534661864,0.181379346037044,0.398740547886642,0.351726465701945,0.219818827638174,0.2791901194449,0.235638420438959,0.307792334108598,0.0812315811137173,0.20318460440355,0.53953415931774,0.369715265191281,0.373870857762407,0.173234541616906,0.207677583618277,0.447151400423472,0.386396980174216,0.472731537020873,0.251522235965183,0.134356836372997,0.473120483460306,0,0.496289650377809,0.0814245234613887,0
"26",0,0.111321887513481,0.257377107137092,0.680753892262439,0.213478444190107,0.39407998922586,0.0683230669868497,0.230757439137993,0.196973716086978,0.406939083346164,0.360867446247152,0.081457991933319,0.205962446139501,0.253820021182216,0.249504959182976,0.341945022604525,0.272637207748081,0.220286116157918,0.297257049265183,0.24194599672336,0.169916052815642,0.326553802826892,0.279284074728387,0.289285163952536,0.115467886602802,0,0.456892407787069,0.0876060465917883,0.545419711226557,0.222355886505489,0.21767980052289,0.250031627912915,0.127840157373135,0.530878913741744,0.203575455812037,0.325625251360492,0.28986205501667,0.102942029455169,0.280330073406722,0.447705240722673,0
"27",0.00873637387139677,0.0148540930265892,0.0101135752635111,0.0238388244250626,0.0133876756051095,0.0206323459847424,0,0.010171178207257,0.00952671785582075,0.0166194451807044,0.0152235961677557,0.00771246916746063,0.0114199061530572,0.0153765981628806,0.0128827042540723,0.0119417979104532,0.00816500849278265,0.00756077317143752,0.0141397702273642,0.0129390959348068,0.00810840139441871,0.0117767690360367,0.00922077242590082,0.0111120534811919,0.00360089546956846,0.00673287106954751,0.0177906743267859,0.00711293036916417,0.0172205593209464,0.00886567495657857,0.00746900657025989,0.0137224128105345,0.0102113774130265,0.0197259938813588,0.00867540794333862,0.0128823460847898,0.0146558424140271,0.0029490568644702,0.0149939812705007,0.0153186342290878,0
"28",0.0578621586994487,0.113058734803355,0.111808524141082,0.0779148558488053,0.0862878761784881,0.0968834603776441,0.0548980693644579,0,0.0397522194595259,0.088472086601805,0.13666037412896,0.0531673447652836,0.0561050269670739,0.083970627786536,0.0446432742907339,0.0345583444761365,0.0604634091074453,0.078196601988996,0.0590387832332514,0.038450138232582,0.0392644234084275,0.0874980413520658,0.0783560495026069,0.0700376384824486,0.00705439853314794,0.0483975317230414,0.117927838441588,0.0464230979354777,0.109227045815395,0.0331849230731612,0.04582950176688,0.056117680881692,0.0446472039843164,0.127862962745773,0.0530301316074765,0.0602249947208802,0.0494362976012518,0.0473747445449581,0.043569994739463,0.0902512501702545,0
"29",0.192429919730594,0.192180468288441,0.153347464734176,0.204647413940528,0.306922885663121,0.271828778199056,0.147405057420755,0.0797991963022725,0.0982509165838003,0.283231023604839,0.344671814547313,0.202524974826582,0.137512750528932,0.246962447654198,0.139649105366616,0.084993531696971,0.18305409745212,0.176339622295192,0.197894059235909,0.159398067908185,0.11839513047055,0.248077736110373,0.200906841325887,0.18170173392743,0,0.0616189348551227,0.321811886102937,0.0645382176388022,0.355568249458678,0.131047102021579,0.101273647598179,0.189569172046492,0.118175302694972,0.36517419966323,0.133489571742988,0.241804853143732,0.184563340105009,0.0865476279125952,0.190461526888036,0.344053529700544,0
"30",0.0258574761965658,0.234281916585086,0,0.0265756127028365,0.335212723008172,0.114007474603945,0.0493057118864781,0.0572066544097909,0.0263197693755219,0.189883664303889,0.29240057111538,0.34069374861879,0.249152320476831,0.318740562353086,0.138055516245977,0.00485800548474318,0.000827693518965801,0.0688415753431411,0.158572688374551,0.278591201959427,0.102820038240848,0.103007980370007,0.110480555881684,0.0889168281064137,0.0285196301721263,0.23562095003474,0.247174405327816,0.1179773793126,0.0882084429350999,0.00834826715028409,0.186008724572511,0.184232039650635,0.0743197919132271,0.211522796718795,0.111502417339931,0.25363689941561,0.127525876399754,0.0331231827150592,0.202953626879705,0.220516983341884,0
"31",0.059311654371862,0.179723099468521,0.133530967635711,0.161287233595198,0.175753454450264,0.184954948226872,0.0566124657324501,0.0125523702134801,0.0530725931639199,0.151725001890238,0.228653010930635,0.0998716122305706,0.0923627875787387,0.15170843928863,0.0857450189238139,0.0510562866052141,0.0846334480285606,0.128174590943208,0.100324238140515,0.0887627054313861,0.0654544228341668,0.152757535727924,0.125684508630193,0.10926273470189,0,0.0752653429283852,0.206256544428349,0.0559074821786039,0.202091777929366,0.0507367665791516,0.0886701867960303,0.107574492538389,0.0514274984032021,0.225155039325724,0.0798989673212424,0.153309429835986,0.0943243916272535,0.0627559769639951,0.0961753306001258,0.216407791148388,0
"32",0.0805815342929601,0.108469775558854,0.0645525698839941,0.125643652630641,0.120840452284133,0.195151794444704,0,0.127161356494815,0.0913869648622117,0.157296725285854,0.138319033399024,0.121383145288039,0.136259167886461,0.185767568301991,0.130294137898383,0.0544803305112646,0.063668126335335,0.0395745170934922,0.146728582219414,0.148754742829268,0.0855088896037531,0.0825745465693336,0.0711171846067347,0.102368123066639,0.0739155118089518,0.13393591148656,0.132407421947163,0.0757290268715799,0.0799886250421777,0.0837542689364851,0.0881586996222218,0.113277330858424,0.111731542688724,0.157289901163969,0.101953014571589,0.120304818460266,0.123467729679034,0.0480802507764686,0.134117260975812,0.0932635394373038,0
"33",0.160546021642505,0.273432718185256,0.344227119109794,0.51230271578527,0.395184753365765,0.589665740744012,0.190087314552565,0.133214444959486,0.154084956435166,0.486092834729111,0.5296470643603,0.351553902919091,0.278458154665106,0.424035454961215,0.295385282425596,0.216934996059303,0.261274231148667,0.283947797053675,0.316356531555206,0.244953771183113,0.189577291886863,0.389723087476254,0.286682206640136,0.309691465624191,0,0.220093118682166,0.525517197812299,0.230925397502156,0.453254604516451,0.134917083100556,0.232305657910065,0.341253991005257,0.238925953103428,0.540048657039359,0.254197543051704,0.323477816598226,0.317412213133685,0.120151515391512,0.393705240045429,0.38856701907487,0
"34",0.032112698407297,0.280919378902035,0.169795345957129,0.438965110889801,0.274843917921276,0.108594117685575,0.205292578628518,0.213004047865129,0.110027173947174,0.353449917881925,0.428163416285637,0.49827802987358,0.41050507720728,0.442671199058687,0.281705607910746,0.297164663029714,0.131017046290651,0.178669953248538,0.294832360971289,0.39086405557095,0.179584967516831,0.273716201555408,0.267009636574051,0.227919373239168,0.0787085144907458,0.190042567078069,0.486515222288675,0.212275167976106,0.345336991829595,0.0865027593605916,0.293137694866094,0.347049041905231,0.159174946086963,0.425417792334502,0.196785301355518,0.39909709216589,0.316837192044826,0,0.459936252102537,0.374301607880206,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0.0379834479701376,0.577254194421872,0.387908178747179,0.51724548022819,0.300338561717093,0.346418791648685,0.000790106488596596,0.0379253642848976,0.128454792404184,0.289187720260002,0.451893268686616,0.310676647115224,0.365336269455165,0.386571007715578,0.276865320341359,0.328151491948686,0.0304770160319726,0.251225179089154,0.214287712033991,0.258950719411361,0.139749319180943,0.26570378409513,0.21494162880265,0.217122223399755,0,0.310726661498226,0.476402710349073,0.313356305933765,0.271537675927143,0.0117481927245304,0.251269721426014,0.3277411063879,0.199662130881999,0.389755890888818,0.184534574240971,0.207757613109769,0.270058578411039,0.0463232689938084,0.334773382905373,0.179525368688859,0
"37",0.0335252467109244,0.019783910413672,0.0170651573165815,0.0682154473385653,0.0660742202082299,0.0746607952998263,0.0199838710694849,0.0317580089181132,0.0247353520793274,0.0686534496949934,0.0651097894975156,0.0422298331093997,0.0311060031008288,0.0528129033422442,0.0391936321360502,0.0357640884366132,0.0412444742121662,0.0313473837767721,0.0506859538610412,0.0414578001890457,0.0281970527633995,0.0509437661976095,0.0377261374482627,0.0406988760498042,0,0.0125478934964581,0.0713045566170167,0.0215049701581407,0.0729172004473039,0.0290571184874027,0.0229052808946682,0.0515195399094257,0.0345297174479768,0.0768018484887336,0.0313925384445892,0.0479967104462519,0.0514424907841628,0.0105628190740124,0.0567320494374458,0.0635485117561604,0
"38",0,0.0620688753860914,0.147452244441724,0.485879765825745,0.0609181729512001,0.160612628074111,0.124955002348541,0.19781948696761,0.123880630955413,0.248418891511578,0.22110479676991,0.13358480519223,0.181436355484619,0.190299735790834,0.189034805647739,0.266459544884486,0.185151472754176,0.124769084807345,0.210705971716978,0.188690539265269,0.11928354098002,0.211798784561354,0.189858445005011,0.190692631520274,0.0797526220651562,0,0.315775506429507,0.0965803040657995,0.337982335188026,0.120985516054582,0.167506638741717,0.202386322837653,0.100332967258043,0.321443003990421,0.132936704018924,0.236763563476398,0.241275764693891,0.000914944466575849,0.302135941863964,0.26852702409784,0
"39",0.0667293667103807,0.125709036765336,0.129535218573729,0.0781247818396714,0.0743822457843848,0.0777228695603387,0.0618573395539875,0,0.0505256042039245,0.0818399145384871,0.14058766351514,0.0410209903639337,0.0624535972481954,0.0793876477405565,0.0423273722911163,0.0512438255663891,0.065118702529674,0.0793712468001839,0.0623316822520437,0.0364422504940605,0.0416440378410098,0.0836309185809092,0.0839269482480439,0.075101803512759,0.0172270995449065,0.0533234151312338,0.122381608047773,0.060760835210806,0.104403569068328,0.0359013751725298,0.045919299201096,0.0545669687755995,0.0545212748826502,0.129179867215441,0.0571821885890127,0.0387629836376309,0.0498029135027331,0.0525933079919369,0.0348005761603284,0.062345611015887,0
"40",0.0111474035757592,0.0828906021208167,0.0448575133947617,0.0607976837769783,0.0978959106977481,0.113377973958775,0.000150303674591409,0.0529479330688534,0.0352126435608881,0.0939524282049107,0.112185359325925,0.108561084663033,0.0942284825242632,0.131813215018941,0.0753873853305661,0,0.0206271992302895,0.0364428212443623,0.0770750142949394,0.0963376434601514,0.0483600816443185,0.0556186948141457,0.047503882949251,0.0571012946035152,0.0323320597552284,0.105670226064531,0.0926539296407675,0.0486912315823006,0.0419799314675256,0.028670650468618,0.0741768649787063,0.066458701159353,0.0475194001176274,0.100088922902113,0.0617227417866476,0.0962065222155778,0.0600582407116152,0.0343541556082234,0.080845579243961,0.0757140357286409,0
