"","slack_input.X0","slack_input.X1","slack_input.X2","slack_input.X3","slack_input.X4","slack_input.X5","slack_input.X6","slack_input.X7","slack_input.X8","slack_input.X9","slack_input.X10","slack_input.X11","slack_input.X12","slack_input.X13","slack_input.X14","slack_input.X15","slack_input.X16","slack_input.X17","slack_input.X18","slack_input.X19","Y"
"10",0.155589232763935,0.0728147423072975,0.0895842102924597,0.132652647082728,0.0328662307619883,0.115900319518009,0.00891837083830798,0.0542627352639187,0.164622641232888,0.145062277102828,0.106826510447896,0.122478276044362,0.180941000227529,0,0.197553389826802,0.165697594224838,0.0687969624137743,0.001847184254285,0.0187026227814257,0.223109982026221,0
"11",0.164883490579385,0.093666285210943,0.140096483639197,0.111604688574348,0.179154148792929,0.114972893339274,0.0667796069439548,0.170435243390482,0.165378067455746,0.110813619149078,0.119673507157501,0.103272239503769,0.13133315956088,0,0.245384308118516,0.200757709033855,0.227922979765738,0.0558772934345014,0.121799677909424,0.27378367156095,0
"12",0.0747952424559388,0.0558997675192044,0.048742087965847,0.0531320878681062,0.0490263456502904,0.0385497945619489,0.032131898015191,0.0661732690883351,0.0671671029947862,0.0255022333381147,0.043429024394818,0.0308697304686168,0.0320330885598227,0,0.076457179717934,0.079222527174677,0.0964119668878495,0.0171495646311723,0.0322908836105212,0.0882362214344943,0
"13",0.907543148339394,0.51542092334883,0.333984241188205,0.659525285158549,0.410079624765007,0.377962329385385,0.307162670203198,0.219071389688103,0.667205815800518,0.550848318092858,0.460231651055561,0.676283150956302,0.761399204891529,0,0.939843443779509,0.794321481671475,0.709333488116092,0.157521709299473,0.43213291321981,1.03053066153294,0
"14",1.03618971901529,0.898519690212223,1.08975125984196,0.893154064188994,0.494645692395825,1.06265078114948,0.311207602415576,0.935239205455545,1.2948175835867,1.19424867459128,1.05921897667322,0.731916288249361,0.866664505871982,0.342651006562527,1.41333482589343,1.38879922901422,1.20511580459427,0.389700499815442,0,1.65931570807707,0
"15",0.118112024797744,0.091028449418046,0.0889844514791339,0.0852124333926526,0.0338630292299917,0.135648115246748,0.0251156949639767,0.122465140534734,0.0993510271369761,0.140611753310442,0.0965309714283055,0.034386535593579,0.0092317205896358,0.0492491940502935,0.127403624358866,0.126912749833084,0.0826705795847675,0,0,0.122541267976052,0
"16",0.203258223414161,0.208007636437258,0.107259354304308,0.186776579359929,0.00858478299941404,0.186781822113868,0.111189614823387,0.0951489532341284,0.219690468722225,0.211381044091249,0.164410668892314,0.00815394151644904,0.0300185775112051,0,0.276403610369327,0.297626919907724,0.16968556112232,0,0.0588859878189011,0.365775052535111,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0.201289329423911,0.1130298923272,0.281217140944273,0.143912008958708,0.256788920258919,0.149032133501761,0,0.387305010510892,0.247230207247909,0.00787345152269328,0.150201985199347,0.0514074109716767,0.0807022155133847,0.0119965296438855,0.23860744049831,0.152624664434469,0.202579505192313,0,0.0330789694519166,0.29896070657992,0
"19",0.0280383663909816,0.0137810125114186,0.0856078334388929,0.016936184920304,0.0909531677132599,0.0601837937420542,0,0.123005036761765,0.0525475560624861,0.0247317119013002,0.0475098815428767,0.000482483986615093,0.00314353953261612,0.00113520853110313,0.0728956276596105,0.053489249148101,0.0702610351367094,0,0.0136064223444254,0.0892377068207553,0
"20",0.214851511336547,0.202617318589083,0.0642623290369946,0.159448206691435,0.0818628787874344,0.110693286993993,0.152265089041015,0.138477934642826,0.12527953719736,0.0797116828028465,0.100975330096616,0.0706283472182735,0,0.0250765515262364,0.254273811820797,0.220947629361417,0.250701978638632,0,0.136759272460948,0.226595390141083,0
"21",0.129845913335051,0.105307942149752,0.124383533296708,0.105784500830558,0.0619722589247876,0.118282320008309,0.0304365413936589,0.133609593427699,0.151781969220328,0.104090583894705,0.11154315989524,0.0535717325639203,0.0712134960586418,0.0246522578757118,0.150093843541772,0.156002621397995,0.136912197766142,0.0241395911322756,0,0.178078100572277,0
"22",0.776649252601104,0.481674483040583,0.378605880493217,0.569316808706635,0.113890622554799,0.571015044139966,0.107232963187728,0.485950581254607,0.60979025994266,0.535403796483631,0.449353406964302,0.225746375793011,0.187951293310347,0.0322713274531722,0.505849227505771,0.775527963237903,0.62792338477636,0,0,0.695346797625303,0
"23",0.214658612824143,0.219828927227744,0.0980890851492269,0.17830632915044,0.0526958282751895,0.172491790402706,0.138070920103278,0.132471480654802,0.176978585778756,0.171870927057253,0.144788204955469,0.0387531487722612,0,0.0218419961515858,0.278420737921239,0.279897595509995,0.226806231444583,0,0.101084017575754,0.311885831138634,0
"24",0.161706321942822,0.181715126462645,0.297958753224613,0.212002910481645,0.0895047015233561,0.387546144876547,0.0511367545932122,0.227444619159228,0.364346465964224,0.481331662417121,0.331987613561539,0.122823582395469,0.261644800882743,0.0576285768505687,0.562058620767492,0.429176619848899,0.0942941119475318,0,0,0.663913608411655,0
"25",0.852066804594693,0.74008190894268,0.681188764147173,0.691769409114426,0.28204487937404,0.582327494214196,0.311217282265088,0.533267793723456,0.900775412834561,0.673549015388858,0.703166061976171,0.545672209670907,0.562494508085686,0.238700516807329,0.801425121118529,0.939911449092006,1.01818713573709,0.392109347715579,0,1.0358420021889,0
"26",0.923430149476024,0.516149152384895,0.238677607935537,0.627372903040654,0.366966063780132,0.252215686929429,0.282308530105462,0.311494141284073,0.579209607846478,0.299677241377686,0.331342927387533,0.48780251446047,0.540703978468643,0,0.741428840429845,0.60511279606533,0.699449468364702,0.147768426003462,0.451642230516749,0.768247430133794,0
"27",0.0318093712047541,0.0183391476952863,0.0137780030819804,0.0212879119600487,0.0137851465077112,0.0162747253280304,0.00867339736235066,0.0209759232254545,0.0210615243601211,0.0128366230010156,0.0152308890584292,0.0132918466198464,0.0101883143466235,0,0.0227779715318701,0.0280720967205444,0.0318430556135429,0.00274224001114133,0.00905659012742478,0.0266221479847752,0
"28",0.169861503339076,0.17693060130848,0.0777235261017853,0.124290449001271,0.079468365816015,0.128030876556098,0.128541310197838,0.134548442351662,0.089124224374676,0.126755704155942,0.106763455607678,0.0933943154346642,0,0.0783917484699602,0.231307205892354,0.169758859556157,0.205153124202301,0.014331962185026,0.0958063621511009,0.169789039433403,0
"29",0.418370164893968,0.357272669158619,0.159649970551231,0.295403988819621,0.245144177834438,0.227302795739099,0.27395670933127,0.321025317390724,0.271272863720371,0.159557328900479,0.197319868471399,0.146181053877371,0.0459815946285107,0,0.480384912390802,0.484248207509173,0.590693610455662,0.048890566075259,0.309696989745932,0.484465003213358,0
"30",0.137787028613021,0.0632454603724698,0.264729733889008,0.0985119558617619,0.304047197902867,0.336878792992016,0.0542015205066574,0.369319836856845,0.197472553611,0.340372235782321,0.239695804705944,0.0886137670546278,0.112267345321871,0,0.45767261577198,0.376185183719559,0.316807014755516,0,0.141036521965919,0.491649090792266,0
"31",0.241391489553239,0.167600613609745,0.0620021505030666,0.157945043943049,0.0659204375603911,0.119191166099977,0.105337437883361,0.168642458381323,0.107313267129934,0.0738721796027175,0.0995786163772749,0.0922654620929105,0,0.0360064428255238,0.176270025580528,0.193487110385495,0.260964303398809,0,0.0708482948132947,0.13268535091912,0
"32",0.121417127984797,0.0560610538131868,0.127684813142893,0.0726063090755113,0.129165381413838,0.128819157575579,0,0.185683180165171,0.115499697667685,0.100008531027374,0.0880775539582792,0.0204946883633551,0.0325434553366148,0.0053923237684428,0.115162226243793,0.130678408188801,0.119229242620464,0,0.0352678898542121,0.145832098236165,0
"33",0.422854552249705,0.460093113188665,0.187062956795894,0.350621785721209,0.0157292703966005,0.140039336262417,0.24344368040899,0.304406383333554,0.364111013784309,0.0031289058984029,0.2201738657,0.0671489013201127,0,0.0603255113940166,0.381064744926339,0.354717506756656,0.417320595874686,0,0.0347715865618397,0.360826964669193,0
"34",0.479000708703087,0.341487979974145,0.439827604606836,0.407154131038942,0.386540892796828,0.501648333837178,0.231018044453629,0.368618256299751,0.612469834332388,0.599298336742925,0.463625344953401,0.293228745829433,0.449469240022171,0,0.907139147897809,0.791411663459159,0.603254074176354,0.163655003426279,0.324389535529072,1.11160518831937,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0.684784712028094,0.482115112559858,0.344592227262276,0.538381812834151,0.0325357891097816,0.623133444830136,0.142248101113455,0.40440061769312,0.54954494515468,0.689964187951292,0.474557291440388,0.29069528255425,0.228317024042279,0.164853900808729,0.668299542760711,0.718509421393614,0.46048760087617,0,0,0.707529127458693,0
"37",0.125316703677145,0.100174402023047,0.0776000462508221,0.0907210158645597,0.0813333440283584,0.0622529271492397,0.0622815413829467,0.108695272995824,0.112440098249987,0.0404827088646135,0.0717796721590024,0.0508133900182832,0.051539416285953,0,0.138324598979401,0.136184888599964,0.165236185171504,0.0282210967834767,0.0630675662412656,0.154234616905216,0
"38",0.448013998771128,0.271665600930901,0.190302581929073,0.328216434191216,0.218676982918337,0.115139711902456,0.195039159699242,0.0957103531258897,0.368068097930446,0.194613483796911,0.251885819135756,0.312608091322922,0.377717367916281,0,0.480954133290365,0.37106479093583,0.3886665517228,0.145195946200863,0.210698554400579,0.537288481370282,0
"39",0.125418773709908,0.154606570638994,0.0658305513997442,0.0952953492530701,0.0555585404748232,0.0969654587930214,0.117206972249234,0.0960452156054766,0.065589767565345,0.109768467838548,0.0900970431469532,0.0902875270497625,0,0.0882450531530789,0.186130959033107,0.124442672659963,0.169285787788594,0.0303903781921901,0.0698884091265415,0.124621128969056,0
"40",0.070319744806813,0.0496964595546886,0.105648064466487,0.0420879568655601,0.0917250618321418,0.0965303265366457,0,0.141037939873809,0.0842398314647944,0.0843002164362332,0.0682729908992543,0.00549148495475027,0.0127063829830793,0.0249648569367046,0.0854463185461895,0.0773918434086967,0.0545281360779096,0,0.0146626456808435,0.0940505202518983,0
"41",0.0828245809036939,0.0791964543293958,0.0294584757572668,0.0653455410498201,0,0.0444163965468351,0.0402295241321437,0.0483399410392663,0.0555606835938573,0.036600656773871,0.0451984632866306,0.0276453865999432,0.00381842544538746,0.0240307351406504,0.073723093909022,0.0673217635383502,0.0712789097356647,0,0.00809919880232973,0.0605321631580482,0
"42",0.182872162386924,0.142141706270548,0.242939295054357,0.174553401913645,0.111490005970122,0.22511211587094,0.037827840430491,0.181301961314518,0.324012333671062,0.223484415798173,0.207847719910889,0.0580784237301696,0.166185534953289,0,0.277134338519024,0.324977761784311,0.214695144410501,0.0954200235358544,0.0141799100776529,0.45109819928849,0
"43",0.196362298008538,0.116170747128795,0.0702451666167351,0.13435618130673,0.0760471518168782,0.0676578827959299,0.0539910633539387,0.0981381940158,0.14033454462981,0.0604752323120376,0.0785000537332333,0.0803650250008335,0.0919019439048747,0,0.141964776942149,0.145016035443804,0.171461496787778,0.0355077017276483,0.0757341706947357,0.163125295497744,0
"44",0.649100991964823,0.397254430055226,0.109341821584797,0.453735843468664,0.368212672552226,0.291538996344088,0.35315897835916,0.189912025270685,0.30628071480414,0.377524078904412,0.26992343012034,0.451405040220862,0.388149193344873,0,0.83768239004432,0.614764460653689,0.600850199347134,0.00699999303041734,0.547868171551828,0.753135401107325,0
"45",0.435638937862641,0.244331389311187,0.0817361504894574,0.303417653048768,0.181814298708506,0.137310304069319,0.183865019526026,0.0364745560517039,0.222351744362502,0.238375867314338,0.194704640650298,0.340538585480168,0.329730086335664,0,0.427203605444448,0.344881375188748,0.329742987443806,0.0488185977606601,0.229430663491683,0.433269214022063,0
"46",0.739755762539854,0.46345741153701,0.0206548540548588,0.504600568014506,0.326885581740231,0.203195547276316,0.403247643112774,0.113687494335469,0.277766739896395,0.30150206074674,0.228203109108851,0.464714742929515,0.379375159867854,0,0.796384478296396,0.551118737446322,0.626156935337922,0.0362065170629228,0.600817849950867,0.680340173317771,0
"47",0.468061579984048,0.346765964632104,0.323348174648099,0.355927405090705,0.322903912440985,0.307404317613301,0.226979344269689,0.320505481534875,0.468535749089178,0.347314654419676,0.335179574920078,0.248264146091931,0.305576089469139,0,0.651508869429169,0.587499482637485,0.533019271272695,0.118021498311383,0.282068780268866,0.782711922266388,0
"48",0.461683332309548,0.334969665876579,0.255437976642678,0.325476166126573,0.314725833250605,0.21583312907824,0.224019980460592,0.347692579405205,0.391455435009212,0.176528860161262,0.247880454918446,0.213095754392723,0.229474078485725,0,0.522423129549472,0.479512266796747,0.573046773863804,0.116675019409518,0.284075277861106,0.571966006467643,0
"49",0.17598307107624,0.178288154606938,0.129596672402351,0.139171664503041,0.164322124307826,0.214720001240897,0.15240973432061,0.186337723340647,0.165894567147842,0.227871781258573,0.157471270306986,0.053846217089436,0.0201455008618125,0,0.338291693812261,0.348985469345993,0.344177346669775,0.0421651826034736,0.184322383368423,0.385643222508437,0
