dim_reduction_level,dims,mae,spearmanr,spearmanr_warning,pearsonr,kendalltau,kendalltau_warning,nr_non_nan,nr_efficient,prop_efficient,iteration
half,50,0.267881084293146,0.22137565092170677,False,0.18667152094246223,0.15218064445886678,False,99,3,0.030303030303030304,2
sqrt,10,0.20304854532869002,0.22880562624661546,False,0.187138870728603,0.16267556572353792,False,100,3,0.03,2
log,4,0.22393599659039715,0.1675909973542919,False,0.16351557738424954,0.11547858442702057,False,100,8,0.08,2
ten_percent,10,0.20304854532869002,0.22880562624661546,False,0.187138870728603,0.16267556572353792,False,100,3,0.03,2
original,100,0.07851422935080027,-0.08483514159521031,False,-0.08542417245833454,-0.0696165604426483,False,99,98,0.98989898989899,2
half,50,0.2312504340246837,0.26656440599688663,False,0.13311264046590587,0.1867580057548077,False,99,7,0.0707070707070707,1
sqrt,10,0.21873146840504365,0.2684290294310518,False,0.15321787814502266,0.18351058052737687,False,100,6,0.06,1
log,4,0.33667677788772926,0.1557849258685967,False,0.1405491711519411,0.09868559139698291,False,100,5,0.05,1
ten_percent,10,0.21873146840504365,0.2684290294310518,False,0.15321787814502266,0.18351058052737687,False,100,6,0.06,1
original,100,0.08061717816873523,,True,,,True,100,100,1.0,1
half,50,0.2329499512803746,0.21929250812475068,False,0.1717946960134289,0.1588842014408306,False,100,4,0.04,10
sqrt,10,0.21485485359966458,0.2308112528923177,False,0.21182479098526885,0.16491152232209602,False,100,8,0.08,10
log,4,0.22581138455689054,0.24415506524998942,False,0.1835311112895325,0.1743175815249985,False,100,5,0.05,10
ten_percent,10,0.21485485359966458,0.2308112528923177,False,0.21182479098526885,0.16491152232209602,False,100,8,0.08,10
original,100,0.07115286968199264,0.16613548562395355,False,0.2582917860637567,0.13633243086685295,False,99,98,0.98989898989899,10
half,50,0.24596412875878723,0.04115903120135392,False,0.062001508090227586,0.03380916637553499,False,100,7,0.07,3
sqrt,10,0.2524031874206366,0.11120979376721242,False,0.12999505895872107,0.08129427815899001,False,100,5,0.05,3
log,4,0.20066709645850825,0.18936275189051016,False,0.14722758685050677,0.12936561265848415,False,100,7,0.07,3
ten_percent,10,0.2524031874206366,0.11120979376721242,False,0.12999505895872107,0.08129427815899001,False,100,5,0.05,3
original,100,0.09500164001156135,-0.0523643022517692,False,-0.04507996815833611,-0.043666192055661066,False,98,95,0.9693877551020408,3
half,50,0.20904514946754363,0.015266798322972458,False,-0.1137454097829043,0.022948204453770403,False,99,8,0.08080808080808081,4
sqrt,10,0.21257858339586239,0.056163052490853016,False,-0.05304080453033266,0.05324437578901617,False,100,7,0.07,4
log,4,0.22222724746422312,0.06986108197209795,False,-0.036016907410069125,0.05740854097862073,False,100,4,0.04,4
