"","target_input.X0","target_input.X1","Y"
"0",0.562239479670715,9.23275653937504,0.459231170974327
"1",-0.839129217815391,7.49069011740789,0.217922628571352
"2",-0.691937757987478,9.75960383096746,0.353083634253904
"3",1.98652771376464,11.3257477487778,0.687407763588437
"4",-2.1493809810337,13.9280442160061,0.298942146325728
"5",-0.572032407716191,6.35144434017042,0.208810056138266
"6",0.947755472967308,11.3385023340585,0.588584849474562
"7",-1.7539133737533,9.88808134834412,0.157791543642524
"8",-0.731040812154916,5.94184858145344,0.161591910839509
"9",-0.671304352932833,8.98268197294214,0.31904071948328
"10",-0.740113912254873,5.45199906743784,0.136323137613892
"11",3.20592900000081,13.2577095000034,0.88891078218345
"12",1.80071614099614,12.3731837136363,0.715626762249917
"13",0.164215387305776,12.3770632654238,0.559227319533383
"14",2.60386475709441,10.7578408934305,0.721348314756372
"15",1.23010359546067,6.30370709805924,0.394504203059106
"16",-2.21896860441713,12.9169660437153,0.22336583449268
"17",3.23264744150929,13.1237867194861,0.881145377363685
"18",-0.867441999999614,14.8349259999934,0.568457592039495
"19",1.38423009194961,11.608915516244,0.64221862138296
"20",3.19599291534126,12.9749779822399,0.87115419617959
"21",-0.415041874533132,9.41622205499364,0.373787767580578
"22",-2.57959494477596,13.8432251606168,0.191265280633679
"23",-2.57989541236899,13.9697826626545,0.198573540338439
"24",-1.4719147218529,14.2697785730071,0.436960405164851
"25",2.09761626927925,8.51582767234649,0.571761972996137
"26",2.51796875746096,12.7193492131008,0.799450082135627
"27",-0.518939298630116,3.8726475548204,0.098000144686287
"28",-0.750277192873002,13.3584018400153,0.51482828613276
"29",-1.8409565613711,14.532143730852,0.386073037100897
"30",-1.14527687870039,8.76431997181002,0.226810240505676
"31",-1.62946929743295,9.94014263402504,0.190543413290143
"32",-2.61602049997578,15.1034122569955,0.256053118953399
"33",1.80966795114486,7.80236475080919,0.515764000512178
"34",-0.846937208705967,7.87127095748155,0.234994979970145
"35",-2.53602499999896,16.999230999993,0.385707028584684
"36",0.429212477586468,11.1244961680774,0.52957631785039
"37",-0.216553928553936,6.95745464237438,0.284805505103936
"38",3.29805180000108,13.3893130000044,0.898973101910586
"39",2.59351504262394,10.5290598152219,0.706932578414521
"40",-2.39720704690533,13.2469280278789,0.200045517025695
"41",-0.789223724413658,9.37233179267807,0.317580290077485
"42",-3.12986330000134,16.285097000007,0.202260771270176
"43",-1.18246518658909,9.96449600277237,0.278483566902106
"44",-0.205899875770504,2.35731137082306,0.0786029401275884
"45",0.212418046247145,12.9897848825727,0.590745595100181
"46",-0.0710969099333509,9.12554167565093,0.393929496026922
"47",-3.22552249999957,15.7559219999979,0.0846637842631015
"48",-0.372769815754171,6.7650178316508,0.261409266489584
"49",1.63321347072798,6.73153209991716,0.451451083765255
