dim_reduction_level,dims,mae,spearmanr,pearsonr,kendalltau,nr_non_nan,iteration
log,2,0.30374702515781316,0.24896579421424708,0.2514289148099724,0.20580546572992364,20,245
ten_percent,2,0.30374702515781316,0.24896579421424708,0.2514289148099724,0.20580546572992364,20,245
original,20,0.3014938045260816,,,,20,245
half,10,0.13034848911922348,0.6453554424043022,0.7052008366085725,0.511875132712887,20,246
sqrt,4,0.2546434365642436,0.2992481203007519,0.39416178961659415,0.23157894736842105,20,246
log,2,0.25532019461431044,0.25347876933595553,0.37720516300566126,0.18469721283454685,20,246
ten_percent,2,0.25532019461431044,0.25347876933595553,0.37720516300566126,0.18469721283454685,20,246
original,20,0.3023641606132391,,,,20,246
half,10,0.41563474437469256,0.23458646616541348,0.30602678322286936,0.16842105263157894,20,247
sqrt,4,0.32383321496580575,0.14759052882155033,0.24340389631968634,0.09018853193098349,20,247
log,2,0.27127140632256236,0.34789196079365436,0.33272310400959904,0.28117601131424264,20,247
ten_percent,2,0.27127140632256236,0.34789196079365436,0.33272310400959904,0.28117601131424264,20,247
original,20,0.2431039266516657,,,,20,247
half,10,0.19691528683682924,0.49397646381090315,0.4870347111500147,0.3978905820484566,20,248
sqrt,4,0.23191026894072614,0.29409554543133115,0.255235207438838,0.2480219715206772,20,248
log,2,0.3297845996446439,0.10090372888820277,0.038429451601643384,0.05835728536710696,20,248
ten_percent,2,0.3297845996446439,0.10090372888820277,0.038429451601643384,0.05835728536710696,20,248
original,20,0.2871967679771377,,,,20,248
half,10,0.1929318498287395,0.6814592433779695,0.6732993019196802,0.5013210062651986,20,249
sqrt,4,0.19919862348679057,0.6581422052491426,0.6682383337349529,0.49076687981751027,20,249
log,2,0.16036286890434476,0.5651677334665617,0.6206048271119577,0.42177569493998257,20,249
ten_percent,2,0.16036286890434476,0.5651677334665617,0.6206048271119577,0.42177569493998257,20,249
original,20,0.24497546616339066,,,,20,249
half,10,0.22574743669859237,0.33585144786503024,0.35465729202726876,0.21393127492027908,20,250
sqrt,4,0.12560318451135696,0.6897598183701026,0.7474415126918164,0.5358259838252548,20,250
log,2,0.20018238284459705,0.6270676691729322,0.6592165366294934,0.4631578947368421,20,250
ten_percent,2,0.20018238284459705,0.6270676691729322,0.6592165366294934,0.4631578947368421,20,250
original,20,0.34579042957801465,,,,20,250
half,10,0.24143013503251004,0.10134234194190635,0.16150996098148548,0.08226127456606226,20,251
sqrt,4,0.21573202281760154,0.35843414142376506,0.40553697159263835,0.302396842356827,20,251
log,2,0.1963489236483707,0.4030075187969925,0.4338270180596558,0.30526315789473685,20,251
ten_percent,2,0.1963489236483707,0.4030075187969925,0.4338270180596558,0.30526315789473685,20,251
original,20,0.3267895429478299,,,,20,251
half,10,0.1989653319303526,0.3542685470541099,0.42660290298956954,0.31134673020680753,20,252
sqrt,4,0.22831529773137663,0.1822291223204856,0.19907930630083098,0.18568227162261305,20,252
log,2,0.1559556643740722,0.4774101799635862,0.4912044682115844,0.44033224413362526,20,252
ten_percent,2,0.1559556643740722,0.4774101799635862,0.4912044682115844,0.44033224413362526,20,252
original,20,0.34188548164472493,0.37796447300922725,0.5010168138401729,0.3162277660168379,20,252
half,10,0.25298088889135134,0.5707837798302813,0.5845361492011897,0.4509426596549175,20,253
sqrt,4,0.2692013509138481,0.7473684210526315,0.7733770215997298,0.5263157894736842,20,253
log,2,0.261672944052459,0.7849624060150376,0.7862441248295218,0.5789473684210527,20,253
ten_percent,2,0.261672944052459,0.7849624060150376,0.7862441248295218,0.5789473684210527,20,253
original,20,0.28116565037469693,0.37796447300922725,0.42381846834701387,0.3162277660168379,20,253
half,10,0.22909984385642718,0.6784505932968306,0.6857024007054265,0.5013210062651986,20,254
sqrt,4,0.18553985378704885,0.7476495451630261,0.7858361244324792,0.5329833856082637,20,254
log,2,0.20349746148926723,0.5426453730673185,0.5437115234923309,0.42786254984055816,20,254
ten_percent,2,0.20349746148926723,0.5426453730673185,0.5437115234923309,0.42786254984055816,20,254
original,20,0.29107550231798507,,,,20,254
half,10,0.1620066684169934,0.7596841454875818,0.7233455307743867,0.5751998913990174,20,255
sqrt,4,0.2029368944652416,0.5500504037827134,0.5539978405048884,0.4185439904480837,20,255
log,2,0.20619660830109315,0.7443609022556391,0.7206676946773125,0.5578947368421052,20,255
ten_percent,2,0.20619660830109315,0.7443609022556391,0.7206676946773125,0.5578947368421052,20,255
original,20,0.45214710974517225,,,,20,255
half,10,0.20487212860188836,0.39864613575090924,0.46615878591674414,0.29023847731143076,20,256
sqrt,4,0.1852723662011246,0.410680736075465,0.4673994880393914,0.33245498310218435,20,256
log,2,0.19701069629434997,0.38947368421052625,0.4451620730587349,0.2947368421052632,20,256
ten_percent,2,0.19701069629434997,0.38947368421052625,0.4451620730587349,0.2947368421052632,20,256
original,20,0.38407489638228887,,,,20,256
half,10,0.26128023969679354,0.22585868535211975,0.07995353409305837,0.15067583656131012,20,257
sqrt,4,0.1805058833510828,0.4466661106657443,0.4394975594060868,0.3989915813664488,20,257
log,2,0.24522823859800544,0.19706658031460042,0.20840327684219898,0.15303483349148167,20,257
ten_percent,2,0.24522823859800544,0.19706658031460042,0.20840327684219898,0.15303483349148167,20,257
original,20,0.27708891839771776,0.2983930050072846,0.3879030415811656,0.2496534994869773,20,257
half,10,0.3195461627239614,0.32377589018898423,0.3178347744006234,0.21393127492027908,20,258
sqrt,4,0.3033618166979749,0.15361463203875644,0.13120543738227927,0.12201977849486002,20,258
log,2,0.2654931799912877,0.2572395819373792,0.19224107013081987,0.20580546572992364,20,258
ten_percent,2,0.2654931799912877,0.2572395819373792,0.19224107013081987,0.20580546572992364,20,258
original,20,0.24981553685066404,,,,20,258
half,10,0.2270505316099049,0.35050773445268624,0.3256736182799279,0.23746784507298882,20,259
sqrt,4,0.14534258998012492,0.6,0.5806531055645868,0.5157894736842106,20,259
log,2,0.18883726241462806,0.5340353894021614,0.5430552805312057,0.4063338682360031,20,259
ten_percent,2,0.18883726241462806,0.5340353894021614,0.5430552805312057,0.4063338682360031,20,259
original,20,0.34072203967283105,,,,20,259
half,10,0.2530452830900284,0.32528533489849,0.4006254474207664,0.2567175299043349,20,260
sqrt,4,0.2571266444793068,0.3810245284882881,0.39999009423112625,0.29178642683553485,20,260
log,2,0.32115815256635016,0.21060550567972566,0.32541820043769426,0.1424807070437933,20,260
ten_percent,2,0.32115815256635016,0.21060550567972566,0.32541820043769426,0.1424807070437933,20,260
original,20,0.2557170472404653,,,,20,260
half,10,0.20378124785649465,0.06325308378066442,0.1340848015821749,0.037136454324522616,20,261
sqrt,4,0.21232840895619334,0.11596398693121811,0.1748005070915913,0.06896770088839914,20,261
log,2,0.2619915131461349,0.24548220610115,0.1739346085727549,0.18568227162261305,20,261
ten_percent,2,0.2619915131461349,0.24548220610115,0.1739346085727549,0.18568227162261305,20,261
original,20,0.3083974556021008,-0.09946433500242821,-0.09628346323592955,-0.08321783316232577,20,261
half,10,0.16368342978263004,0.7221332116700427,0.6091779971897786,0.5078333750770082,20,262
sqrt,4,0.2508393242640509,0.5271090315055369,0.5542455992959509,0.35544891996328787,20,262
log,2,0.2758769605254646,0.32981965114203593,0.28440189096730734,0.2069031026651974,20,262
ten_percent,2,0.2758769605254646,0.32981965114203593,0.28440189096730734,0.2069031026651974,20,262
original,20,0.2911265365333294,,,,20,262
half,10,0.21297000273593242,0.662646227473026,0.4855404765273691,0.5348281873006976,20,263
sqrt,4,0.19619148153968896,0.40451127819548865,0.3955633687681623,0.2947368421052632,20,263
log,2,0.21813187703109455,0.29660588541788063,0.11985718537254532,0.23532440241230695,20,263
ten_percent,2,0.21813187703109455,0.29660588541788063,0.11985718537254532,0.23532440241230695,20,263
original,20,0.38301794170918724,,,,20,263
half,10,0.2551791498457031,0.6844678934591083,0.5990585804521078,0.46965862692213345,20,264
sqrt,4,0.16912197480912092,0.7168108818313519,0.7067825442482026,0.5224292591605755,20,264
log,2,0.2533661497971768,0.6766917293233082,0.5930398933852037,0.4631578947368421,20,264
ten_percent,2,0.2533661497971768,0.6766917293233082,0.5930398933852037,0.4631578947368421,20,264
original,20,0.34382854414676,-0.17903580300437075,-0.12733286055033713,-0.14979209969218638,20,264
half,10,0.18025885490674143,0.3606164090215594,0.4660814448451296,0.24873951240050257,20,265
sqrt,4,0.18088309223010976,0.3018889419011508,0.29736473878506087,0.2032347111742651,20,265
log,2,0.15326889755779477,0.37198837366247894,0.21726503302524877,0.33422808892070355,20,265
ten_percent,2,0.15326889755779477,0.37198837366247894,0.21726503302524877,0.33422808892070355,20,265
original,20,0.31269809968948625,,,,20,265
half,10,0.1506346226265299,0.7055284440270809,0.7212253439339562,0.48021275336982183,20,266
sqrt,4,0.2525370425097831,0.4054155984334719,0.31378565509722006,0.2480219715206772,20,266
log,2,0.20318835540538122,0.32869502136442896,0.38712604944658335,0.2480219715206772,20,266
ten_percent,2,0.20318835540538122,0.32869502136442896,0.38712604944658335,0.2480219715206772,20,266
original,20,0.33739808623616374,,,,20,266
half,10,0.3576969311722278,-0.14156642560434418,-0.13166910810318316,-0.10079894745227566,20,267
sqrt,4,0.3325755221192088,-0.05340353894021614,-0.0054980654360224255,0.005277063223844196,20,267
log,2,0.3324314536565158,-0.0781954887218045,-0.03723272035802757,-0.042105263157894736,20,267
ten_percent,2,0.3324314536565158,-0.0781954887218045,-0.03723272035802757,-0.042105263157894736,20,267
original,20,0.3297695762922242,,,,20,267
half,10,0.12098296406840658,0.7517034653338656,0.673456812731855,0.6097041335227954,20,268
sqrt,4,0.1735723417573251,0.48740131314450796,0.4345865621757011,0.3535632359975611,20,268
log,2,0.18633309888917754,0.3237955479248298,0.25050181993371884,0.2599551802716583,20,268
ten_percent,2,0.18633309888917754,0.3237955479248298,0.25050181993371884,0.2599551802716583,20,268
original,20,0.2929742128315888,,,,20,268
half,10,0.09968131785993314,0.7246358435094206,0.7814656854505073,0.575828921962436,20,269
sqrt,4,0.17464043621494074,0.5343434271650369,0.5940156094166814,0.4064694223485302,20,269
log,2,0.15611902195105481,0.6363294921608854,0.6926858919916591,0.5013210062651986,20,269
ten_percent,2,0.15611902195105481,0.6363294921608854,0.6926858919916591,0.5013210062651986,20,269
original,20,0.2589357275285542,0.5209880722517277,0.6525215439130099,0.44128997507904394,20,269
half,10,0.2910400437675045,0.37532909762208244,0.4918166245398019,0.2585760979683656,20,270
sqrt,4,0.32325124295070234,0.45714285714285713,0.5525024340105131,0.3473684210526316,20,270
log,2,0.34314828818101584,0.4292173542259372,0.45752262171509483,0.32361767339941133,20,270
ten_percent,2,0.34314828818101584,0.4292173542259372,0.45752262171509483,0.32361767339941133,20,270
original,20,0.2378816621493499,0.37796447300922725,0.5554919178351113,0.3162277660168379,20,270
half,10,0.21618514368589561,0.35187969924812035,0.41865560842950617,0.3157894736842105,20,271
sqrt,4,0.19339476684937623,0.4558104872925491,0.49752917018742226,0.29023847731143076,20,271
log,2,0.16467722698847248,0.37811589973119136,0.42306777473079626,0.32089691238041856,20,271
ten_percent,2,0.16467722698847248,0.37811589973119136,0.42306777473079626,0.32089691238041856,20,271
original,20,0.35106367293771545,,,,20,271
half,10,0.23581712084428594,0.40662696716141417,0.4298236013381271,0.29178642683553485,20,272
sqrt,4,0.2690989563043183,0.29033473282990746,0.36402895657823237,0.21635959217761203,20,272
log,2,0.15069468825095492,0.6181995583226734,0.6646396186919885,0.49747902480100514,20,272
ten_percent,2,0.15069468825095492,0.6181995583226734,0.6646396186919885,0.49747902480100514,20,272
original,20,0.32801180424147597,,,,20,272
half,10,0.2105105468786209,0.4287326365622987,0.4321189820857974,0.2796843508637424,20,273
sqrt,4,0.1690930720013811,0.5112835446843546,0.5261540913470756,0.35646552311960317,20,273
log,2,0.16259260012143134,0.563777599000399,0.6054827058038602,0.39577285860251626,20,273
ten_percent,2,0.16259260012143134,0.563777599000399,0.6054827058038602,0.39577285860251626,20,273
original,20,0.29052428435726674,0.37796447300922725,0.42950379825252494,0.3162277660168379,20,273
half,10,0.22993217213803235,0.4746145502996674,0.4063179636849412,0.29023847731143076,20,274
sqrt,4,0.1563268037007216,0.6135892744140891,0.5819665551332408,0.44925567733258603,20,274
log,2,0.27309714193230256,0.4120300751879699,0.3569407944494861,0.25263157894736843,20,274
ten_percent,2,0.27309714193230256,0.4120300751879699,0.3569407944494861,0.25263157894736843,20,274
original,20,0.29239929585191526,,,,20,274
half,10,0.22097985547623228,0.48343428318079246,0.5233043966601377,0.34483850444199565,20,275
sqrt,4,0.1859441395997,0.5030447386351165,0.5704948612320238,0.37851664930511253,20,275
log,2,0.2553703050321973,0.4670929250968201,0.47975818775233847,0.33245498310218435,20,275
ten_percent,2,0.2553703050321973,0.4670929250968201,0.47975818775233847,0.33245498310218435,20,275
original,20,0.2852403172447794,0.37796447300922725,0.5148393961158886,0.3162277660168379,20,275
half,10,0.16839614960314192,0.5496994185700599,0.5463585719290015,0.4509426596549175,20,276
sqrt,4,0.24419944584205483,0.4526315789473684,0.5150748631966721,0.3473684210526316,20,276
log,2,0.25762977315579355,0.3599401672280666,0.31458667977735977,0.302396842356827,20,276
ten_percent,2,0.25762977315579355,0.3599401672280666,0.31458667977735977,0.302396842356827,20,276
original,20,0.3082353113238988,,,,20,276
half,10,0.2904956417477721,0.2921690060344976,0.2828256881714777,0.16446144058002873,20,277
sqrt,4,0.2400736729510931,0.4803168136967829,0.41838974159578607,0.34607236507896005,20,277
log,2,0.1670212635792933,0.5144791638747584,0.5104030188021126,0.3852256153406263,20,277
ten_percent,2,0.1670212635792933,0.5144791638747584,0.5104030188021126,0.3852256153406263,20,277
original,20,0.2867544504216396,,,,20,277
half,10,0.1528188206313471,0.45811646933499633,0.5705530422281297,0.39577285860251626,20,278
sqrt,4,0.25704785351545184,0.4806318504619453,0.5522583941370427,0.32190085665449597,20,278
log,2,0.25385305181702883,0.4728921025506817,0.5331942815932917,0.33422808892070355,20,278
ten_percent,2,0.25385305181702883,0.4728921025506817,0.5331942815932917,0.33422808892070355,20,278
original,20,0.31928782385458365,,,,20,278
half,10,0.21207097665526028,0.4513239681422204,0.5052919914199192,0.32089691238041856,20,279
sqrt,4,0.2714348987077383,0.6120300751879698,0.5485553404374856,0.4631578947368421,20,279
log,2,0.2923851161233973,0.4909644122023,0.4327423569979708,0.3660593354845801,20,279
ten_percent,2,0.2923851161233973,0.4909644122023,0.4327423569979708,0.3660593354845801,20,279
original,20,0.2249870663984453,,,,20,279
half,10,0.17120609503305861,0.4271728527901284,0.3580719043570828,0.3102003486344046,20,280
sqrt,4,0.20349515819364838,0.3347123215267068,0.2625065322772401,0.23746784507298882,20,280
log,2,0.22182675620037223,0.28120300751879695,0.28027329380314514,0.18947368421052632,20,280
ten_percent,2,0.22182675620037223,0.28120300751879695,0.28027329380314514,0.18947368421052632,20,280
original,20,0.28761725608222216,0.3381787390082559,0.36848590705009604,0.2829406327519076,20,280
half,10,0.24905871900513415,0.21686771581942088,0.2695037326266237,0.19629268714390524,20,281
sqrt,4,0.20400687526218472,0.5622681542908934,0.5285708165765088,0.4064694223485302,20,281
log,2,0.26021518617310846,0.37744360902255636,0.4479059307920914,0.2736842105263158,20,281
ten_percent,2,0.26021518617310846,0.37744360902255636,0.4479059307920914,0.2736842105263158,20,281
original,20,0.3280177466475302,,,,20,281
half,10,0.15223629354902998,0.5101923118129448,0.5228400460756292,0.4064694223485302,20,282
sqrt,4,0.13516945910738204,0.7545189279550685,0.7541447039882264,0.5782676459104236,20,282
log,2,0.2190994955746391,0.524812030075188,0.5570748439350708,0.37894736842105264,20,282
ten_percent,2,0.2190994955746391,0.524812030075188,0.5570748439350708,0.37894736842105264,20,282
original,20,0.30751839439296846,0.09380671661042189,-0.1843245974926777,0.08348729258252183,20,282
half,10,0.18938058632135832,0.49358842000838155,0.46772692910257113,0.37437973111048833,20,283
sqrt,4,0.16851980450222143,0.6842513012318189,0.6229626991700153,0.5319562421938694,20,283
log,2,0.24665248453476996,0.14968034153666215,0.18296993658852664,0.10026420125303971,20,283
ten_percent,2,0.24665248453476996,0.14968034153666215,0.18296993658852664,0.10026420125303971,20,283
original,20,0.33455425854034343,,,,20,283
half,10,0.18002196971302037,0.6150987191235947,0.6179285648007878,0.4813453685706279,20,284
sqrt,4,0.20775337873858196,0.5129748388341889,0.5807321166702383,0.3957797417883147,20,284
log,2,0.20479561102883834,0.5398496240601504,0.5965888601432936,0.39999999999999997,20,284
ten_percent,2,0.20479561102883834,0.5398496240601504,0.5965888601432936,0.39999999999999997,20,284
original,20,0.32639568396707347,,,,20,284
half,10,0.16649163931218486,0.7939679172000266,0.7725682231940907,0.5883110060307675,20,285
sqrt,4,0.17334756885200825,0.570570100193175,0.5446584274701939,0.43855911358657207,20,285
log,2,0.2323448760872071,0.8222900891486375,0.7593966787670361,0.6313197235168844,20,285
ten_percent,2,0.2323448760872071,0.8222900891486375,0.7593966787670361,0.6313197235168844,20,285
original,20,0.31672601233107434,,,,20,285
half,10,0.1501321294164805,0.8237961149529391,0.8258251761228225,0.6525405545594688,20,286
sqrt,4,0.21610299782481235,0.6421052631578947,0.651084997250647,0.5052631578947369,20,286
log,2,0.20135005608594975,0.6709289680939832,0.7317960314509184,0.5224292591605755,20,286
ten_percent,2,0.20135005608594975,0.6709289680939832,0.7317960314509184,0.5224292591605755,20,286
original,20,0.3773497768825082,,,,20,286
half,10,0.1484632983664018,0.7500008505421639,0.7971629326198247,0.5888780614317157,20,287
sqrt,4,0.1357543255698603,0.7348627823181856,0.7664865011687964,0.5329833856082637,20,287
log,2,0.119241784636077,0.7695791859980838,0.8073969739451691,0.5888780614317157,20,287
ten_percent,2,0.119241784636077,0.7695791859980838,0.8073969739451691,0.5888780614317157,20,287
original,20,0.38194815119689096,,,,20,287
half,10,0.22285194229661592,0.3939506989311154,0.5249505169573119,0.27036903521793754,20,288
sqrt,4,0.2192068485578087,0.4186751735958264,0.5194703748292493,0.302396842356827,20,288
log,2,0.12343255974630014,0.6400045568304397,0.7931130945744055,0.49204193231664184,20,288
ten_percent,2,0.12343255974630014,0.6400045568304397,0.7931130945744055,0.49204193231664184,20,288
original,20,0.2663666804759843,,,,20,288
half,10,0.2068544540156715,0.48183200869267184,0.45876718597644367,0.3677018878963951,20,289
sqrt,4,0.24710177947671844,0.6867973428251181,0.6250704853185863,0.49204193231664184,20,289
log,2,0.30900486978142294,0.7413533834586465,0.6822569435530766,0.5578947368421052,20,289
ten_percent,2,0.30900486978142294,0.7413533834586465,0.6822569435530766,0.5578947368421052,20,289
original,20,0.22986144379746826,,,,20,289
half,10,0.26608702711268006,0.19277130295059636,0.21294985646192754,0.15385102505873652,20,290
sqrt,4,0.26773635169618576,0.33019934640499843,0.39216879738656657,0.19525133928223526,20,290
log,2,0.2223245745731758,0.447536699569417,0.4904236293208652,0.2585760979683656,20,290
ten_percent,2,0.2223245745731758,0.447536699569417,0.4904236293208652,0.2585760979683656,20,290
original,20,0.3107034120228728,,,,20,290
half,10,0.15592954927770358,0.6644400163409198,0.687405250900945,0.49905173236744443,20,291
sqrt,4,0.22647104153030737,0.5069575386719111,0.5211462589207991,0.3535632359975611,20,291
log,2,0.18841004260420074,0.5796267684502094,0.6245876854785777,0.43855911358657207,20,291
ten_percent,2,0.18841004260420074,0.5796267684502094,0.6245876854785777,0.43855911358657207,20,291
original,20,0.2921423026912575,0.37796447300922725,0.4646628144449493,0.3162277660168379,20,291
half,10,0.20737192404351043,0.4352414574431433,0.4349543354179118,0.33422808892070355,20,292
sqrt,4,0.16075525999006673,0.6060779983555621,0.5545191242376554,0.47584950198357007,20,292
log,2,0.13989682901185577,0.7002633063850878,0.6874968461928157,0.564645764951329,20,292
ten_percent,2,0.13989682901185577,0.7002633063850878,0.6874968461928157,0.564645764951329,20,292
original,20,0.3773817109414604,,,,20,292
half,10,0.24295072905409693,0.2303096393751136,0.2213527982638712,0.19466570535691505,20,293
sqrt,4,0.230296350640414,0.4114328985957497,0.4338918652794941,0.29023847731143076,20,293
log,2,0.1706671351181533,0.5602415992001706,0.595637447056182,0.3978905820484566,20,293
ten_percent,2,0.1706671351181533,0.5602415992001706,0.595637447056182,0.3978905820484566,20,293
original,20,0.2869790025828514,,,,20,293
half,10,0.24112483729015252,0.24429612905433362,0.3138098602290331,0.2511263942688502,20,294
sqrt,4,0.2102614147324068,0.15909547456833506,0.20633519521520266,0.17303618253948003,20,294
log,2,0.29659767893450234,0.1686748900817718,0.2815557512573266,0.18568227162261305,20,294
ten_percent,2,0.29659767893450234,0.1686748900817718,0.2815557512573266,0.18568227162261305,20,294
original,20,0.27847569999198374,,,,20,294
half,10,0.21639815906922794,0.7047762815067962,0.678691145139463,0.4485503740267567,20,295
sqrt,4,0.20365069283346657,0.5606221484788949,0.6106971651048605,0.37851664930511253,20,295
log,2,0.2617071883342622,0.691265844174404,0.6307429458476533,0.44033224413362526,20,295
ten_percent,2,0.2617071883342622,0.691265844174404,0.6307429458476533,0.44033224413362526,20,295
original,20,0.27481477501963847,,,,20,295
half,10,0.23496692789882845,0.41716914779152486,0.40587458358329204,0.2599551802716583,20,296
sqrt,4,0.2591961405613312,0.4445280494882781,0.43125766857895703,0.2796843508637424,20,296
log,2,0.19828598900804725,0.41887090688784673,0.41931334743472065,0.2995037848883907,20,296
ten_percent,2,0.19828598900804725,0.41887090688784673,0.41931334743472065,0.2995037848883907,20,296
original,20,0.32437348158303186,,,,20,296
half,10,0.3094245405886691,0.0746733045887731,0.07503371729175279,0.03838859479749573,20,297
sqrt,4,0.25681707179023255,0.2988700524821393,0.26506575817561734,0.21393127492027908,20,297
log,2,0.26214141253876233,0.24971795673453184,0.25181594671850854,0.18469721283454685,20,297
ten_percent,2,0.26214141253876233,0.24971795673453184,0.25181594671850854,0.18469721283454685,20,297
original,20,0.26388335744910585,,,,20,297
half,10,0.2352204273590636,0.4262053026173341,0.4553919537774552,0.32361767339941133,20,298
sqrt,4,0.21751279836594084,0.2626433794540012,0.16000232315293167,0.2032347111742651,20,298
log,2,0.17914376677602772,0.5451813411571553,0.529252861411685,0.3660593354845801,20,298
ten_percent,2,0.17914376677602772,0.5451813411571553,0.529252861411685,0.3660593354845801,20,298
original,20,0.30543793574999223,0.41130637283031135,0.3080762623755425,0.34587592641330467,20,298
half,10,0.20880646594919683,0.5195789024840292,0.5377243842169709,0.3872801665271644,20,299
sqrt,4,0.19131579497342954,0.3680327154732388,0.41494075779830975,0.2906565034667533,20,299
log,2,0.24836869937745515,0.7130500692299283,0.6728629856240098,0.5329833856082637,20,299
ten_percent,2,0.24836869937745515,0.7130500692299283,0.6728629856240098,0.5329833856082637,20,299
original,20,0.26242777079029916,,,,20,299
half,10,0.20074193032934926,0.1403783579840351,0.2625886269274844,0.14975189244419534,20,300
sqrt,4,0.2719010545002269,-0.233209207618639,-0.06853700404222277,-0.16044845619020928,20,300
log,2,0.23128163983215239,0.07228923860647363,0.2080090900493845,0.11140936297356784,20,300
ten_percent,2,0.23128163983215239,0.07228923860647363,0.2080090900493845,0.11140936297356784,20,300
original,20,0.2837034698131018,,,,20,300
half,10,0.28731681819193367,0.38886802298720774,0.42822771292104805,0.29023847731143076,20,301
sqrt,4,0.30399815771679495,0.34641756083157055,0.3815702716446513,0.2674140936503488,20,301
log,2,0.25587395231532734,0.3399774591687,0.43370651258109355,0.2585760979683656,20,301
ten_percent,2,0.25587395231532734,0.3399774591687,0.43370651258109355,0.2585760979683656,20,301
original,20,0.29491387095232485,,,,20,301
half,10,0.18459097601988206,0.5554779494409753,0.5745350208835048,0.43324271271459464,20,302
sqrt,4,0.13884765253337317,0.5621373434747837,0.7360377080120367,0.41096093353126506,20,302
log,2,0.17836133202228036,0.3615120079266281,0.5835069610548762,0.2567175299043349,20,302
ten_percent,2,0.17836133202228036,0.3615120079266281,0.5835069610548762,0.2567175299043349,20,302
original,20,0.28569920470678156,0.3381787390082559,0.5278422177164754,0.2829406327519076,20,302
half,10,0.19901423345034888,0.5441548177768243,0.5254772368797386,0.41716598609454414,20,303
sqrt,4,0.16340226925843554,0.5984962406015037,0.5911940528606084,0.43157894736842106,20,303
log,2,0.21997984944710453,0.5714285714285714,0.5176056094038265,0.4210526315789474,20,303
ten_percent,2,0.21997984944710453,0.5714285714285714,0.5176056094038265,0.4210526315789474,20,303
original,20,0.4271416200147519,,,,20,303
half,10,0.25650427874868276,0.28031107423944746,0.3686820963563039,0.19466570535691505,20,304
sqrt,4,0.24447108126341438,0.33245583396585265,0.40940756409568274,0.20580546572992364,20,304
log,2,0.24862242194358716,0.25573525689680976,0.3360484573214684,0.17414308638685846,20,304
ten_percent,2,0.24862242194358716,0.25573525689680976,0.3360484573214684,0.17414308638685846,20,304
original,20,0.3359169719902405,,,,20,304
half,10,0.24202970481634728,0.5479284295505887,0.48795816538505377,0.39577285860251626,20,305
sqrt,4,0.1507999057845066,0.4728921025506817,0.4111177136542733,0.3766697510058722,20,305
log,2,0.14008897462502495,0.7335901288197965,0.7320337640303783,0.5669178785387394,20,305
ten_percent,2,0.14008897462502495,0.7335901288197965,0.7320337640303783,0.5669178785387394,20,305
original,20,0.3248916890489145,,,,20,305
half,10,0.24682362505787392,0.3117473414904175,0.3165618218212137,0.23873434922907394,20,306
sqrt,4,0.2545909718505288,0.37811589973119136,0.40979614338467335,0.2674140936503488,20,306
log,2,0.325621980492013,0.21234963840651627,0.16104846522841432,0.16446144058002873,20,306
ten_percent,2,0.325621980492013,0.21234963840651627,0.16104846522841432,0.16446144058002873,20,306
original,20,0.2541706104648214,0.37796447300922725,0.6496792110223369,0.3162277660168379,20,306
half,10,0.210029135521479,0.4739656387848068,0.5804570863459974,0.3422900398724465,20,307
sqrt,4,0.21913217000589355,0.4981167541368988,0.5701422969737678,0.39577285860251626,20,307
log,2,0.19354530687229254,0.5225909540926323,0.5548745125348128,0.4297218286123331,20,307
ten_percent,2,0.19354530687229254,0.5225909540926323,0.5548745125348128,0.4297218286123331,20,307
original,20,0.26482735332353313,-0.3381787390082559,-0.3884202312553682,-0.2829406327519076,20,307
half,10,0.1794005615531042,0.4698800509420785,0.4802165975019032,0.33422808892070355,20,308
sqrt,4,0.16830751278866335,0.4649089705277722,0.4433523897119391,0.32089691238041856,20,308
log,2,0.27917443518523893,0.19932306787545462,0.24917305026031658,0.15303483349148167,20,308
ten_percent,2,0.27917443518523893,0.19932306787545462,0.24917305026031658,0.15303483349148167,20,308
original,20,0.27703139453996906,,,,20,308
half,10,0.30074753975882235,0.2500002835140546,0.25269917800629466,0.1750718561013209,20,309
sqrt,4,0.2227385251245993,0.4174501987580277,0.44509977817730073,0.2585760979683656,20,309
log,2,0.3348298599331233,0.22406015037593985,0.36273595600191294,0.15789473684210525,20,309
ten_percent,2,0.3348298599331233,0.22406015037593985,0.36273595600191294,0.15789473684210525,20,309
original,20,0.306665548823313,0.37796447300922725,0.4938555640313299,0.3162277660168379,20,309
half,10,0.1811885946910128,0.4606192787502272,0.5909408504246976,0.29199855803537256,20,310
sqrt,4,0.2688712723837537,0.6295600294783228,0.5444589945028955,0.43799624757906824,20,310
log,2,0.16456438302573453,0.7725912376066869,0.7042862681797889,0.5358259838252548,20,310
ten_percent,2,0.16456438302573453,0.7725912376066869,0.7042862681797889,0.5358259838252548,20,310
original,20,0.2880334290370142,,,,20,310
half,10,0.22564880705848997,0.3448799091850513,0.4206883145722701,0.23873434922907394,20,311
sqrt,4,0.23608360239088766,0.30037949719164503,0.3954916559276257,0.2032347111742651,20,311
log,2,0.2667788939659212,0.2801207996000853,0.35229372958026994,0.1750718561013209,20,311
ten_percent,2,0.2667788939659212,0.2801207996000853,0.35229372958026994,0.1750718561013209,20,311
original,20,0.2545969207484881,,,,20,311
half,10,0.14615273358181388,0.4728921025506817,0.6240771881780792,0.3660593354845801,20,312
