,dims,mae,spearmanr,pearsonr,kendalltau,iteration
sqrt,10,0.19500682038031866,0.5566866746698679,0.5905434140799044,0.3959183673469388,258
ten_percent,10,0.19500682038031866,0.5566866746698679,0.5905434140799044,0.3959183673469388,258
log,4,0.16597881228715888,0.6174457971959109,0.6324987212364201,0.4442630015120229,258
original,100,0.33707254216491,-0.2227367985027548,-0.2500454823798197,-0.1836734693877551,259
half,48,0.1818501471225299,0.5339383900312127,0.5263788663615727,0.41322992420052135,259
sqrt,10,0.17185406680850693,0.4738712912826542,0.46784184339808244,0.36743154915237997,259
ten_percent,10,0.17185406680850693,0.4738712912826542,0.46784184339808244,0.36743154915237997,259
log,4,0.13838814420925127,0.555595571700332,0.5582344454926736,0.4477172365224454,259
original,100,0.3083715171396639,0.24253562503633297,0.3295838177312713,0.19999999999999998,260
half,48,0.1309040687336077,0.6620672442768999,0.6476768565986184,0.52204503546355,260
sqrt,10,0.09644488122153193,0.8109529141936163,0.8141120978735313,0.6631326719313032,260
ten_percent,10,0.09644488122153193,0.8109529141936163,0.8141120978735313,0.6631326719313032,260
log,4,0.11033547520020186,0.7261807206082359,0.7334246267318063,0.5831732827842985,260
original,100,0.32281920089468985,,,,261
half,48,0.22062210725637332,0.453829531812725,0.5024947664872401,0.3355102040816326,261
sqrt,10,0.2248762699020014,0.37491018255697495,0.4096081498964381,0.26678642190881735,261
ten_percent,10,0.2248762699020014,0.37491018255697495,0.4096081498964381,0.26678642190881735,261
log,4,0.25288059849927175,0.3423618130376528,0.3432293956426546,0.2501023538761866,261
original,100,0.27409264431165864,0.24253562503633297,0.3620061778053462,0.19999999999999998,262
half,48,0.1551735999838711,0.6394391223721224,0.6341969415349412,0.5144957554275266,262
sqrt,10,0.21506752171350893,0.5654804809255662,0.5678243421521121,0.4233758800910611,262
ten_percent,10,0.21506752171350893,0.5654804809255662,0.5678243421521121,0.4233758800910611,262
log,4,0.3204338586884077,0.43490996398559423,0.48577006693027347,0.3061224489795918,262
original,100,0.3450106443937426,,,,263
half,48,0.13246437081801643,0.7568969245140726,0.7492981709783867,0.561862031324029,263
sqrt,10,0.14512687659070939,0.7002328989509078,0.698351450418873,0.5259289944370271,263
ten_percent,10,0.14512687659070939,0.7002328989509078,0.698351450418873,0.5259289944370271,263
log,4,0.1272531291488621,0.7466263301018919,0.7347788397033983,0.5688602558752481,263
original,100,0.30138570273781884,0.24253562503633297,0.38065823965659984,0.19999999999999998,264
half,48,0.21840176795625613,0.465701457552181,0.5006549675946355,0.33483057099251723,264
sqrt,10,0.14459060384626893,0.6468727312990872,0.6588387445640422,0.48252112110668816,264
ten_percent,10,0.14459060384626893,0.6468727312990872,0.6588387445640422,0.48252112110668816,264
log,4,0.13390387442881097,0.6627432905109265,0.6796307057886558,0.5172174585093926,264
original,100,0.25970063915584585,,,,265
half,48,0.18562050369966523,0.6280074946126224,0.6443845333279925,0.472415557321686,265
sqrt,10,0.22629116010426298,0.6263746847313936,0.6506904810151976,0.4577036541524985,265
ten_percent,10,0.22629116010426298,0.6263746847313936,0.6506904810151976,0.4577036541524985,265
log,4,0.25439228531528013,0.6098585802137243,0.652200883046261,0.445896321370523,265
original,100,0.3247121115237512,0.24253562503633297,0.29879023347622063,0.19999999999999998,266
half,48,0.14516738369835772,0.5891082003833478,0.6235660706592105,0.4658769336909359,266
sqrt,10,0.15936541771130275,0.6411623623892309,0.6687779723630634,0.4950915083233627,266
ten_percent,10,0.15936541771130275,0.6411623623892309,0.6687779723630634,0.4950915083233627,266
log,4,0.14799129261619492,0.673485558070668,0.6978270695182673,0.5112291157105264,266
original,100,0.3136436994349724,0.4657013544477332,0.5746918292442041,0.38968438577337766,267
half,48,0.1598912583135132,0.6243516030187739,0.6675439909047609,0.4787248468911855,267
sqrt,10,0.17532656045842068,0.5800795034904969,0.63644561765814,0.42875556846958285,267
ten_percent,10,0.17532656045842068,0.5800795034904969,0.63644561765814,0.42875556846958285,267
log,4,0.22804657873932876,0.46933679321321087,0.4979751437615963,0.3465470524297488,267
original,100,0.29897699936492683,,,,268
half,48,0.11864746605080682,0.760399163564759,0.7519548183852869,0.6012434408424036,268
sqrt,10,0.11545903192515866,0.8015854876531213,0.7766920012537871,0.6467267428905085,268
ten_percent,10,0.11545903192515866,0.8015854876531213,0.7766920012537871,0.6467267428905085,268
log,4,0.12417144139193312,0.7226224992243598,0.7351744960569294,0.5621948201952897,268
original,100,0.2983313181110271,,,,269
half,48,0.2101669882455649,0.4762431488825527,0.5037463034874419,0.3336093591336336,269
sqrt,10,0.15053978144205735,0.6583234004980953,0.6613831840950901,0.48115158184629714,269
ten_percent,10,0.15053978144205735,0.6583234004980953,0.6613831840950901,0.48115158184629714,269
log,4,0.14668685266148473,0.635254277231057,0.6563212425068935,0.47312635059005487,269
original,100,0.2514381631721533,0.3395498750508661,0.5510805720101545,0.28139593719417444,270
half,48,0.20220055913063856,0.5656725762057108,0.5042062591408534,0.40539466510649863,270
sqrt,10,0.21363203246626597,0.5615425276826026,0.5991050958782027,0.37270154695274876,270
ten_percent,10,0.21363203246626597,0.5615425276826026,0.5991050958782027,0.37270154695274876,270
log,4,0.19290459425758275,0.5966959639490582,0.6142653987543067,0.4135679446449361,270
original,100,0.295360068305558,0.03634498870806856,-0.06937483086034751,0.031910879475628026,271
half,48,0.18932339900573425,0.5762443277609994,0.5608037134523204,0.46386283981402393,271
sqrt,10,0.21759192719884496,0.5992892502310098,0.5980107905817813,0.4446264068909985,271
ten_percent,10,0.21759192719884496,0.5992892502310098,0.5980107905817813,0.4446264068909985,271
log,4,0.15327060970031336,0.6011047243464848,0.5971364500177406,0.48199817917762094,271
original,100,0.2973091184343262,,,,272
half,48,0.18067290564656308,0.4565321937605543,0.4245651421032686,0.36415821686594446,272
sqrt,10,0.1435924761160783,0.5746050067324331,0.5462303578345703,0.4691462455063109,272
ten_percent,10,0.1435924761160783,0.5746050067324331,0.5462303578345703,0.4691462455063109,272
log,4,0.16456756131015354,0.5198490141775145,0.488721943466469,0.4038255000926616,272
original,100,0.2867710036061014,,,,273
half,48,0.22318274116750936,0.4919788806616894,0.47562937242113473,0.35106488772020267,273
sqrt,10,0.14296049846637765,0.6095101040317132,0.638447941351853,0.47545151460475005,273
ten_percent,10,0.14296049846637765,0.6095101040317132,0.638447941351853,0.47545151460475005,273
log,4,0.09924260870069836,0.7836600152374517,0.760733652157946,0.6258845654670923,273
original,100,0.345192500637014,-0.00692958928675237,-0.12465355090107764,-0.0029009890432389117,274
half,48,0.18865763902029464,0.4552701080432172,0.4434798805772946,0.32244897959183677,274
sqrt,10,0.21672201697200605,0.37776710684273707,0.3949210711514623,0.2620408163265306,274
ten_percent,10,0.21672201697200605,0.37776710684273707,0.3949210711514623,0.2620408163265306,274
log,4,0.1856992104650129,0.545148911013392,0.4946093664546897,0.40343820430316996,274
original,100,0.3141259407041617,,,,275
half,48,0.1904518917838224,0.6219073501749868,0.5939540885411262,0.4418069891229202,275
sqrt,10,0.1381525928810827,0.7294338025289533,0.7301940824641905,0.5312631699984358,275
ten_percent,10,0.1381525928810827,0.7294338025289533,0.7301940824641905,0.5312631699984358,275
log,4,0.13147320573424776,0.6768715598309989,0.6809619070659645,0.5026789423436488,275
original,100,0.2842708178479579,0.03464794643376186,0.04722447547379386,0.028571428571428574,276
half,48,0.20056995137951553,0.3583673469387755,0.3895399263775973,0.2587755102040816,276
sqrt,10,0.1556300893940649,0.4388617719889073,0.39245538818314785,0.30960399579541764,276
ten_percent,10,0.1556300893940649,0.4388617719889073,0.39245538818314785,0.30960399579541764,276
log,4,0.2653663768636963,0.2195168813852028,0.23890197857664994,0.15856162304568697,276
original,100,0.31240404966188867,,,,277
half,48,0.25162002790765814,0.481296518607443,0.5488227876789195,0.3469387755102041,277
sqrt,10,0.19000508908394237,0.5425820549476277,0.5926766893791111,0.42302984335152183,277
ten_percent,10,0.19000508908394237,0.5425820549476277,0.5926766893791111,0.42302984335152183,277
log,4,0.30441788995023383,0.4369267707082833,0.4883096041401655,0.2963265306122449,277
original,100,0.28010232236887495,,,,278
half,48,0.2492631390154441,0.5085714285714286,0.5503939873090615,0.3616326530612245,278
sqrt,10,0.15675161003712895,0.5916426683579704,0.5839378462193034,0.45744818702935497,278
ten_percent,10,0.15675161003712895,0.5916426683579704,0.5839378462193034,0.45744818702935497,278
log,4,0.3769862583673473,0.36618162777557894,0.41184400323645987,0.24029441843006172,278
original,100,0.2711782688045433,,,,280
half,48,0.2128756400467808,0.35270108043217285,0.41147398428209814,0.283265306122449,280
sqrt,10,0.1706082107966451,0.3850624510655827,0.4013183608684558,0.3052382357101063,280
ten_percent,10,0.1706082107966451,0.3850624510655827,0.4013183608684558,0.3052382357101063,280
log,4,0.1629604123126966,0.43251682323133,0.44863518070176095,0.34451822314733177,280
original,100,0.3042250223262647,,,,281
half,48,0.25737362559745347,0.40383230268391385,0.46184942359188114,0.304045998829874,281
sqrt,10,0.22254386796595527,0.4542573137218625,0.5189764640212078,0.3547203319681863,281
ten_percent,10,0.22254386796595527,0.4542573137218625,0.5189764640212078,0.3547203319681863,281
log,4,0.2479172491604592,0.42755606978176774,0.4815029437524253,0.31712324609137393,281
original,100,0.3093620017823841,,,,282
half,48,0.13032710636647077,0.7248193236020438,0.732508793801915,0.5520621121730285,282
sqrt,10,0.20292850600077147,0.560973853075333,0.5753502102788763,0.41322992420052135,282
ten_percent,10,0.20292850600077147,0.560973853075333,0.5753502102788763,0.41322992420052135,282
log,4,0.1133050327429581,0.7441269174863169,0.7377184556311696,0.5909885698657245,282
original,100,0.3003817785671075,,,,283
half,48,0.1758183917468871,0.6054887273948701,0.6065573644411005,0.4442630015120229,283
sqrt,10,0.19104246707069195,0.5582847128791149,0.56245612767472,0.40996328448352115,283
ten_percent,10,0.19104246707069195,0.5582847128791149,0.56245612767472,0.40996328448352115,283
log,4,0.1793174405828836,0.6198948355888951,0.6167216366372608,0.46059620009702373,283
original,100,0.2980290335145567,0.24253562503633297,0.3423766974009271,0.19999999999999998,284
half,48,0.2315205575774585,0.25912414695389735,0.25887392060495545,0.22890933731682475,284
sqrt,10,0.22117099253367276,0.19988477990116002,0.19930386020103616,0.21079420990326306,284
ten_percent,10,0.22117099253367276,0.19988477990116002,0.19930386020103616,0.21079420990326306,284
log,4,0.20591882912822837,0.2030927349328424,0.23099355601787655,0.1749081821225619,284
original,100,0.3288726296352544,-0.2128373852359657,-0.20092418642438134,-0.17551020408163268,285
half,48,0.21134382166358498,0.5247665011476835,0.5184526554666565,0.3821968468890197,285
sqrt,10,0.17824102824213425,0.5845304541969151,0.5561929794522734,0.46475800154489005,285
ten_percent,10,0.17824102824213425,0.5845304541969151,0.5561929794522734,0.46475800154489005,285
log,4,0.19374186359311307,0.4491473014125881,0.4466360645254441,0.3286912850432115,285
original,100,0.2590068620351769,0.2009580893158187,0.33732331989457687,0.16535637546461798,287
half,48,0.17514390761874296,0.6222446362082854,0.633553080065011,0.5018393636600609,287
sqrt,10,0.12919317684368795,0.641307447769444,0.6773614891387773,0.5043216839852948,287
ten_percent,10,0.12919317684368795,0.641307447769444,0.6773614891387773,0.5043216839852948,287
log,4,0.12252684216986731,0.7101768701805362,0.7160763732319048,0.5716740912927771,287
original,100,0.3363317474660142,0.2238681600189592,0.10717432736804502,0.18276230972405144,288
half,48,0.14072269903228615,0.5274255675628244,0.5432309890541916,0.3985282058735168,288
sqrt,10,0.11218973098074944,0.6488528066798009,0.6833253906776033,0.5076071672685866,288
ten_percent,10,0.11218973098074944,0.6488528066798009,0.6833253906776033,0.5076071672685866,288
log,4,0.16133145661993545,0.5850320537593546,0.6381171824769009,0.4279298029270221,288
original,100,0.33472895715688333,0.339267034671815,0.4172369871035535,0.27559395910769663,289
half,48,0.14929638425469605,0.5600057654414461,0.5705212344852946,0.42991450372181106,289
sqrt,10,0.1564411447159478,0.5436865232425029,0.5431421676872509,0.4115966043420212,289
ten_percent,10,0.1564411447159478,0.5436865232425029,0.5431421676872509,0.4115966043420212,289
log,4,0.21892041097615256,0.4693877551020407,0.46974882593093176,0.3371428571428572,289
original,100,0.2698346599614569,0.23263621176954388,0.3551649400302498,0.19183673469387755,293
half,48,0.2041218175955342,0.40062424969988,0.43015134595183124,0.31918367346938775,293
sqrt,10,0.2021806190140852,0.39352685550011585,0.4091397346549105,0.3005308539640155,293
ten_percent,10,0.2021806190140852,0.39352685550011585,0.4091397346549105,0.3005308539640155,293
log,4,0.31103292087269163,0.2594477791116447,0.3295952197253279,0.19020408163265307,293
original,100,0.31536900385772315,,,,295
half,48,0.23829571345065353,0.43097238895558226,0.4569872872588528,0.3093877551020408,295
sqrt,10,0.16993170507931565,0.510840596560126,0.5298492135416271,0.3642303284455188,295
ten_percent,10,0.16993170507931565,0.510840596560126,0.5298492135416271,0.3642303284455188,295
log,4,0.23163280682107384,0.4546938775510203,0.47161510085858177,0.3289795918367347,295
original,100,0.33388689163566987,,,,296
half,48,0.12690584471547817,0.6540956796162569,0.6027665273462454,0.5139387424491112,296
sqrt,10,0.12182551856903562,0.7262248048037434,0.7087168927237203,0.5491014910495478,296
ten_percent,10,0.12182551856903562,0.7262248048037434,0.7087168927237203,0.5491014910495478,296
log,4,0.2048044807853848,0.5393555228259052,0.5245428654546711,0.38414413830656124,296
original,100,0.33663135972050645,0.339267034671815,0.3429182241089829,0.27559395910769663,297
half,48,0.19119166688409447,0.5084314783238227,0.496327542620547,0.3959049642789805,297
sqrt,10,0.18836457099021447,0.4725701539206343,0.477135696983196,0.3646886444453923,297
ten_percent,10,0.18836457099021447,0.4725701539206343,0.477135696983196,0.3646886444453923,297
log,4,0.17463605854576383,0.48703609679972615,0.4891357663447757,0.3926152523533728,297
original,100,0.2726442112446281,0.3395498750508661,0.4970599581812566,0.28139593719417444,298
half,48,0.21791328130254137,0.44570907375542934,0.4884686786251618,0.3187579019990614,298
sqrt,10,0.14963073207728017,0.6059741164732311,0.6263583677700575,0.46981198035825067,298
ten_percent,10,0.14963073207728017,0.6059741164732311,0.6263583677700575,0.46981198035825067,298
log,4,0.23928646142955498,0.43535063695377846,0.47897488561157353,0.3019649034236708,298
original,100,0.32888504346772973,,,,299
half,48,0.14870426055293082,0.734375375370747,0.7275116514499426,0.561862031324029,299
sqrt,10,0.1179330549069073,0.7133668113580205,0.6915344085797238,0.587472123587301,299
ten_percent,10,0.1179330549069073,0.7133668113580205,0.6915344085797238,0.587472123587301,299
log,4,0.1512577593938773,0.7222196365531539,0.7162369555359497,0.5303323227505182,299
original,100,0.2674132407200969,,,,300
half,48,0.18366203257167835,0.5640730229904208,0.5697104911634782,0.4361715271675245,300
sqrt,10,0.17182232421456484,0.5347586492698169,0.5574478125945447,0.40082303836940253,300
ten_percent,10,0.17182232421456484,0.5347586492698169,0.5574478125945447,0.40082303836940253,300
log,4,0.18997774682092883,0.5727801015710597,0.5811733520739173,0.44135709507562354,300
original,100,0.2664549369583897,,,,301
half,48,0.2746560458100755,0.4957733092053069,0.49464110936860717,0.35761155229307356,301
sqrt,10,0.17791417418135488,0.5961196781086244,0.6169936226501987,0.4446264068909985,301
ten_percent,10,0.17791417418135488,0.5961196781086244,0.6169936226501987,0.4446264068909985,301
log,4,0.15891267517215002,0.641514837919408,0.6606647377595494,0.49798412732858666,301
original,100,0.3265843597526864,0.39415755704549915,0.4438616216907132,0.32857142857142857,302
half,48,0.22850110949546384,0.5811764705882353,0.6227194361950346,0.4416326530612245,302
sqrt,10,0.1528059092301649,0.6348703353105741,0.6392184241417719,0.5130948358987577,302
ten_percent,10,0.1528059092301649,0.6348703353105741,0.6392184241417719,0.5130948358987577,302
log,4,0.13640678813780238,0.6769917910494867,0.6866138770728857,0.5508790408906856,302
original,100,0.2518933003880347,0.24253562503633297,0.40815658503860563,0.19999999999999998,303
half,48,0.2513964669390566,0.510999054120835,0.5304498900113837,0.37234154758203314,303
sqrt,10,0.1916994943452111,0.6004804920693055,0.6131963812123559,0.45000377927362367,303
ten_percent,10,0.1916994943452111,0.6004804920693055,0.6131963812123559,0.45000377927362367,303
log,4,0.2808092856893798,0.5085494863268541,0.5179065358549262,0.35761155229307356,303
original,100,0.2530853495884874,-0.15344090563523108,-0.14768301577673074,-0.12653061224489795,304
half,48,0.22737718571797416,0.44624249699879953,0.46125434231836165,0.33877551020408164,304
sqrt,10,0.11893049801274927,0.6026355416168484,0.5872739617625722,0.4924020996959036,304
ten_percent,10,0.11893049801274927,0.6026355416168484,0.5872739617625722,0.4924020996959036,304
log,4,0.1569810612157526,0.4651296964100166,0.4873783983417163,0.3756148798684686,304
original,100,0.31236380551435294,-0.024748533166972755,-0.01264002538726207,-0.02040816326530612,305
half,48,0.2099936882436301,0.2969260412233295,0.33378334458114406,0.2414082561246149,305
sqrt,10,0.18811902619258955,0.30617781948367767,0.3427451800008115,0.26623113693551376,305
ten_percent,10,0.18811902619258955,0.30617781948367767,0.3427451800008115,0.26623113693551376,305
log,4,0.19456874444361316,0.3129006699742226,0.33247882709210225,0.251531258209013,305
original,100,0.3018442320740867,0.24253562503633297,0.31880540525107376,0.19999999999999998,306
half,48,0.17925845642054536,0.7618910420213348,0.7555296675139158,0.5945284284940306,306
sqrt,10,0.1738001921004448,0.7606425126445193,0.757248443698621,0.5896284689185305,306
ten_percent,10,0.1738001921004448,0.7606425126445193,0.757248443698621,0.5896284689185305,306
log,4,0.14165330718962862,0.7856216719712389,0.7797681782588496,0.6260732126443104,306
original,100,0.2654088922360794,0.24253562503633297,0.40356506370564216,0.19999999999999998,307
half,48,0.15626611686088798,0.5646544159301148,0.5672579269213635,0.42009642688118715,307
sqrt,10,0.1493125585884056,0.6063681106495111,0.5650118694604966,0.4681813678690847,307
ten_percent,10,0.1493125585884056,0.6063681106495111,0.5650118694604966,0.4681813678690847,307
log,4,0.16297150328094204,0.6530339928275785,0.5957515109837184,0.49282249249377336,307
original,100,0.3178774948593651,0.04355741837387204,-0.0907328002862125,0.03771285756210586,308
half,48,0.18678775193195285,0.6219980967069099,0.6230672892940854,0.44926485631326635,308
sqrt,10,0.15709008752499518,0.6908226512198955,0.671443166933499,0.4936660841216233,308
ten_percent,10,0.15709008752499518,0.6908226512198955,0.671443166933499,0.4936660841216233,308
log,4,0.11955923407103146,0.7481374285499517,0.7447627486209993,0.5895650558231889,308
original,100,0.3245285585647643,0.24253562503633297,0.2776289661389689,0.19999999999999998,309
half,48,0.1739801521341383,0.5454765836468218,0.5688724753728741,0.43861201831945834,309
sqrt,10,0.1603027888938832,0.5122748609436759,0.5424226220224257,0.420495334731091,309
ten_percent,10,0.1603027888938832,0.5122748609436759,0.5424226220224257,0.420495334731091,309
log,4,0.1830012264818657,0.48716655876127823,0.5174548358803592,0.3919967660400202,309
original,100,0.3238613901512544,,,,310
half,48,0.19944322842657036,0.296525726993681,0.3077968068832209,0.23193141990701197,310
sqrt,10,0.20579578601653797,0.3484242813863011,0.331849550078355,0.25272073017507307,310
ten_percent,10,0.20579578601653797,0.3484242813863011,0.331849550078355,0.25272073017507307,310
log,4,0.20878280283041634,0.29478991596638654,0.33069695899247,0.21632653061224488,310
original,100,0.32042661430218433,0.23263621176954388,0.29028728135631615,0.19183673469387755,311
half,48,0.2166391830050843,0.4171469860926264,0.4502010935565473,0.32651489557193675,311
sqrt,10,0.21620917176210278,0.4243574835145353,0.45495241301900524,0.3270519270130708,311
ten_percent,10,0.21620917176210278,0.4243574835145353,0.45495241301900524,0.3270519270130708,311
log,4,0.17048084660211177,0.5545409004438961,0.5411103554436801,0.4219935185017384,311
original,100,0.28535728942070165,0.24253562503633297,0.33718164713283266,0.19999999999999998,312
half,48,0.15386315395736302,0.5201248949219403,0.512396677560226,0.4378081933107423,312
sqrt,10,0.13772013675403302,0.5579240228683661,0.5657540941858303,0.4747523344356684,312
ten_percent,10,0.13772013675403302,0.5579240228683661,0.5657540941858303,0.4747523344356684,312
log,4,0.19496404737568174,0.40354415976369706,0.4376055882240716,0.33510446107593633,312
original,100,0.2896747174125779,,,,314
half,48,0.16182672294595346,0.5329491027845461,0.5278848959472676,0.4230781980217827,314
sqrt,10,0.14972150534196488,0.492417177218373,0.4766842178261448,0.37866679898363415,314
ten_percent,10,0.14972150534196488,0.492417177218373,0.4766842178261448,0.37866679898363415,314
log,4,0.20460570473194659,0.39125329228799793,0.4181365206174912,0.3121209119127232,314
original,100,0.29284682682843427,,,,315
half,48,0.1647271922199822,0.6658823529411765,0.6867254240171714,0.44653061224489793,315
sqrt,10,0.1347704541253782,0.7247358518309315,0.7272202026372712,0.5065481713258868,315
ten_percent,10,0.1347704541253782,0.7247358518309315,0.7272202026372712,0.5065481713258868,315
log,4,0.2059273642045896,0.5679189644966565,0.590545151970833,0.3787708459199258,315
original,100,0.30217146791721056,,,,316
half,48,0.15289609402688714,0.638914318267837,0.6519612124222605,0.48279093987643784,316
sqrt,10,0.1503889627442647,0.5806560080569868,0.6000172579676923,0.43318381553718605,316
ten_percent,10,0.1503889627442647,0.5806560080569868,0.6000172579676923,0.43318381553718605,316
log,4,0.16578150711180303,0.5480787862179574,0.5819196232190159,0.4099848688760409,316
original,100,0.25273273449936395,,,,317
half,48,0.14025249548186453,0.49780144963998063,0.5035705473714264,0.41561363533641554,317
sqrt,10,0.14070893592912054,0.49356389511661825,0.49772265730044657,0.4083482027328232,317
ten_percent,10,0.14070893592912054,0.49356389511661825,0.49772265730044657,0.4083482027328232,317
log,4,0.18453737467818002,0.35302310108567625,0.365155766845289,0.28606478384531153,317
original,100,0.2758673081667752,0.23263621176954388,0.34237090743097637,0.19183673469387755,318
half,48,0.20781205748554046,0.6091236494597839,0.6119823629610142,0.43020408163265306,318
sqrt,10,0.18783212471294436,0.6238765566295496,0.6373815676182801,0.43190334672487124,318
ten_percent,10,0.18783212471294436,0.6238765566295496,0.6373815676182801,0.43190334672487124,318
log,4,0.12588785065943076,0.751599469481605,0.7363266461022199,0.5582752902906732,318
original,100,0.3147243450291491,,,,319
half,48,0.1669911751481876,0.5688686700210135,0.6112830178610807,0.4139379026105282,319
sqrt,10,0.17134130067619935,0.5056832258265954,0.5225280014163393,0.36961686937033006,319
ten_percent,10,0.17134130067619935,0.5056832258265954,0.5225280014163393,0.36961686937033006,319
log,4,0.297129829593999,0.3511021482842305,0.3010883365884822,0.2337557947993117,319
original,100,0.29637226846141806,0.05798227770547902,-0.11517990645823464,0.0493168137350615,320
half,48,0.18924774540142889,0.5226224934569796,0.5488690090597325,0.37888821215490404,320
sqrt,10,0.19707277960289754,0.5169267707082833,0.5625835003280151,0.3812244897959184,320
ten_percent,10,0.19707277960289754,0.5169267707082833,0.5625835003280151,0.3812244897959184,320
log,4,0.23211387447665519,0.47572629051620646,0.529878940026653,0.3436734693877551,320
original,100,0.32185299562400815,,,,321
half,48,0.24830393095750197,0.40494597839135654,0.4161256528005688,0.2702040816326531,321
sqrt,10,0.1856560253372399,0.4450165114229579,0.4528568531508674,0.31454448509002536,321
ten_percent,10,0.1856560253372399,0.4450165114229579,0.4528568531508674,0.31454448509002536,321
log,4,0.19295511958993597,0.4431692677070828,0.4693220025878848,0.3110204081632653,321
original,100,0.3028706951313939,0.24253562503633297,0.367128359766673,0.19999999999999998,322
half,48,0.20519496583315383,0.4814885954381752,0.5338924909015758,0.34857142857142853,322
sqrt,10,0.15413186379741808,0.5620227658829641,0.5955178256559935,0.4250105359987486,322
ten_percent,10,0.15413186379741808,0.5620227658829641,0.5955178256559935,0.4250105359987486,322
log,4,0.13079330377765858,0.5906504359550244,0.6453547545134823,0.47366275896502447,322
original,100,0.3017176977686087,0.16645156307158246,-0.009515598258805578,0.13634648503222885,323
half,48,0.1628886825571524,0.5723959110107706,0.6023219105345107,0.4348184714448735,323
sqrt,10,0.29092044539102746,0.35717544249052613,0.43391719185522304,0.24989793835051285,323
ten_percent,10,0.29092044539102746,0.35717544249052613,0.43391719185522304,0.24989793835051285,323
log,4,0.13664545291746444,0.6434728326664493,0.6642022303435361,0.4932625972670254,323
original,100,0.32475800576886527,,,,324
half,48,0.19347773400690907,0.364164627334061,0.42499601209318727,0.24356373024543668,324
sqrt,10,0.17550062270982214,0.42905265601588904,0.48170867270203604,0.3194849743846331,324
ten_percent,10,0.17550062270982214,0.42905265601588904,0.48170867270203604,0.3194849743846331,324
log,4,0.2117116052333803,0.3816452978272165,0.42542095473446756,0.2501023538761866,324
original,100,0.37997237377107346,0.2803597678430688,-0.035105515182754295,0.23215240003520377,325
half,48,0.17380694693344786,0.6034192987541179,0.5779004067379021,0.4478957187063735,325
sqrt,10,0.1529164331445739,0.7070828331332534,0.6921214390491448,0.5379591836734694,325
ten_percent,10,0.1529164331445739,0.7070828331332534,0.6921214390491448,0.5379591836734694,325
log,4,0.19424074908382266,0.6523409363745498,0.6657458642792727,0.4546938775510204,325
original,100,0.34537911707117247,,,,326
half,48,0.14056322632074025,0.6455811905666081,0.6541733835472248,0.4950915083233627,326
sqrt,10,0.13451996107445913,0.675120096317554,0.6813860500381099,0.5180048343284109,326
ten_percent,10,0.13451996107445913,0.675120096317554,0.6813860500381099,0.5180048343284109,326
log,4,0.16002854390644564,0.5944271644430368,0.5999205732199439,0.4434463471530609,326
original,100,0.2910841581457695,,,,327
half,48,0.20672568797750007,0.6225327791285024,0.6115395262766595,0.47568486913706093,327
sqrt,10,0.1562767263658716,0.7528694267065903,0.7202308819507455,0.581937503136748,327
ten_percent,10,0.1562767263658716,0.7528694267065903,0.7202308819507455,0.581937503136748,327
log,4,0.19431077540329714,0.6922633658209797,0.6745566056040107,0.5214552345523107,327
original,100,0.3336317703726327,,,,328
half,48,0.13561549022623673,0.8237525850799352,0.8096297996212349,0.6228039008289354,328
sqrt,10,0.12076253739402908,0.801344883819157,0.8060156041269881,0.6391181289265228,328
ten_percent,10,0.12076253739402908,0.801344883819157,0.8060156041269881,0.6391181289265228,328
log,4,0.1842543196127977,0.7561584633853542,0.7532132743430007,0.5559183673469388,328
original,100,0.29419520396537524,0.24253562503633297,0.27941971332971244,0.19999999999999998,330
half,48,0.21078474028201138,0.4479181694770918,0.5110676420925369,0.3579896437835613,330
sqrt,10,0.22012889874132643,0.4337991663864662,0.4856112428161695,0.3383737728913114,330
ten_percent,10,0.22012889874132643,0.4337991663864662,0.4856112428161695,0.3383737728913114,330
log,4,0.22593258993920617,0.44301973983340537,0.5001249516649691,0.35308567606049884,330
original,100,0.29960237766878317,,,,331
half,48,0.21312269467599848,0.4075781606467329,0.41588070289213713,0.28443012793762407,331
sqrt,10,0.1843457268135486,0.48758112761111944,0.4846707211267413,0.3631178036761663,331
ten_percent,10,0.1843457268135486,0.48758112761111944,0.4846707211267413,0.3631178036761663,331
log,4,0.20366036250393355,0.4324233476239833,0.4355570976184054,0.30869745325651593,331
original,100,0.31862672827032396,,,,332
half,48,0.21004238488073745,0.5493444773934226,0.5808063720485598,0.41193328873724866,332
sqrt,10,0.21335573919713713,0.5416906976571838,0.5925139173140787,0.4001648720167345,332
ten_percent,10,0.21335573919713713,0.5416906976571838,0.5925139173140787,0.4001648720167345,332
log,4,0.1988058665460704,0.5723899657474579,0.5905298326887626,0.42054186026135326,332
original,100,0.2878238360724015,,,,333
half,48,0.22893619636341117,0.2161552139826729,0.27245121458972277,0.1536576553226245,333
sqrt,10,0.1507755665883585,0.5550404462147265,0.5852463669585592,0.41232815205312373,333
ten_percent,10,0.1507755665883585,0.5550404462147265,0.5852463669585592,0.41232815205312373,333
log,4,0.24768895026167828,0.24005378287310303,0.29588504690734857,0.16986526528400878,333
original,100,0.28492889601310484,0.24253562503633297,0.3862713594284097,0.19999999999999998,334
half,48,0.19523388601321276,0.6902926842970305,0.6671248157323785,0.5275623142955271,334
sqrt,10,0.20240529871200677,0.661080432172869,0.6664612652782246,0.5020408163265306,334
