,dims,mae,spearmanr,pearsonr,kendalltau,iteration
original,100,0.3378390473603924,0.1490090849872648,0.0246148749723066,0.122352829841467,42
half,50,0.1601223419938523,0.5911808916344988,0.5981677123035782,0.44267097912510145,42
sqrt,10,0.16124158999798538,0.624014401440144,0.6243996301597058,0.45898989898989906,42
ten_percent,10,0.16124158999798538,0.624014401440144,0.6243996301597058,0.45898989898989906,42
log,4,0.10850674023706064,0.7056048980539806,0.6889557416461101,0.5573309219059116,42
original,100,0.3326438404510045,0.11944752759213367,-0.004230011172475151,0.0994936676326182,47
half,50,0.1725333559496627,0.7107443970914985,0.7299755798695461,0.5389125712993058,47
sqrt,10,0.23376475585714634,0.6639383856567107,0.6752277442285983,0.4818668576966531,47
ten_percent,10,0.23376475585714634,0.6639383856567107,0.6752277442285983,0.4818668576966531,47
log,4,0.24064459821605957,0.6079280879896305,0.6247066263853633,0.4383146609370854,47
original,100,0.2824193830562403,0.1974783351449563,0.18433748079251558,0.16101317421385103,48
half,50,0.1734092380571349,0.5935144736637882,0.6122810705319166,0.46216027181333064,48
sqrt,10,0.19056975921240635,0.6137432155539642,0.6304246987758231,0.45964239046536093,48
ten_percent,10,0.19056975921240635,0.6137432155539642,0.6304246987758231,0.45964239046536093,48
log,4,0.21243905918667008,0.6043084308430842,0.6230345406568387,0.44929292929292935,48
original,100,0.3015878588899954,0.1377751613562779,0.04874244290294731,0.11209786956563539,49
half,50,0.18155957377879567,0.6088094106017287,0.292842486868859,0.5031347364665849,49
sqrt,10,0.12147498121286546,0.659583451148207,0.6582947170393243,0.5316337109649864,49
ten_percent,10,0.12147498121286546,0.659583451148207,0.6582947170393243,0.5316337109649864,49
log,4,0.16377967176972386,0.5640422477750825,0.5600622043284871,0.43478283094982223,49
original,100,0.30768065379552545,0.1841646733240367,0.03231123785041376,0.15160939829732298,54
half,50,0.1844332987535072,0.6429655858155281,0.643170239464599,0.47018403632490074,54
sqrt,10,0.16634262137487854,0.6612439620126602,0.6558973570202822,0.4972711648148133,54
ten_percent,10,0.16634262137487854,0.6612439620126602,0.6558973570202822,0.4972711648148133,54
log,4,0.20857806920241853,0.6184884037708462,0.6276639244482114,0.4430969078349882,54
original,100,0.31967059711041523,0.12979050493692246,-0.07316531089775721,0.10776235844876533,57
half,50,0.16732743149580517,0.502724305158378,0.5145898435464957,0.37607357492112303,57
sqrt,10,0.17549059192018945,0.4474527452745274,0.48375836741390954,0.34787878787878795,57
ten_percent,10,0.17549059192018945,0.4474527452745274,0.48375836741390954,0.34787878787878795,57
log,4,0.16337015199090515,0.49697551697741543,0.5231720671804367,0.3757332557696603,57
original,100,0.2930262391698417,0.1900800113499003,0.11859233470631225,0.1549372053755925,59
half,50,0.19034158874630605,0.6027363559975464,0.6071983552102097,0.4568426148298692,59
sqrt,10,0.16165946453982283,0.6514642354504953,0.6514966784594305,0.5039436347567242,59
ten_percent,10,0.16165946453982283,0.6514642354504953,0.6514966784594305,0.5039436347567242,59
log,4,0.16909483187101162,0.639269844796891,0.6379100666045824,0.4992423502592997,59
original,100,0.31221590725335185,0.16503953081278772,0.09652100613602914,0.13468397591473075,60
half,50,0.1344998515869752,0.6583430868429939,0.6555389486520946,0.5217881800358845,60
sqrt,10,0.1241479801607877,0.7078891994830308,0.7119976189903301,0.5518660771564983,60
ten_percent,10,0.1241479801607877,0.7078891994830308,0.7119976189903301,0.5518660771564983,60
log,4,0.15341371232792167,0.6569234003376979,0.6563757392416036,0.4984840213143617,60
original,100,0.3085538581396178,0.03508636502136926,-0.09620859169009029,0.02936718271824956,61
half,50,0.16326723348836347,0.6089962076191059,0.6293033014249304,0.4617561089171231,61
sqrt,10,0.16109617406876517,0.5995871538044012,0.6286246364236814,0.4540770138891797,61
ten_percent,10,0.16109617406876517,0.5995871538044012,0.6286246364236814,0.4540770138891797,61
log,4,0.23994943832200807,0.5072742492499557,0.5404605226877062,0.36872411542825656,61
original,100,0.28757993465438625,0.06568941002027401,0.09849874474039866,0.05397304830938,66
half,50,0.16739919903956,0.6148024299834352,0.6311494634321095,0.44368087700907904,66
sqrt,10,0.1860958669173879,0.5739636657160953,0.6033048197463835,0.4153773118221662,66
ten_percent,10,0.1860958669173879,0.5739636657160953,0.6033048197463835,0.4153773118221662,66
log,4,0.1288355133035032,0.6841113514989691,0.6983417979321718,0.5217139026931356,66
original,100,0.27324171701275113,0.3291243245917264,0.3138055686974501,0.27205511576514424,67
half,50,0.16195564244789337,0.6603858504577718,0.6673276378984737,0.5045483038121032,67
sqrt,10,0.1402043243364054,0.6646139652260132,0.6734217382869434,0.5214769759914929,67
ten_percent,10,0.1402043243364054,0.6646139652260132,0.6734217382869434,0.5214769759914929,67
log,4,0.16007318213459387,0.6755170481043441,0.6793854461054921,0.5124011981825093,67
original,100,0.3157006250243636,0.16618303913629748,0.16579028790209369,0.13534779806813754,70
half,50,0.2187409782197266,0.30534085508651526,0.2916759005135247,0.23296270756009077,70
sqrt,10,0.19383315428768888,0.35147136481816843,0.3973727983758637,0.265332941360255,70
ten_percent,10,0.19383315428768888,0.35147136481816843,0.3973727983758637,0.265332941360255,70
log,4,0.15021439790991814,0.4627100344385215,0.4821119394684668,0.3631953322725026,70
original,100,0.32361017576494305,-0.08160919285053514,-0.18768203202520786,-0.0655980125606311,72
half,50,0.19338058498808128,0.5112452595058784,0.4527406731984835,0.3849651586376891,72
sqrt,10,0.19538405194341582,0.5107051990190651,0.5120565924032491,0.37364859754387775,72
ten_percent,10,0.19538405194341582,0.5107051990190651,0.5120565924032491,0.37364859754387775,72
log,4,0.23127103197432908,0.45088044068741995,0.4580638007095764,0.3178098814074781,72
original,100,0.3080623990293542,0.16162897673621762,0.10458014457826097,0.13097271257619172,73
half,50,0.1790320972629832,0.4393260642654559,0.3720975847674136,0.3562978305498464,73
sqrt,10,0.15677615123672634,0.4167734408533096,0.43636509604290064,0.3607490243443362,73
ten_percent,10,0.15677615123672634,0.4167734408533096,0.43636509604290064,0.3607490243443362,73
log,4,0.44688585343761666,0.11908933801443301,0.15065413447235043,0.09437203626446236,73
original,100,0.3237062086291334,0.13416879840769647,0.11275324950300046,0.10809419375985548,80
half,50,0.1635774142225919,0.5780815030507813,0.5845591875373574,0.4388186208226782,80
sqrt,10,0.17000141763617574,0.5343232061616418,0.5657140973381996,0.4140104505267607,80
ten_percent,10,0.17000141763617574,0.5343232061616418,0.5657140973381996,0.4140104505267607,80
log,4,0.16352649205164071,0.5558449361904714,0.5792755916136128,0.4307383394991262,80
original,100,0.2863611376132839,-0.08658115035216479,-0.10491680687498692,-0.07128894481995245,83
half,50,0.1286502623393205,0.7002880473482959,0.6968017499818062,0.5403440578129884,83
sqrt,10,0.11887600825357982,0.6903088183687437,0.6882936989459112,0.5440949670684156,83
ten_percent,10,0.11887600825357982,0.6903088183687437,0.6882936989459112,0.5440949670684156,83
log,4,0.1634436417028175,0.6137542017772188,0.6143420294035595,0.46471206768497275,83
original,100,0.3236417188776785,0.10044369181829474,-0.006385394980063552,0.08446837827052822,84
half,50,0.1326889230701674,0.7467476357889803,0.7246876939443934,0.5761342085438591,84
sqrt,10,0.1788394766162396,0.6732477208473754,0.6559818222861079,0.49059681296942725,84
ten_percent,10,0.1788394766162396,0.6732477208473754,0.6559818222861079,0.49059681296942725,84
log,4,0.12866332687570417,0.7626931504528155,0.7301656585232543,0.5870225457813895,84
original,100,0.31768278795647775,0.138278056730357,-0.044657222099099475,0.11439388819945857,86
half,50,0.24249835264585065,0.5946912532017561,0.38580384559175884,0.4446913852370371,86
sqrt,10,0.16133002432992094,0.6386221806986158,0.652638033550903,0.4934279569849145,86
ten_percent,10,0.16133002432992094,0.6386221806986158,0.652638033550903,0.4934279569849145,86
log,4,0.18628109518520064,0.614201914779012,0.6111660263437817,0.4639357895802372,86
original,100,0.3105638278976637,-0.09922922548006449,-0.08588393752273299,-0.08142441722754185,87
half,50,0.23611521263141985,0.515279073746915,0.46464639643410854,0.3873118516580646,87
sqrt,10,0.1607003579730425,0.593802505923422,0.6257108258999984,0.46579773787919865,87
ten_percent,10,0.1607003579730425,0.593802505923422,0.6257108258999984,0.46579773787919865,87
log,4,0.1592005518528666,0.6306346311240967,0.6477217396999363,0.4997474211606326,87
original,100,0.29460533289649443,0.24251161041921027,0.32888220063670376,0.1994943101894884,88
half,50,0.1703908759048704,0.43942069004029316,0.40869083841452813,0.3460305652655283,88
sqrt,10,0.13413590611361872,0.613120882084537,0.5794576417428877,0.48118208389377604,88
ten_percent,10,0.13413590611361872,0.613120882084537,0.5794576417428877,0.48118208389377604,88
log,4,0.15448541619837383,0.535007389532443,0.5081160903336212,0.41117614915396133,88
original,100,0.31669842329164755,0.11770196784238038,0.08400700700251129,0.09358247641359206,90
half,50,0.21162698620785256,0.5363280687823235,0.5370965033026305,0.3801152038831985,90
sqrt,10,0.16554684056203445,0.6077708911779977,0.6107253403238201,0.4625984740604636,90
ten_percent,10,0.16554684056203445,0.6077708911779977,0.6107253403238201,0.4625984740604636,90
log,4,0.17271129650066006,0.5810615382614857,0.5830853933495033,0.43420262683830047,90
original,100,0.36344011627727824,0.1538517476947148,0.10330585605736406,0.12523171995538385,91
half,50,0.17761686908900107,0.39450312120961273,0.43632104615469336,0.30091016393178394,91
sqrt,10,0.14329076401369903,0.5641806094947129,0.5671905912213691,0.4428705009780122,91
ten_percent,10,0.14329076401369903,0.5641806094947129,0.5671905912213691,0.4428705009780122,91
log,4,0.15976724170174753,0.4606235898752346,0.4840879731522165,0.35141963825246264,91
original,100,0.30414571059798196,0.24150315907164732,0.21191358187160142,0.19673663862585064,92
half,50,0.13500944001517445,0.6892279634802853,0.5991413277367772,0.5499324009629859,92
sqrt,10,0.13877116752991114,0.6381650737165128,0.6257052325858297,0.4948231781238611,92
ten_percent,10,0.13877116752991114,0.6381650737165128,0.6257052325858297,0.4948231781238611,92
log,4,0.1135188926462744,0.7218254594122541,0.7056117238818906,0.5719215270112954,92
original,100,0.2931561825111642,0.2651976420630896,0.1325286456506281,0.21447731348680685,94
half,50,0.2131755618801198,0.5155345663780742,0.5218351263831984,0.39037713198913543,94
sqrt,10,0.19809322970021184,0.5878985535536618,0.5923612007622068,0.4398424105683915,94
ten_percent,10,0.19809322970021184,0.5878985535536618,0.5923612007622068,0.4398424105683915,94
log,4,0.15573310836997364,0.6530771446872319,0.6471916682292185,0.5211680546596327,94
original,100,0.30677964620243414,0.2433099007906153,0.1130697327375969,0.20142459433741342,95
half,50,0.20101275122470086,0.47367078809330526,0.4996658147587645,0.35296494775515846,95
sqrt,10,0.14398316020847537,0.576188904816945,0.5970962154530091,0.4620983263279119,95
ten_percent,10,0.14398316020847537,0.576188904816945,0.5970962154530091,0.4620983263279119,95
log,4,0.18625972543040245,0.5210873749180943,0.5500481548814867,0.38624893354146994,95
original,100,0.31773150123246846,0.04412327758559957,0.012449926456279799,0.034887389949099894,98
half,50,0.20453787917502292,0.5333613372138816,0.5602740981695267,0.3961997898524529,98
sqrt,10,0.16112140762552815,0.6073834357570093,0.614679346342881,0.45134120541878703,98
ten_percent,10,0.16112140762552815,0.6073834357570093,0.614679346342881,0.45134120541878703,98
log,4,0.26491690510619703,0.4837518264403004,0.5124729184555818,0.34165067352831885,98
original,100,0.2979194120665293,0.1049776142872167,0.028770838216923708,0.08620988675901227,101
half,50,0.23026548114088694,0.41997125704136534,0.4358248793900102,0.29962622640005726,101
sqrt,10,0.18447795336424505,0.4835341558602747,0.49215340540394575,0.3574820816955758,101
ten_percent,10,0.18447795336424505,0.4835341558602747,0.49215340540394575,0.3574820816955758,101
log,4,0.18035535542964837,0.5181623701293921,0.5139570012936888,0.3813332499520899,101
original,100,0.2978430721134005,0.29552112153503907,0.37491939471287505,0.24370871833797697,105
half,50,0.14964055713990332,0.6078339768665977,0.6125586871800843,0.47528554222068464,105
sqrt,10,0.2640917251181247,0.5334053405340533,0.5723479662036409,0.3814141414141415,105
ten_percent,10,0.2640917251181247,0.5334053405340533,0.5723479662036409,0.3814141414141415,105
log,4,0.18862476885281176,0.601663386342595,0.6287700849423197,0.46539357498299105,105
original,100,0.3379163323131747,0.3276843122004931,0.1525570524465017,0.2665487086814725,109
half,50,0.15957364778742167,0.6815321978194425,0.6737956007189272,0.5145974367100107,109
sqrt,10,0.13584769521198287,0.7476956326472912,0.7332166311177188,0.574317785998835,109
ten_percent,10,0.13584769521198287,0.7476956326472912,0.7332166311177188,0.574317785998835,109
log,4,0.13855906830907416,0.7280054428167404,0.7263925372231594,0.5503387049164126,109
original,100,0.30367058670095626,0.2526366493155803,0.21783195214511894,0.20557742227149078,110
half,50,0.1810713474288099,0.5835953107501877,0.5864578033088783,0.4377519000248312,110
sqrt,10,0.16522483898388482,0.6381630367020071,0.6346276947219179,0.4779846815128029,110
ten_percent,10,0.16522483898388482,0.6381630367020071,0.6346276947219179,0.4779846815128029,110
log,4,0.1783831406862876,0.5535043469781373,0.5499091971793892,0.4099614485656188,110
original,100,0.30453415482517654,0.23947891352097364,0.11483948858978782,0.1956301276454509,111
half,50,0.16393060824503405,0.6285517120054459,0.3632226884929109,0.4984840213143617,111
sqrt,10,0.17482488526048834,0.5907227942291096,0.5943257918307676,0.44552262083408484,111
ten_percent,10,0.17482488526048834,0.5907227942291096,0.5943257918307676,0.44552262083408484,111
log,4,0.30473722247210155,0.4518146032681003,0.4735901081302337,0.32110742103689655,111
original,100,0.28578150715561235,0.24246212330352424,0.3309923513436998,0.1974689872434022,114
half,50,0.18335037304477467,0.661113531919179,0.6383487555637369,0.4983313779922043,114
sqrt,10,0.1820965942088346,0.6608059050650598,0.6343282376733795,0.4968668793149639,114
ten_percent,10,0.1820965942088346,0.6608059050650598,0.6343282376733795,0.4968668793149639,114
log,4,0.1782040639249078,0.6532219140940134,0.6327831673200943,0.49145226030981076,114
original,100,0.28562328878939747,0.2873584521069034,0.2572840137519572,0.23541930614961043,115
half,50,0.1611252623016412,0.5379500729801419,0.5551270634183101,0.42022266172731654,115
sqrt,10,0.14172636192103163,0.5646543457118545,0.5710776311045026,0.4497474493173975,115
ten_percent,10,0.14172636192103163,0.5646543457118545,0.5710776311045026,0.4497474493173975,115
log,4,0.26433970558227105,0.3987806634630233,0.44961169782200106,0.2932201811985758,115
original,100,0.2645192365432778,0.22246932856638293,0.21348196148750628,0.1812664036747128,121
half,50,0.20693581088179577,0.5217258245920041,0.4819748502347292,0.37841122785907744,121
sqrt,10,0.13907052502297026,0.6481977261404241,0.6284734745664637,0.47919938210114543,121
ten_percent,10,0.13907052502297026,0.6481977261404241,0.6284734745664637,0.47919938210114543,121
log,4,0.18201573061693366,0.46214903532876606,0.4233788622412349,0.3362795078076705,121
original,100,0.28544506881625387,0.17234549688642783,0.24884856589251755,0.1414213562373095,122
half,50,0.16518745377764762,0.614113411341134,0.6017942165170729,0.48282828282828294,122
sqrt,10,0.13807898770628627,0.6851207335714943,0.6743082424404567,0.5438011768472553,122
ten_percent,10,0.13807898770628627,0.6851207335714943,0.6743082424404567,0.5438011768472553,122
log,4,0.2825537131776273,0.47310750418847053,0.4598302403874661,0.33636553587473556,122
original,100,0.3152329511059882,0.18999497848571895,-0.05175815586530441,0.15689951120846943,123
half,50,0.11686760565185306,0.7790624192193203,0.7640521524950241,0.5936779197961404,123
sqrt,10,0.09243242281978958,0.8256036387186828,0.8078275629404761,0.6588218604813311,123
ten_percent,10,0.09243242281978958,0.8256036387186828,0.8078275629404761,0.6588218604813311,123
log,4,0.11503661574587941,0.7964592785434834,0.7731975641571915,0.6140624166489402,123
original,100,0.3054766823698628,0.09001706343282183,-0.0019168931590995628,0.07392428753214544,128
half,50,0.2467146590568481,0.616677067876008,0.6310456444127027,0.44599375596502877,128
sqrt,10,0.18091960596053067,0.6614461446144614,0.6757492833373333,0.4957575757575758,128
ten_percent,10,0.18091960596053067,0.6614461446144614,0.6757492833373333,0.4957575757575758,128
log,4,0.12865717920809888,0.7108137314767058,0.7137091796406518,0.5306372783313179,128
original,100,0.317746006350157,0.1270991510414653,-0.0080742316791629,0.10455940351639037,129
half,50,0.25953622884626726,0.31967114795917356,0.35036452442952504,0.22285147893335075,129
sqrt,10,0.2641844230260182,0.30908261727539127,0.35471229923887737,0.22087502277742477,129
ten_percent,10,0.2641844230260182,0.30908261727539127,0.35471229923887737,0.22087502277742477,129
log,4,0.2667877232494701,0.3089746051780286,0.3516247382508117,0.2160250680229342,129
original,100,0.31338637744025877,0.0775215957292547,0.12311453151211288,0.062022026576177586,131
half,50,0.1664228939238372,0.5375540096092896,0.5431519149263605,0.42103156001745573,131
sqrt,10,0.13515314538655754,0.5876417188590433,0.5991433994530133,0.4685995072588481,131
ten_percent,10,0.13515314538655754,0.5876417188590433,0.5991433994530133,0.4685995072588481,131
log,4,0.13848354272632094,0.6092712055309267,0.6296194958472816,0.48797259831827616,131
original,100,0.31325566962169027,0.23516277373984024,0.3290121694108743,0.19341834135122987,132
half,50,0.18581927444787752,0.4322924645297425,0.4724289132715215,0.3233898249034345,132
sqrt,10,0.15985288412901041,0.46268782106927697,0.5196701703707134,0.35020714956384,132
ten_percent,10,0.15985288412901041,0.46268782106927697,0.5196701703707134,0.35020714956384,132
log,4,0.23681803002214363,0.28187903354172333,0.34030093209077594,0.21234468236443707,132
original,100,0.3071938580140803,0.16926343339141678,0.13244745769693023,0.13674728041105133,133
half,50,0.1993991451382458,0.5073419546824423,0.5163967754512246,0.37760265685937855,133
sqrt,10,0.11607924467250279,0.6925359736929944,0.6851399225560151,0.5351548902920747,133
ten_percent,10,0.11607924467250279,0.6925359736929944,0.6851399225560151,0.5351548902920747,133
log,4,0.1731342127256742,0.5844437427612443,0.5828930515524884,0.43962899685374496,133
original,100,0.3392089836325406,0.11041204879395351,0.06258997014602803,0.09008087849168986,139
half,50,0.16057040532676856,0.6079570346881257,0.624226831914233,0.46452403932700853,139
sqrt,10,0.1352036052884905,0.6489246796108442,0.6624950483532243,0.5134889596316892,139
ten_percent,10,0.1352036052884905,0.6489246796108442,0.6624950483532243,0.5134889596316892,139
log,4,0.12620157233606355,0.6692069283166283,0.6820919838367393,0.5311647668278829,139
original,100,0.32654489937696923,0.04353423695005659,0.016735904236207348,0.03647341362881289,147
half,50,0.1391591213819723,0.669824991977188,0.6414550542858779,0.5234872236025275,147
sqrt,10,0.13559437387376055,0.7079409179177315,0.6915903089889929,0.5287402794935603,147
ten_percent,10,0.13559437387376055,0.7079409179177315,0.6915903089889929,0.5287402794935603,147
log,4,0.263656235961433,0.5235119217302943,0.5068686780006926,0.36468330320438525,147
original,100,0.30543820798566956,0.2468815560149233,0.10419076346223868,0.20260597025728094,148
half,50,0.16022352913747714,0.6858768182530331,0.6916048614510913,0.542184525262425,148
sqrt,10,0.18130213429161704,0.6385118511851183,0.6512350088066177,0.4896969696969698,148
ten_percent,10,0.18130213429161704,0.6385118511851183,0.6512350088066177,0.4896969696969698,148
log,4,0.2661853496770771,0.5327768760206278,0.560525734733084,0.3893322577700002,148
original,100,0.30829183647021674,0.20841203733926347,0.06905563566043865,0.17076189108035122,149
half,50,0.20901590227247702,0.4825227281718258,0.49456908736927396,0.35496266886780986,149
sqrt,10,0.17599328975265963,0.5430319322914698,0.544798949442093,0.407111831555034,149
ten_percent,10,0.17599328975265963,0.5430319322914698,0.544798949442093,0.407111831555034,149
log,4,0.17215093215314625,0.5537970410977253,0.5545918431098621,0.4155975372251637,149
original,100,0.29136234326181404,0.20247653382924166,0.17121653398537026,0.16506382010602338,150
half,50,0.1829569306886345,0.494279329987921,0.5222215910217639,0.38664687914864077,150
sqrt,10,0.1386575836037759,0.5326572261151148,0.5602102597973273,0.4275027463385694,150
ten_percent,10,0.1386575836037759,0.5326572261151148,0.5602102597973273,0.4275027463385694,150
log,4,0.18692136431889303,0.48207867044412134,0.5234920410183264,0.3767940858596797,150
original,100,0.3091199820442335,0.1600908192441884,0.054312375193205434,0.13063333002255836,154
half,50,0.21285406575316657,0.4572632135128401,0.4596619206448716,0.34737800929038715,154
sqrt,10,0.16796162822637903,0.5409629003772468,0.5476811351444818,0.41416334987821435,154
ten_percent,10,0.16796162822637903,0.5409629003772468,0.5476811351444818,0.41416334987821435,154
log,4,0.36162202938715976,0.2917740527287442,0.35893722835159414,0.205879382806243,154
original,100,0.28724714609710306,0.06310839945931712,0.037278293093858904,0.051394355567872696,155
half,50,0.2470260578506019,0.5879045236688403,0.5922098043222908,0.4368239728319809,155
sqrt,10,0.2498479040089696,0.5897086623915143,0.6046670112664417,0.4358197688376982,155
ten_percent,10,0.2498479040089696,0.5897086623915143,0.6046670112664417,0.4358197688376982,155
log,4,0.282240257833441,0.5163278500561024,0.5244568907862605,0.3724839898025367,155
original,100,0.2983661552907786,0.17234549688642783,0.2304007925575615,0.1414213562373095,157
half,50,0.24063555103950343,0.3540880316034688,0.3639177570969891,0.263594145901836,157
sqrt,10,0.13257960501943758,0.5911628897803078,0.6036510560851368,0.47580563936084613,157
ten_percent,10,0.13257960501943758,0.5911628897803078,0.6036510560851368,0.47580563936084613,157
log,4,0.11275749206031815,0.635009602679629,0.6327080855173594,0.5249749903003436,157
original,100,0.31426345977675096,-0.0469877263638065,-0.15521124254112545,-0.03736595652187846,158
half,50,0.26647329580430823,0.40044404440444037,0.46658075140426936,0.2791919191919192,158
