dims,mae_mean,mae_std,spearmanr_mean,spearmanr_std,pearsonr_mean,pearsonr_std,kendalltau_mean,kendalltau_std
4,0.26155823021886815,0.030033867599577768,0.13056210894100334,0.12329048327932315,0.1022644548543975,0.12343189900840104,0.09116855088610225,0.0868325218234694
10,0.2978084160317203,0.019469939873675363,0.14628175286202708,0.09773845608602441,0.10965164797465553,0.1040247785492257,0.11234291562345407,0.07495973352433175
50,0.301430216182843,0.019027236254759404,-0.0029189967052429626,0.09800507779509592,-0.003056734130592192,0.09760627286121444,-0.0023924056379354005,0.08037404112234518
100,0.30177037884597013,0.01906667233423366,0.008206972617509668,0.10352736022957458,0.008517532228445467,0.10215387695084725,0.006734179416034388,0.084953188785152
