,dims,mae,spearmanr,pearsonr,kendalltau,iteration
ten_percent,10,0.2952615686530841,0.2463754180732874,0.1663879148912351,0.19450242089998168,18
log,4,0.23664765655125264,0.029186928409911987,0.04563690764831143,0.026349276237907882,18
original,100,0.28393591885404135,,,,19
half,48,0.28393591885404135,,,,19
sqrt,10,0.2839058904325719,-0.004949706633394551,-0.016553786387395592,-0.004081632653061224,19
ten_percent,10,0.2839058904325719,-0.004949706633394551,-0.016553786387395592,-0.004081632653061224,19
log,4,0.2390383697834592,-0.06467640772657947,-0.07862595019888423,-0.04722977580321039,19
original,100,0.3139719577703492,,,,20
half,48,0.3139719577703492,,,,20
sqrt,10,0.3112022992472651,-0.038661701968963805,-0.017944691488660843,-0.03262795208520276,20
ten_percent,10,0.3112022992472651,-0.038661701968963805,-0.017944691488660843,-0.03262795208520276,20
log,4,0.2751032274246783,0.24673290181252905,0.26423048063783205,0.1887762974889415,20
original,100,0.29496525947492214,,,,21
half,48,0.29496525947492214,,,,21
sqrt,10,0.2943345825975896,-0.11713745326289475,-0.09700547002316273,-0.08985298600473585,21
ten_percent,10,0.2943345825975896,-0.11713745326289475,-0.09700547002316273,-0.08985298600473585,21
log,4,0.27341613377518714,0.13614133022892289,0.12908357126927378,0.08993552902449836,21
original,100,0.32704777414651226,,,,22
half,48,0.32704777414651226,,,,22
sqrt,10,0.3261573157865187,-0.013927792737499032,-0.0046188429412802965,-0.006368893858004032,22
ten_percent,10,0.3261573157865187,-0.013927792737499032,-0.0046188429412802965,-0.006368893858004032,22
log,4,0.2989784173093479,0.08161867627286959,0.16178832856421185,0.05315288192539412,22
original,100,0.3031638932163922,,,,23
half,48,0.3031638932163922,,,,23
sqrt,10,0.3029751690667757,0.2164699918438839,0.12351150742234883,0.1741143000264028,23
ten_percent,10,0.3029751690667757,0.2164699918438839,0.12351150742234883,0.1741143000264028,23
log,4,0.27783164459126686,0.21503921240509966,0.08017738077918789,0.15441760643828967,23
original,100,0.3350316377331744,,,,24
half,48,0.3350316377331744,,,,24
sqrt,10,0.3341056372980169,0.05612800475745826,-0.06589229953682998,0.04685094809999559,24
ten_percent,10,0.3341056372980169,0.05612800475745826,-0.06589229953682998,0.04685094809999559,24
log,4,0.31563914770042556,0.5724345289245191,0.49072647766740607,0.4111902154431098,24
original,100,0.26660555093814897,,,,25
half,48,0.26660555093814897,,,,25
sqrt,10,0.26656245060830497,-0.01644753345469529,-0.026002269795739004,-0.014285714285714285,25
ten_percent,10,0.26656245060830497,-0.01644753345469529,-0.026002269795739004,-0.014285714285714285,25
log,4,0.24637259474379178,0.3534848479635445,0.3641975257668687,0.25521702864824614,25
original,100,0.28277470130185633,,,,26
half,48,0.28277470130185633,,,,26
sqrt,10,0.28112094313473057,0.20818674584354846,0.12640879059802704,0.1665931199034777,26
ten_percent,10,0.28112094313473057,0.20818674584354846,0.12640879059802704,0.1665931199034777,26
log,4,0.263162973040046,-0.034371344303948344,-0.11512095778037654,-0.033520880951787554,26
original,100,0.30975017406240907,,,,27
half,48,0.30975017406240907,,,,27
sqrt,10,0.3088729083348706,0.02709086798920633,-0.0632288209573949,0.02077922077922078,27
ten_percent,10,0.3088729083348706,0.02709086798920633,-0.0632288209573949,0.02077922077922078,27
log,4,0.29177137257523017,0.17123414896509523,0.12282437291431003,0.12216944435630522,27
original,100,0.2751834673790656,,,,28
half,48,0.2751834673790656,,,,28
sqrt,10,0.27347095578527353,0.027223341671305135,0.07610019118136999,0.02077922077922078,28
ten_percent,10,0.27347095578527353,0.027223341671305135,0.07610019118136999,0.02077922077922078,28
log,4,0.2553901258579942,0.1836817311130952,0.2793010075152298,0.13904927767732028,28
original,100,0.2816774136586167,,,,29
half,48,0.2816774136586167,,,,29
sqrt,10,0.2816220527774434,0.36266228021735925,0.3742123162358529,0.2904761904761905,29
ten_percent,10,0.2816220527774434,0.36266228021735925,0.3742123162358529,0.2904761904761905,29
log,4,0.2630043035975145,0.16467294667691645,0.07296123506170651,0.11278867680620938,29
original,100,0.3041887338593009,,,,30
half,48,0.3041887338593009,,,,30
sqrt,10,0.30219861997086417,0.1795509315967732,0.21701685847103405,0.16256986925489458,30
ten_percent,10,0.30219861997086417,0.1795509315967732,0.21701685847103405,0.16256986925489458,30
log,4,0.28524637395616664,0.39263402115390994,0.37541926449306356,0.2810596941342187,30
original,100,0.28141294160707886,,,,31
half,48,0.28141294160707886,,,,31
sqrt,10,0.28033600213812093,0.10616293109297023,0.02546538951856043,0.08376381629999212,31
ten_percent,10,0.28033600213812093,0.10616293109297023,0.02546538951856043,0.08376381629999212,31
log,4,0.2627313173445973,0.09797903152709213,0.12210491328720349,0.08993552902449836,31
original,100,0.3063574402059884,,,,32
half,48,0.3063574402059884,,,,32
sqrt,10,0.3060080721141007,-0.13359699166602734,-0.04398061118264766,-0.10778504287348746,32
ten_percent,10,0.3060080721141007,-0.13359699166602734,-0.04398061118264766,-0.10778504287348746,32
log,4,0.28621583242411475,0.20105283500519783,0.2069516630082996,0.1418191117191012,32
original,100,0.353745682339336,,,,33
half,48,0.36445386733207014,-0.09404442603449646,-0.09305790509651365,-0.07755102040816327,33
sqrt,10,0.3521998994122211,0.21467906816051177,0.2111494079149068,0.1800773936361909,33
ten_percent,10,0.3521998994122211,0.21467906816051177,0.2111494079149068,0.1800773936361909,33
log,4,0.3411146970565814,0.3559973015411458,0.40827919379558125,0.2495560486814554,33
original,100,0.25966218615687225,,,,34
half,48,0.25966218615687225,,,,34
sqrt,10,0.25619958504099494,0.20672972429037756,0.20083357036635127,0.16410039686362465,34
ten_percent,10,0.25619958504099494,0.20672972429037756,0.20083357036635127,0.16410039686362465,34
log,4,0.23589039173856957,0.30328826513482265,0.25278162785736713,0.22077922077922077,34
original,100,0.2574380276985343,,,,35
half,48,0.2574380276985343,,,,35
sqrt,10,0.2573482720184923,0.2586112175110599,0.27194793163851017,0.20952380952380953,35
ten_percent,10,0.2573482720184923,0.2586112175110599,0.27194793163851017,0.20952380952380953,35
log,4,0.24967316200114698,0.31569759307168943,0.23397525650419648,0.2300178526992774,35
original,100,0.3143700955636211,,,,36
half,48,0.3143700955636211,,,,36
sqrt,10,0.310478837078157,0.2369226144882805,0.2102159736197482,0.1825784685478047,36
ten_percent,10,0.310478837078157,0.2369226144882805,0.2102159736197482,0.1825784685478047,36
log,4,0.28511936167071383,0.03235887921439106,0.0326233459623926,0.020426295799549733,36
original,100,0.2270812236136841,,,,37
half,48,0.2270812236136841,,,,37
sqrt,10,0.22571755461105325,0.19894162770143542,0.15299759190441764,0.15842253202726453,37
ten_percent,10,0.22571755461105325,0.19894162770143542,0.15299759190441764,0.15842253202726453,37
log,4,0.21669348367789282,0.22831522370358948,0.29375566958865945,0.1721838302030782,37
original,100,0.34233309302323844,,,,38
half,48,0.34233309302323844,,,,38
sqrt,10,0.34215832574692834,-0.03245518972482559,-0.03192127721915699,-0.02487347143234326,38
ten_percent,10,0.34215832574692834,-0.03245518972482559,-0.03192127721915699,-0.02487347143234326,38
log,4,0.32748261841067683,0.17709392876207308,0.23076042231231522,0.13721145363982098,38
original,100,0.31133540591170383,,,,39
half,48,0.31133540591170383,,,,39
sqrt,10,0.3107738211001621,0.1469235108615608,0.09702657754489939,0.12114664213849642,39
ten_percent,10,0.3107738211001621,0.1469235108615608,0.09702657754489939,0.12114664213849642,39
log,4,0.29298187376573326,0.27003245125365166,0.21171485589016922,0.21205798035537,39
original,100,0.26809660230643384,,,,40
half,48,0.26809660230643384,,,,40
sqrt,10,0.2679081543855548,-0.0552952941044934,-0.03188254886578551,-0.043514835648583675,40
ten_percent,10,0.2679081543855548,-0.0552952941044934,-0.03188254886578551,-0.043514835648583675,40
log,4,0.25638193647497026,0.030395039895724698,-0.07289460426021313,0.010202146006818786,40
original,100,0.2798939894451537,,,,41
half,48,0.2798939894451537,,,,41
sqrt,10,0.27770382483798256,0.23156652610352604,0.20528204923775478,0.1946814696769277,41
ten_percent,10,0.27770382483798256,0.23156652610352604,0.20528204923775478,0.1946814696769277,41
log,4,0.22479177266927725,0.4066324106740303,0.4497769565205901,0.29684307944301147,41
original,100,0.32287676322053727,,,,42
half,48,0.32287676322053727,,,,42
sqrt,10,0.32130464134269404,0.5311532283751725,0.42987106049498447,0.4207792207792208,42
ten_percent,10,0.32130464134269404,0.5311532283751725,0.42987106049498447,0.4207792207792208,42
log,4,0.2909933282792457,-0.0852845121025198,-0.10811884938706216,-0.06487622251383914,42
original,100,0.3037396661968928,,,,43
half,48,0.3037396661968928,,,,43
sqrt,10,0.30037442273808024,0.0702883438372949,-0.08701507672083242,0.05921369082129389,43
ten_percent,10,0.30037442273808024,0.0702883438372949,-0.08701507672083242,0.05921369082129389,43
log,4,0.28864007121607377,0.00595041126501336,-0.13085115068336572,0.0,43
original,100,0.314980740993096,,,,44
half,48,0.314980740993096,,,,44
sqrt,10,0.31352961158652515,0.1907290259874041,0.0771285304625738,0.1476313013778786,44
ten_percent,10,0.31352961158652515,0.1907290259874041,0.0771285304625738,0.1476313013778786,44
log,4,0.29086498935212535,0.24577567859496127,0.11267488848367264,0.16883116883116883,44
original,100,0.37120966296791996,,,,45
half,48,0.37120997504948994,0.2128373852359657,0.22762438624721634,0.17551020408163268,45
sqrt,10,0.3698289880186029,0.2051625738999644,0.18013941416821558,0.15846662624964952,45
ten_percent,10,0.3698289880186029,0.2051625738999644,0.18013941416821558,0.15846662624964952,45
log,4,0.3483724453048751,0.15859156725037607,0.12140125415142546,0.12144810328778607,45
original,100,0.27912322694005004,,,,46
half,48,0.27912322694005004,,,,46
sqrt,10,0.27785064852601016,0.02210129500641248,0.00022229379439846244,0.018126640047334865,46
ten_percent,10,0.27785064852601016,0.02210129500641248,0.00022229379439846244,0.018126640047334865,46
log,4,0.2562464625056049,-0.04619905831238316,-0.09205925024861092,-0.028399973958513323,46
original,100,0.30034783619286737,,,,47
half,48,0.30034783619286737,,,,47
sqrt,10,0.30003323596242076,0.03882912622267237,-0.024205644938013682,0.027956917416576094,47
ten_percent,10,0.30003323596242076,0.03882912622267237,-0.024205644938013682,0.027956917416576094,47
log,4,0.2578708770086292,0.07381228856806045,0.10171640516605286,0.041764667586049006,47
original,100,0.27707408274065126,,,,48
half,48,0.27707408274065126,,,,48
sqrt,10,0.2770277100759025,0.2227367985027548,0.29725750925098704,0.1836734693877551,48
ten_percent,10,0.2770277100759025,0.2227367985027548,0.29725750925098704,0.1836734693877551,48
log,4,0.22546201497336163,0.028846737325555545,0.03407919511733384,0.015743258601070127,48
original,100,0.3268695451307181,,,,49
half,48,0.3268695451307181,,,,49
sqrt,10,0.32571083655611716,0.2057599436512486,0.13060444869917628,0.1679735311053031,49
ten_percent,10,0.32571083655611716,0.2057599436512486,0.13060444869917628,0.1679735311053031,49
log,4,0.27857558521274184,0.49082500003014123,0.5227668395462087,0.3550018408195396,49
original,100,0.2967892712727661,,,,50
half,48,0.2968023166204815,0.18313914543559837,0.15565158180434063,0.1510204081632653,50
sqrt,10,0.2965758179866359,0.17477718335383408,0.33195231256644486,0.13978458708288047,50
ten_percent,10,0.2965758179866359,0.17477718335383408,0.33195231256644486,0.13978458708288047,50
log,4,0.2787333507258267,0.16746265761724832,0.10407481473814535,0.11603381867926461,50
original,100,0.3105617898892998,,,,51
half,48,0.3105617898892998,,,,51
sqrt,10,0.3094826986625655,0.11740968570418511,0.06370127998506638,0.09505351921635871,51
ten_percent,10,0.3094826986625655,0.11740968570418511,0.06370127998506638,0.09505351921635871,51
log,4,0.29159940340911933,0.14456528354270096,0.041943702985607345,0.09783549783549783,51
original,100,0.3093760444682349,,,,52
half,48,0.3093760444682349,,,,52
sqrt,10,0.30931780198089437,-0.017147428495320617,-0.1739179669123668,-0.014285714285714285,52
ten_percent,10,0.30931780198089437,-0.017147428495320617,-0.1739179669123668,-0.014285714285714285,52
log,4,0.28638227708584646,0.3038842727113095,0.29641875758457376,0.23460582367070507,52
original,100,0.25915537971426195,,,,53
half,48,0.26730142449038924,0.08414501276770736,0.027027252466603972,0.06938775510204082,53
sqrt,10,0.2576630293480761,0.2140976273696446,0.14928786817812179,0.17201078233936315,53
ten_percent,10,0.2576630293480761,0.2140976273696446,0.14928786817812179,0.17201078233936315,53
log,4,0.2278942839259949,0.022680993559780233,-0.01905559714523133,0.015097696895319366,53
original,100,0.3001306980157737,,,,54
half,48,0.3001306980157737,,,,54
sqrt,10,0.2981850638163921,0.13031697839334014,0.14306902195840224,0.11146866280727534,54
ten_percent,10,0.2981850638163921,0.13031697839334014,0.14306902195840224,0.11146866280727534,54
log,4,0.26180900033119836,0.28257650134140316,0.26930206530368295,0.20331400211593675,54
original,100,0.3295148731086092,,,,55
half,48,0.3295148731086092,,,,55
sqrt,10,0.3283183323875945,0.005810534327858336,-0.1065327700496465,0.005591383483315219,55
ten_percent,10,0.3283183323875945,0.005810534327858336,-0.1065327700496465,0.005591383483315219,55
log,4,0.29661255589980184,0.20476337785619225,0.31514386995015875,0.12634793589519924,55
original,100,0.2938602169724687,,,,56
half,48,0.2938602169724687,,,,56
sqrt,10,0.29351200139841566,0.31146308611393014,0.37033707884789424,0.2590674347269385,56
ten_percent,10,0.29351200139841566,0.31146308611393014,0.37033707884789424,0.2590674347269385,56
log,4,0.2722011355955185,0.15672760840904532,0.07703873045153685,0.10351070321687549,56
original,100,0.276170381688616,,,,57
half,48,0.276170381688616,,,,57
sqrt,10,0.27549692375927604,0.2878839054549267,0.28578049053224014,0.23092110260585344,57
ten_percent,10,0.27549692375927604,0.2878839054549267,0.28578049053224014,0.23092110260585344,57
log,4,0.2562908127040587,0.2809802012106476,0.27280002057932157,0.2076938577965037,57
original,100,0.29129981211929185,,,,58
half,48,0.29129981211929185,,,,58
sqrt,10,0.2876094898380988,0.13731724743888193,0.019062399756462376,0.10422592773770754,58
ten_percent,10,0.2876094898380988,0.13731724743888193,0.019062399756462376,0.10422592773770754,58
log,4,0.2727673497442421,0.5466357980181301,0.4882880144482106,0.4019047619047619,58
original,100,0.32427272080112773,,,,59
half,48,0.32427272080112773,,,,59
sqrt,10,0.3214202731890328,-0.07821293989124517,-0.15673777960921728,-0.06817986171707133,59
ten_percent,10,0.3214202731890328,-0.07821293989124517,-0.15673777960921728,-0.06817986171707133,59
log,4,0.291082593787055,0.24783319872671097,0.08031672699559168,0.16536796536796539,59
original,100,0.2724594654043167,,,,60
half,48,0.2724594654043167,,,,60
sqrt,10,0.2722322433605768,0.12097249218584687,0.12418689680037927,0.09750002110024922,60
ten_percent,10,0.2722322433605768,0.12097249218584687,0.12418689680037927,0.09750002110024922,60
log,4,0.2541663289605808,-0.10480476028859335,-0.11742341565619546,-0.07016464154456233,60
original,100,0.2332452766420943,,,,61
half,48,0.2332452766420943,,,,61
sqrt,10,0.2310346392731404,-0.016282019502170796,0.06251317223889379,-0.012505374558068813,61
ten_percent,10,0.2310346392731404,-0.016282019502170796,0.06251317223889379,-0.012505374558068813,61
log,4,0.21161320908359793,0.10694205827642027,0.021685781024009854,0.059740259740259746,61
original,100,0.31717953009767874,,,,62
half,48,0.31717953009767874,,,,62
sqrt,10,0.3171120322066327,0.08060950802956837,0.11562397821331527,0.06672274799449497,62
ten_percent,10,0.3171120322066327,0.08060950802956837,0.11562397821331527,0.06672274799449497,62
log,4,0.2906062357198999,0.06793509260588595,0.08811410989417297,0.03944464897994884,62
original,100,0.2835377929245929,,,,63
half,48,0.2835377929245929,,,,63
sqrt,10,0.28343910430859304,0.2227367985027548,0.264261452104194,0.1836734693877551,63
ten_percent,10,0.28343910430859304,0.2227367985027548,0.264261452104194,0.1836734693877551,63
log,4,0.2688955312364177,0.29197039161391297,0.24806662139748814,0.20843305761425251,63
original,100,0.3438499478654474,,,,64
half,48,0.3438499478654474,,,,64
sqrt,10,0.34256528912927836,0.17267944461579685,0.10160939732699711,0.14025974025974028,64
ten_percent,10,0.34256528912927836,0.17267944461579685,0.10160939732699711,0.14025974025974028,64
log,4,0.32266226032203144,-0.06673776305768139,-0.17253499417118842,-0.06317636935053224,64
original,100,0.30405217044340843,,,,65
half,48,0.30405217044340843,,,,65
sqrt,10,0.3000935790015933,-0.026063616529375288,-0.04319986140459518,-0.02296242975676583,65
ten_percent,10,0.3000935790015933,-0.026063616529375288,-0.04319986140459518,-0.02296242975676583,65
log,4,0.2678648259516554,0.20824185640222906,0.22523467204396125,0.15272070966424253,65
original,100,0.27516327900401266,,,,66
half,48,0.27516327900401266,,,,66
sqrt,10,0.2719099648742256,0.11722787384761575,0.09985968877299939,0.09561828874675149,66
ten_percent,10,0.2719099648742256,0.11722787384761575,0.09985968877299939,0.09561828874675149,66
log,4,0.24757429166938583,-0.15823273723825237,-0.1968543111145964,-0.11538898063520545,66
original,100,0.28281289865478376,,,,67
half,48,0.28281289865478376,,,,67
sqrt,10,0.276390170625697,0.30280274803186363,0.36024409830591675,0.2419331427680388,67
ten_percent,10,0.276390170625697,0.30280274803186363,0.36024409830591675,0.2419331427680388,67
log,4,0.23817516957056514,0.3105725420940828,0.25285466492043274,0.21459058216116023,67
original,100,0.31364656848197986,,,,68
half,48,0.31364656848197986,,,,68
sqrt,10,0.3106558655010759,0.25655074362507524,0.22812122286544403,0.1957898293385864,68
ten_percent,10,0.3106558655010759,0.25655074362507524,0.22812122286544403,0.1957898293385864,68
log,4,0.2078564608527823,0.22124376619190386,0.22502668104519924,0.1470116299028925,68
original,100,0.3206337222379914,,,,69
half,48,0.3206337222379914,,,,69
sqrt,10,0.32060782945104377,0.1781894388022038,0.18287374593199532,0.1479504412051845,69
ten_percent,10,0.32060782945104377,0.1781894388022038,0.18287374593199532,0.1479504412051845,69
log,4,0.2912144664803046,0.07967472286221913,0.057559376039987245,0.0526037999954613,69
original,100,0.2791155577305679,,,,70
half,48,0.2791155577305679,,,,70
sqrt,10,0.27890769778767693,0.2039279132958555,0.08996386359833403,0.16535637546461798,70
ten_percent,10,0.27890769778767693,0.2039279132958555,0.08996386359833403,0.16535637546461798,70
log,4,0.2665669430227031,0.2770928674037171,0.26359664135198224,0.2143368458818119,70
original,100,0.3065962535490055,,,,71
half,48,0.3065962535490055,,,,71
sqrt,10,0.3041854153392606,0.10110356656845818,-0.03788367036228489,0.07991052092931045,71
ten_percent,10,0.3041854153392606,0.10110356656845818,-0.03788367036228489,0.07991052092931045,71
log,4,0.29242891556138245,0.31436789957914785,0.26181153378532185,0.20945397523545714,71
original,100,0.2998417916833063,,,,72
half,48,0.2998417916833063,,,,72
sqrt,10,0.29792740258799,0.20939895606433642,0.06947985301116731,0.1661936923455443,72
ten_percent,10,0.29792740258799,0.20939895606433642,0.06947985301116731,0.1661936923455443,72
log,4,0.27345332474038947,0.07909097691966352,0.12921917292898613,0.07264135780931702,72
original,100,0.34945024804470065,,,,73
half,48,0.34945024804470065,,,,73
sqrt,10,0.3477470795894614,0.0397606145338039,0.013101100661311541,0.024891060626867308,73
ten_percent,10,0.3477470795894614,0.0397606145338039,0.013101100661311541,0.024891060626867308,73
log,4,0.32792519719779134,0.007323439837488992,-0.101636414794438,0.002578529303983658,73
original,100,0.3368509498200346,,,,74
half,48,0.3368509498200346,,,,74
sqrt,10,0.33588106724395866,-0.07839256666662578,-0.10381321745464452,-0.0628970902033151,74
ten_percent,10,0.33588106724395866,-0.07839256666662578,-0.10381321745464452,-0.0628970902033151,74
log,4,0.3186197508623655,0.498001061014243,0.4345087161458578,0.3657142857142857,74
original,100,0.33335597440590203,,,,75
half,48,0.33335597440590203,,,,75
sqrt,10,0.33335597440590203,,,,75
ten_percent,10,0.33335597440590203,,,,75
log,4,0.31826543233491816,0.13298307554767116,0.06507110385875466,0.09062306852793589,75
original,100,0.28875483543536473,,,,76
half,48,0.30364164760583107,-0.12374266583486376,-0.12583086270780217,-0.10204081632653061,76
sqrt,10,0.2886652436129693,0.15689313827351178,0.15286107918363998,0.1285714285714286,76
ten_percent,10,0.2886652436129693,0.15689313827351178,0.15286107918363998,0.1285714285714286,76
log,4,0.2410301707842901,0.028292412100738476,0.06106595465974048,0.0256003895764264,76
original,100,0.3331527899323193,,,,77
half,48,0.3331527899323193,,,,77
sqrt,10,0.32613436822712216,0.1703510649688867,0.10224377102702348,0.12380952380952381,77
ten_percent,10,0.32613436822712216,0.1703510649688867,0.10224377102702348,0.12380952380952381,77
log,4,0.30953620886847416,0.04833741700676706,0.032715514631542715,0.03414938883812553,77
original,100,0.30170858745048135,,,,78
half,48,0.2956895247305486,0.2227367985027548,0.24966075528766477,0.1836734693877551,78
sqrt,10,0.30044009488175616,0.27261149692543263,0.2153863618291138,0.2143785806999798,78
ten_percent,10,0.30044009488175616,0.27261149692543263,0.2153863618291138,0.2143785806999798,78
log,4,0.281839231201411,-0.021539505240296297,-0.03235829215818143,-0.01570749998866781,78
original,100,0.2947801885882489,,,,79
half,48,0.2947801885882489,,,,79
sqrt,10,0.2944270602981552,0.3859192399093303,0.36684690817813714,0.3088913521131955,79
ten_percent,10,0.2944270602981552,0.3859192399093303,0.36684690817813714,0.3088913521131955,79
log,4,0.2596761902231487,0.2894679855589704,0.2718860129186621,0.2143368458818119,79
original,100,0.28448060072559295,,,,80
half,48,0.28448060072559295,,,,80
sqrt,10,0.2832761113431864,0.22762776083546649,0.2276393771660605,0.1800773936361909,80
ten_percent,10,0.2832761113431864,0.22762776083546649,0.2276393771660605,0.1800773936361909,80
