,dims,mae,spearmanr,pearsonr,kendalltau,iteration
log,4,0.2668829278822353,0.25866385768851075,0.13294721039424262,0.17339566409494184,25
original,100,0.33273806576224196,0.050485044542488956,0.03464157255318996,0.04142645788769673,26
half,50,0.3306104395296041,-0.05634108120850339,-0.04160163224198762,-0.04556976628693897,26
sqrt,10,0.33037455983226216,0.016221369066053825,0.15725470617472792,0.013124359177794214,26
ten_percent,10,0.33037455983226216,0.016221369066053825,0.15725470617472792,0.013124359177794214,26
log,4,0.3027235721169799,0.0520421696140732,0.016432710449637844,0.03546363356114712,26
original,100,0.3112173345903109,,,,27
half,50,0.3112173345903109,,,,27
sqrt,10,0.31072781865046895,0.11165710555652748,0.09607263135796372,0.08656507492672498,27
ten_percent,10,0.31072781865046895,0.11165710555652748,0.09607263135796372,0.08656507492672498,27
log,4,0.28414271684750275,0.07465718244033799,0.024318907225837426,0.05863090121107711,27
original,100,0.2887923322527903,,,,28
half,50,0.2887923322527903,,,,28
sqrt,10,0.28771192348022223,0.24389373517897137,0.20781084256186289,0.19405575611448864,28
ten_percent,10,0.28771192348022223,0.24389373517897137,0.20781084256186289,0.19405575611448864,28
log,4,0.26109409230089164,0.3573230665424712,0.3510537870147837,0.25002900413682677,28
original,100,0.2984704503505696,,,,29
half,50,0.2984704503505696,,,,29
sqrt,10,0.289516543002577,0.21710489983692113,0.1625379146440022,0.15035913115655478,29
ten_percent,10,0.289516543002577,0.21710489983692113,0.1625379146440022,0.15035913115655478,29
log,4,0.26580364628831055,-0.026492836723079505,-0.03826173131456878,-0.013253705237331959,29
original,100,0.3052120543074569,0.17234549688642783,0.2164868419843535,0.1414213562373095,30
half,50,0.3088750572214422,,,,30
sqrt,10,0.30482422090963657,0.26276778928767974,0.16113167857215158,0.20000582742093045,30
ten_percent,10,0.30482422090963657,0.26276778928767974,0.16113167857215158,0.20000582742093045,30
log,4,0.2880405217213696,0.04658142154259583,0.0061272144488616585,0.02793030784347227,30
original,100,0.25203478085544373,,,,31
half,50,0.25203478085544373,,,,31
sqrt,10,0.25033821728114086,0.337260009026966,0.3773283703233183,0.25717384359746526,31
ten_percent,10,0.25033821728114086,0.337260009026966,0.3773283703233183,0.25717384359746526,31
log,4,0.21808870840221078,0.22086754698555694,0.18009434364404553,0.14734012052222506,31
original,100,0.33415917097245357,,,,32
half,50,0.33415917097245357,,,,32
sqrt,10,0.32550729214914553,0.11773523181815047,0.15484414134255703,0.08484101808323223,32
ten_percent,10,0.32550729214914553,0.11773523181815047,0.15484414134255703,0.08484101808323223,32
log,4,0.3051714208668194,-0.17003089536939564,-0.19385262803044606,-0.12068074727140687,32
original,100,0.26454257665919373,,,,33
half,50,0.2681776140223487,0.013604449046892687,0.029348632387690834,0.01160517706371319,33
sqrt,10,0.2628018816200998,0.31305492485009306,0.2809554639237792,0.24666214737219247,33
ten_percent,10,0.2628018816200998,0.31305492485009306,0.2809554639237792,0.24666214737219247,33
log,4,0.25011635849824865,0.0485588460672192,-0.03821807088159313,0.03699259504890254,33
original,100,0.3085262144565812,,,,34
half,50,0.31493814978067775,-0.0655450171990591,-0.06829377223069592,-0.05305223800554601,34
sqrt,10,0.30171575551448404,0.20269912920335706,0.11100533571073672,0.14781227133247302,34
ten_percent,10,0.30171575551448404,0.20269912920335706,0.11100533571073672,0.14781227133247302,34
log,4,0.27545969803989867,0.340578383906054,0.3086579200102021,0.22904458708872827,34
original,100,0.2873333928627555,,,,35
half,50,0.2873333928627555,,,,35
sqrt,10,0.28283337930533087,0.053128264329875025,-0.013768441009703328,0.035977588442590844,35
ten_percent,10,0.28283337930533087,0.053128264329875025,-0.013768441009703328,0.035977588442590844,35
log,4,0.2568897528646974,0.09169481906188885,0.055015923030518186,0.05889413067815825,35
original,100,0.291295817717647,,,,36
half,50,0.291295817717647,,,,36
sqrt,10,0.28724886033744745,0.1720944782883344,0.18173621184646443,0.13461104375223149,36
ten_percent,10,0.28724886033744745,0.1720944782883344,0.18173621184646443,0.13461104375223149,36
log,4,0.2716288354781412,0.13005755565552773,0.09585798054939357,0.08320629850259367,36
original,100,0.31165093092854196,,,,37
half,50,0.31165093092854196,,,,37
sqrt,10,0.30952024303493614,0.13573735597135866,0.08575702577175026,0.10559645033682212,37
ten_percent,10,0.30952024303493614,0.13573735597135866,0.08575702577175026,0.10559645033682212,37
log,4,0.29242773064702127,0.3499675568450078,0.3172577779791079,0.2493342705838459,37
original,100,0.29031481863160097,,,,38
half,50,0.29031481863160097,,,,38
sqrt,10,0.28770437924154757,0.28689959431494994,0.26256125774698347,0.21679062855161949,38
ten_percent,10,0.28770437924154757,0.28689959431494994,0.26256125774698347,0.21679062855161949,38
log,4,0.2663554272436562,0.3076154879772137,0.3633089658566714,0.21456118953117542,38
original,100,0.3142000945847808,,,,39
half,50,0.3140656618821267,0.19106975366362017,0.10869153405612751,0.1569625283216787,39
sqrt,10,0.30526540357001325,0.17693387375711453,0.125823223230622,0.12544991752262505,39
ten_percent,10,0.30526540357001325,0.17693387375711453,0.125823223230622,0.12544991752262505,39
log,4,0.29041240324753237,0.16290596338888466,0.1529303848911229,0.11897637178245164,39
original,100,0.3304114798052183,,,,40
half,50,0.3304114798052183,,,,40
sqrt,10,0.3256652442778265,0.04871529998274007,0.044531631275930864,0.034097685590845646,40
ten_percent,10,0.3256652442778265,0.04871529998274007,0.044531631275930864,0.034097685590845646,40
log,4,0.2796569993829863,0.11636640695555237,0.07538333905380733,0.07900840069599413,40
original,100,0.3691086959759106,,,,41
half,50,0.36907336963170195,0.08182058943093039,0.06994798994940336,0.06713943174902573,41
sqrt,10,0.3576776369398687,0.1672682257154678,0.08086568432502761,0.11943074310785988,41
ten_percent,10,0.3576776369398687,0.1672682257154678,0.08086568432502761,0.11943074310785988,41
log,4,0.31267383307474667,0.068992602181758,0.07134942957915305,0.04823263975978872,41
original,100,0.32938265366833724,,,,42
half,50,0.32938265366833724,,,,42
sqrt,10,0.32794245816052436,0.2963813090568442,0.18521585200094015,0.22644179227712893,42
ten_percent,10,0.32794245816052436,0.2963813090568442,0.18521585200094015,0.22644179227712893,42
log,4,0.31009141893682357,-0.015255989538635132,-0.011487776401975215,-0.013166855864863616,42
original,100,0.3190966029159424,-0.009897928094885643,-0.024378958950713868,-0.008121932051642303,43
half,50,0.3102294807113197,,,,43
sqrt,10,0.30853455585226647,0.06451947862778643,0.13215259474551344,0.04895364668999207,43
ten_percent,10,0.30853455585226647,0.06451947862778643,0.13215259474551344,0.04895364668999207,43
log,4,0.2966726847568706,0.15056556850280658,0.14229979714751298,0.107276043603668,43
original,100,0.28469533313757284,,,,44
half,50,0.28471003542898027,0.1131561343193718,0.0983536503366968,0.09285240561035474,44
sqrt,10,0.2835641116493571,0.2278064336894174,0.163985198441069,0.1742956618720007,44
ten_percent,10,0.2835641116493571,0.2278064336894174,0.163985198441069,0.1742956618720007,44
log,4,0.2604990458378433,-0.06110566342468836,-0.03860741125883907,-0.05002893371770935,44
original,100,0.27709113729870943,,,,45
half,50,0.27709133002185893,-0.1410099519979864,-0.13960910762903675,-0.11570838237598051,45
sqrt,10,0.27291978331164635,0.151115055040424,0.20505652787188874,0.11487226521066976,45
ten_percent,10,0.27291978331164635,0.151115055040424,0.20505652787188874,0.11487226521066976,45
log,4,0.20745149391392448,0.20738118136236383,0.2368780830390555,0.1383216076138039,45
original,100,0.26791063004154925,,,,46
half,50,0.26640911901447845,-0.007348836679370007,0.15824076918142946,-0.005063307365215442,46
sqrt,10,0.26670506835688146,0.14534692939468605,0.24539263532811817,0.11359046640833652,46
ten_percent,10,0.26670506835688146,0.14534692939468605,0.24539263532811817,0.11359046640833652,46
log,4,0.22797179469357431,-0.04453711482702549,-0.06364233440268857,-0.028101069374935318,46
original,100,0.32443903637399424,0.0940303169014136,0.08490497126428392,0.07715835449060189,47
half,50,0.3224147361134622,,,,47
sqrt,10,0.3186350188128138,0.08349052615905987,0.10044832943008028,0.0666614463020162,47
ten_percent,10,0.3186350188128138,0.08349052615905987,0.10044832943008028,0.0666614463020162,47
log,4,0.2807426899580212,0.13228982650765317,0.1127756542713596,0.08588188346411295,47
original,100,0.28763865738445915,,,,48
half,50,0.28763865738445915,,,,48
sqrt,10,0.2819648200499557,0.1270255364259543,0.1552446311353141,0.10035849187555451,48
ten_percent,10,0.2819648200499557,0.1270255364259543,0.1552446311353141,0.10035849187555451,48
log,4,0.2544450603060877,0.011054978404276779,0.01793337221761307,0.011308150367013072,48
original,100,0.30133740358057276,-0.022631226863874362,-0.03677622593444115,-0.018570481122070947,49
half,50,0.2959313606138451,,,,49
sqrt,10,0.292655827733469,0.32789027135849147,0.23091187514773376,0.24567866235897032,49
ten_percent,10,0.292655827733469,0.32789027135849147,0.23091187514773376,0.24567866235897032,49
log,4,0.24922954157137073,-0.02153387077494245,-0.04679231950789271,-0.02023178985452661,49
original,100,0.32629449246376147,-0.13362202928095618,-0.1293493438532148,-0.10964608269717109,50
half,50,0.31139753458672237,,,,50
sqrt,10,0.3104058988770978,0.2517292732528062,0.26772312233997864,0.19331359058938535,50
ten_percent,10,0.3104058988770978,0.2517292732528062,0.26772312233997864,0.19331359058938535,50
log,4,0.2378298297232864,0.17588091662397584,0.16701815494054562,0.12084427602407777,50
original,100,0.31531774191575684,-0.08878404385058404,-0.08827970707191503,-0.07285342594043218,51
half,50,0.31028116070946693,0.06093022617196943,0.044885696634505,0.0499974491748064,51
sqrt,10,0.30664802994764595,0.2533926251472973,0.18362334246279874,0.19753688959955384,51
ten_percent,10,0.30664802994764595,0.2533926251472973,0.18362334246279874,0.19753688959955384,51
log,4,0.19412647099592395,0.15278978685806371,0.16852200025535044,0.10251256792995159,51
original,100,0.2573353646171032,,,,52
half,50,0.2573354748491439,0.13056477036850592,0.11188086280463452,0.10713739108887084,52
sqrt,10,0.2513878572429048,-0.02211525188108912,-0.09078229404686688,-0.012030946519515365,52
ten_percent,10,0.2513878572429048,-0.02211525188108912,-0.09078229404686688,-0.012030946519515365,52
log,4,0.22085351938526554,-0.05380479865376399,-0.05870630901408934,-0.03332443693176925,52
original,100,0.3462151879177034,,,,53
half,50,0.3462151879177034,,,,53
sqrt,10,0.34150567075268157,0.13930598746128225,0.009035314217239382,0.10709591052033318,53
ten_percent,10,0.34150567075268157,0.13930598746128225,0.009035314217239382,0.10709591052033318,53
log,4,0.30586905796039937,0.22590985296437333,0.17823844586472015,0.1565619772832178,53
original,100,0.306601091554268,0.007423446071164232,-0.00782254998576462,0.006091449038731727,54
half,50,0.2981188790975255,,,,54
sqrt,10,0.29260781309210687,0.24267911392761446,0.2852873955742558,0.17992324022308062,54
ten_percent,10,0.29260781309210687,0.24267911392761446,0.2852873955742558,0.17992324022308062,54
log,4,0.2552141921341148,0.3280486565478254,0.2826048404477183,0.23006945928522962,54
original,100,0.26704421976644593,,,,55
half,50,0.2712961504160358,0.02611295407370118,0.011955339158500002,0.02142747821777417,55
sqrt,10,0.2519008562898767,0.15995627598757756,0.06570684784374459,0.10879976086439036,55
ten_percent,10,0.2519008562898767,0.15995627598757756,0.06570684784374459,0.10879976086439036,55
log,4,0.24977560481716993,0.2883200403878961,0.19825425562238144,0.20711673273142608,55
original,100,0.31726707534849763,,,,56
half,50,0.31726707534849763,,,,56
sqrt,10,0.3167816551278169,0.2653632297158539,0.19489953038509042,0.21379115326745668,56
ten_percent,10,0.3167816551278169,0.2653632297158539,0.19489953038509042,0.21379115326745668,56
log,4,0.29852298074563227,0.2470347045003809,0.21510995501549635,0.16945575142336808,56
original,100,0.31439498066846666,,,,57
half,50,0.3145131592456871,0.10619267989971815,0.0962380731835981,0.08713841141894829,57
sqrt,10,0.31408588289687595,0.08540706139104161,0.037473882496658575,0.06890575880266565,57
ten_percent,10,0.31408588289687595,0.08540706139104161,0.037473882496658575,0.06890575880266565,57
log,4,0.29226479278293027,-0.04136686401704012,-0.14968490049170713,-0.031945784174211254,57
original,100,0.31830508578119476,,,,58
half,50,0.31830508578119476,,,,58
sqrt,10,0.31577591762639573,0.1308211805510015,0.14168529399572483,0.09991124382928206,58
ten_percent,10,0.31577591762639573,0.1308211805510015,0.14168529399572483,0.09991124382928206,58
log,4,0.29844486619113847,-0.006205029602556019,-0.06690227149923061,-0.0038334941009053507,58
original,100,0.29480314637006283,0.10271095268989133,0.08179690347950946,0.08428141432324507,59
half,50,0.29362249952133135,0.08878404385058404,0.08958287197788269,0.07285342594043218,59
sqrt,10,0.2926749028999413,0.033305167476057836,0.08637522459375899,0.025315323120312126,59
ten_percent,10,0.2926749028999413,0.033305167476057836,0.08637522459375899,0.025315323120312126,59
log,4,0.26932038916087153,0.16815058532660423,0.1683697648203227,0.11938457701011401,59
original,100,0.31307127939378054,0.13056477036850592,0.13523336840021663,0.10713739108887084,60
half,50,0.3147751168609228,,,,60
sqrt,10,0.313011570713875,0.13236501659267402,0.11450121471569444,0.09858435728860859,60
ten_percent,10,0.313011570713875,0.13236501659267402,0.11450121471569444,0.09858435728860859,60
log,4,0.2794915385766068,0.11562779958801973,0.09174473215462461,0.08191891962955036,60
original,100,0.3015423124099223,,,,61
half,50,0.3015423124099223,,,,61
sqrt,10,0.30146251452608874,0.069562247962865,0.004211964377432778,0.055020997250333895,61
ten_percent,10,0.30146251452608874,0.069562247962865,0.004211964377432778,0.055020997250333895,61
log,4,0.22926301066030952,-0.058233449033340316,-0.04339731908073153,-0.03339547374992314,61
original,100,0.2684050900028303,,,,63
half,50,0.2684050900028303,,,,63
sqrt,10,0.2676327423682057,0.14996140201002056,0.13945026157741763,0.12321306285190782,63
ten_percent,10,0.2676327423682057,0.14996140201002056,0.13945026157741763,0.12321306285190782,63
log,4,0.22566743299844486,0.14633627636924776,0.11057379337297482,0.10404920496613684,63
original,100,0.3150562133093405,,,,64
half,50,0.31564908642974937,0.10967440710954497,0.09012378678885141,0.0899954085146515,64
sqrt,10,0.31433826091473693,0.16621912123257077,0.0921588574664983,0.13285185141279732,64
ten_percent,10,0.31433826091473693,0.16621912123257077,0.0921588574664983,0.13285185141279732,64
log,4,0.22889525224127774,-0.08083057071266597,-0.0945046608085766,-0.047142188823460655,64
original,100,0.3075853498127262,,,,65
half,50,0.3075853498127262,,,,65
sqrt,10,0.30602741346309575,0.19699148835340693,0.13642883114890111,0.15764977010684267,65
ten_percent,10,0.30602741346309575,0.19699148835340693,0.13642883114890111,0.15764977010684267,65
log,4,0.2827101472065894,0.22948237306916125,0.14644367166091557,0.1520619326692456,65
original,100,0.29221434181361083,-0.14797340641764004,-0.13957266599310297,-0.12142237656738697,66
half,50,0.28296371202965614,,,,66
sqrt,10,0.28048048443214507,0.195102052055753,0.11266556846660199,0.15135876489148462,66
ten_percent,10,0.28048048443214507,0.195102052055753,0.11266556846660199,0.15135876489148462,66
log,4,0.2535895967292426,0.12472808672585815,0.06512984355781243,0.08357552234239252,66
original,100,0.2834543462496829,,,,67
half,50,0.2834543462496829,,,,67
sqrt,10,0.2804800994460134,-0.005476851328295076,-0.09374053939843092,-0.006400104492354922,67
ten_percent,10,0.2804800994460134,-0.005476851328295076,-0.09374053939843092,-0.006400104492354922,67
log,4,0.2486766640886654,0.12426763064240103,0.09352368228200543,0.08820731005971903,67
original,100,0.29687547279909643,0.11663786152919862,0.1251414221105832,0.09570940270605796,68
half,50,0.29779189806292444,,,,68
sqrt,10,0.2965901476017774,0.06049974119754647,-0.06640441392415636,0.04342259648526198,68
ten_percent,10,0.2965901476017774,0.06049974119754647,-0.06640441392415636,0.04342259648526198,68
log,4,0.2787971882345335,0.15211604865020326,0.08051265067871093,0.10693376562157975,68
original,100,0.3029466784532254,,,,69
half,50,0.3029466784532254,,,,69
sqrt,10,0.30917458308498136,0.10592826160376627,-0.07298075479337623,0.08276267653621654,69
ten_percent,10,0.30917458308498136,0.10592826160376627,-0.07298075479337623,0.08276267653621654,69
log,4,0.18790703255794927,-0.15748919855529478,-0.07001808321789851,-0.11001016745893176,69
original,100,0.3166910367422531,,,,70
half,50,0.3166910367422531,,,,70
sqrt,10,0.31078862302461663,-0.1644880181277376,-0.22680649026801972,-0.12611980908140427,70
ten_percent,10,0.31078862302461663,-0.1644880181277376,-0.22680649026801972,-0.12611980908140427,70
log,4,0.29420405023505924,0.24101994531934162,0.15194705215020524,0.15461759540318248,70
original,100,0.3393195965831214,-0.0574484989621426,-0.05725112734405344,-0.04714045207910317,71
half,50,0.332386283324796,0.12360131594885228,0.12259563220699074,0.10142339689746441,71
sqrt,10,0.3318017973003019,0.3494988238579198,0.22202519721255742,0.26648957010342866,71
ten_percent,10,0.3318017973003019,0.3494988238579198,0.22202519721255742,0.26648957010342866,71
log,4,0.3064242125358435,0.15906524400175057,0.1001458164145611,0.1109885588359266,71
original,100,0.30645186768907295,,,,72
half,50,0.30958378330143005,0.022631226863874362,0.020465189808242887,0.018570481122070947,72
sqrt,10,0.30312767619588166,0.07437847442675578,0.0286098627815371,0.05383170719173973,72
ten_percent,10,0.30312767619588166,0.07437847442675578,0.0286098627815371,0.05383170719173973,72
log,4,0.28001492575114173,0.034166020330098315,-0.05502318696560942,0.023543027631863223,72
original,100,0.30514269614991907,0.13114754725723476,0.10213814435464921,0.10761559968426052,73
half,50,0.30221416795039163,-0.012186045234393886,-0.006098451844018992,-0.00999948983496128,73
sqrt,10,0.2998191380956369,0.10605853828240676,0.09185745038165875,0.079595018921547,73
ten_percent,10,0.2998191380956369,0.10605853828240676,0.09185745038165875,0.079595018921547,73
log,4,0.3465869909168485,-0.04787849357288234,-0.0637421760033609,-0.027803435467502028,73
original,100,0.31950027687153953,,,,74
half,50,0.31950027687153953,,,,74
sqrt,10,0.3132962680702558,0.3024202490790082,0.29813901364237216,0.2224099481342931,74
ten_percent,10,0.3132962680702558,0.3024202490790082,0.29813901364237216,0.2224099481342931,74
log,4,0.2976261733058384,0.14241431431265145,0.0997990283514091,0.09646527951957744,74
original,100,0.29851509370136964,,,,75
half,50,0.29851509370136964,,,,75
sqrt,10,0.2952002947642416,0.13524285821004628,0.10006355785566551,0.1065421544119448,75
ten_percent,10,0.2952002947642416,0.13524285821004628,0.10006355785566551,0.1065421544119448,75
log,4,0.21707659378357694,0.14746384292780176,0.19410004461463126,0.1017849438994749,75
original,100,0.29864637574437647,,,,77
